URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=26228759,List of UConn Huskies bowl games - Summary table,a9359a1b-c037-4a30-9a97-8b05dd4ee0ab,List of UConn Huskies bowl games,80,100,92
http://en.wikipedia.org/?curid=31096171,FFA Cup - Finals,09e19fdb-152c-4570-b2e6-7a10b56e6e6d,Australia Cup,34,99,73
http://en.wikipedia.org/?curid=411870,Mike Simpson - Election results,0502a1fb-6f15-401e-a15a-d6fda1e6aa1c,Mike Simpson,56,59,57
http://en.wikipedia.org/?curid=16721744,List of AMA Superbike champions - By season,fed93f88-affd-4e57-ad3f-02ec47e56dbf,List of AMA Superbike champions,84,35,54
http://en.wikipedia.org/?curid=14887355,"List of tallest buildings in Aurora, Colorado - Tallest buildings",b62d9d41-a32c-404c-8f6b-3b6d6a6223a9,List of tallest buildings in Denver,60,69,65
http://en.wikipedia.org/?curid=343377,List of cities in Madagascar - ,98415753-8f50-4cdd-9cbc-2c82a1a8e740,List of cities in Madagascar,95,83,87
http://en.wikipedia.org/?curid=13733336,"Sports in Erie, Pennsylvania - ",9daeac4a-16ef-498e-b153-2050eb05e9cd,"Sports in Erie, Pennsylvania",95,72,81
http://en.wikipedia.org/?curid=6083777,List of glaciers in Iceland - Largest glaciers by surface area,bbb3adf7-6251-4f8c-b2cb-61c156745e36,List of glaciers in Iceland,61,45,51
http://en.wikipedia.org/?curid=24027047,Greater Dhaka Area,c05a77d3-ad5d-40fe-84af-68e12f6d7273,Greater Dhaka,84,60,69
http://en.wikipedia.org/?curid=58217256,List of Pakistan football champions - Pakistan Premier League (2004-present),113d1f34-ed39-4c37-96dc-068bbea855db,List of Pakistan football champions,63,99,84
