URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=31565827,List of Rosenborg BK records and statistics - Transfer fee records,476e3213-2286-481d-8404-55e23f524d82,List of Rosenborg BK records and statistics,79,72,76
http://en.wikipedia.org/?curid=27268238,2003 Twenty20 Cup,db83d7a8-a7e8-413a-8fef-853915f02d65,2003 Twenty20 Cup,100,100,100
http://en.wikipedia.org/?curid=28436352,1992–93 Dallas Mavericks season - Season standings,72e925b5-27c6-4e35-9a18-4b6efc4cff59,1992–93 Dallas Mavericks season,77,98,83
http://en.wikipedia.org/?curid=52788363,1939 Big Ten Conference football season - Results and team statistics,7aef9842-01c8-404f-ab52-19fa31d61ff3,1939 Big Ten Conference football season,72,97,79
http://en.wikipedia.org/?curid=7034890,List of 30 Rock episodes - Season 1 (2006–07),55d4a0db-8341-4e8d-bb5d-a78db0d29ddd,List of 30 Rock episodes,70,100,79
http://en.wikipedia.org/?curid=2994844,Shooting at the 2004 Summer Olympics – Men's 10 metre air rifle - Final,7ef30f22-84a6-470e-9a0d-9dd2ca069906,Shooting at the 2004 Summer Olympics – Men's 10 metre ...,84,91,86
http://en.wikipedia.org/?curid=15722145,San Diego Gulls (1995 - 2006),d8ce11cc-0c21-4eff-b5d3-c4679808297f,San Diego Gulls (1995–2006),93,42,77
http://en.wikipedia.org/?curid=12320552,Gymnastics At The 2007 Pan American Games,dcc73768-f4bf-49c8-9b40-72a880a7716c,Gymnastics at the 2007 Pan American Games,100,79,93
http://en.wikipedia.org/?curid=16670875,Valdosta State Blazers Football,1a5d1b2a-bf89-4664-a41b-ea9381932157,Valdosta State Blazers football,100,84,95
http://en.wikipedia.org/?curid=16551520,Oklahoma Sooners Men 'S Basketball,f5e07c6d-ae82-4e59-aa75-f7d67260e9e7,Oklahoma Sooners men's basketball,99,61,87
