URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=66280301,Serbian Radical Party - Parliamentary elections,99bf6ad7-1cdc-44fb-8fa1-4b02cf8411c8,2022 Serbian general election,53,26,36
http://en.wikipedia.org/?curid=865712,Great Western Railway (Saskatchewan) - Engine Roster,bd4a5cd5-2264-45c7-8516-70556f370820,Great Western Railway (Saskatchewan),82,70,74
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 1: Murder House (2011),548f50c6-0f54-435e-aaa5-0e4fc3ea4eaf,List of American Horror Story episodes,70,100,88
http://en.wikipedia.org/?curid=25919267,Only Won - Only Won releases,d3bc9702-5a2b-41cf-8221-f98308503700,Only Won,44,100,77
http://en.wikipedia.org/?curid=13961020,List of California wildfires - Largest wildfires,4eaeaa72-b789-4ca5-ab6e-be38d4f9bd5e,List of California wildfires,74,31,48
http://en.wikipedia.org/?curid=39423432,List of NCAA Division I men's ice hockey seasons - Additional expansion,abfbd109-3b2e-489a-93ce-5cad8ca8fede,List of NCAA Division I men's ice hockey seasons,81,97,90
http://en.wikipedia.org/?curid=19930660,List Of Argumental Episodes,751a69a7-e62b-4163-a9a5-7d441d51d33c,List of Argumental episodes,100,32,59
http://en.wikipedia.org/?curid=470685,Micro Four Thirds System,30a22e6e-5439-4c66-ad7d-5981e8b471b5,Four Thirds system,86,36,56
http://en.wikipedia.org/?curid=41684045,Malahide Cricket Club Ground - International centuries,b8eec67e-7054-4f01-ac7c-e76cbc65d5c8,Malahide Cricket Club Ground,68,100,87
http://en.wikipedia.org/?curid=11976313,Southern Rocky Mountains,0b65ddac-d5c7-4aaf-bc45-ca98f366f672,Southern Rocky Mountains,100,84,90
