URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=17406991,1964 San Francisco 49Ers Season,b2155003-fa39-4586-9143-523dd7b96b8f,1964 San Francisco 49ers season,100,89,96
http://en.wikipedia.org/?curid=5982452,List of lieutenant governors of Rhode Island - Deputy and lieutenant governors of the State of Rhode Island,7c9a91a2-1c19-4333-9bd0-9d5c269abd58,List of lieutenant governors of Rhode Island,58,79,64
http://en.wikipedia.org/?curid=18515909,1999 - 2000 Real Madrid C.F. Season,01f47de9-00f8-4690-9cef-2b27a9e66024,1999–2000 Real Madrid CF season,91,60,81
http://en.wikipedia.org/?curid=741707,List of the largest villages in England - Contenders,928d3a56-ed07-4f50-9943-f07b35fc26a0,List of the largest villages in England,86,71,81
http://en.wikipedia.org/?curid=55122974,List of Double-A baseball stadiums - Southern League,5468bea9-d2df-4601-a809-beeafe91cf05,List of Double-A baseball stadiums,79,51,70
http://en.wikipedia.org/?curid=13841481,Eurobasket 1965,0a517fa8-4828-4fe7-99c7-add6cb05715a,EuroBasket 1965,100,38,81
http://en.wikipedia.org/?curid=3499611,List of governors of Bombay - Company Governors (1668–1862),51abeaa3-4740-442f-9f1e-d833045cc3dc,List of governors of Bombay Presidency,62,100,73
http://en.wikipedia.org/?curid=4021386,List of cities in India by population - 1 to 25,0126affa-23c9-4bdf-b293-2236bee020da,List of cities in India by population,88,65,81
http://en.wikipedia.org/?curid=17284654,1989 NBA expansion draft - Selections,d1fd8171-54ce-459b-bcd8-f2b29d2cf0c9,1989 NBA expansion draft,79,100,85
http://en.wikipedia.org/?curid=60999125,Democratic Party of Moldova - Parliamentary elections,d61b3b73-f0a0-48ea-b8c7-c8bf88d58fd0,2021 Moldovan parliamentary election,70,22,55
