URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=42061190,61st NHK Cup (shogi) - Round 1,2e7d1e3e-bbd7-43ce-a420-e79e188ab532,61st NHK Cup (shogi),80,100,86
http://en.wikipedia.org/?curid=40176612,2013 World Championships in Athletics – Women's shot put - Final,12ec38c2-a272-4944-80ef-448e826acd7c,2013 World Championships in Athletics – Women's shot put,93,94,93
http://en.wikipedia.org/?curid=14115168,List Of Sports Teams In Nebraska,36d9c59e-cbe9-44da-83de-88163cc93fca,List of sports teams in Nebraska,100,7,72
http://en.wikipedia.org/?curid=18164934,List of UK universities by date of foundation - Former members of federal universities,9b5a77d0-783b-4cf1-a506-ec634bc9e84d,List of universities in the United Kingdom by date ...,41,100,58
http://en.wikipedia.org/?curid=13336122,List Of Californication Episodes,7f4b8b95-4504-47ac-b614-58ead6b99365,List of Californication episodes,100,21,76
http://en.wikipedia.org/?curid=18605272,List of Marshals of the Royal Thai Air Force - List of Marshal of the Royal Thai Air Force,779fe1a5-8969-4dda-be4a-db222263775a,List of marshals of the Royal Thai Air Force,66,96,75
http://en.wikipedia.org/?curid=1169552,Locomotives Of The Southern Railway,cb0997a9-eec2-4e0f-bec4-28b4b47b1f76,Locomotives of the Southern Railway (UK),93,84,90
http://en.wikipedia.org/?curid=3400933,Ed Carpenter (racing driver) - Indianapolis 500,c96fdf4e-9480-4c18-9166-10d3767295ac,Ed Carpenter (racing driver),75,100,82
http://en.wikipedia.org/?curid=171666,List of Chinese administrative divisions by area - ,4fa875d8-5880-441f-b4ad-282394f7c2ee,List of Chinese administrative divisions by area,97,95,96
http://en.wikipedia.org/?curid=308230,List of best-selling singles - 6–6.9 million copies,24fa68a6-2775-448c-855d-623734684a85,List of best-selling singles in the United States,70,13,52
