URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1220125,Black Swan - Class Sloop,193acf77-cee1-4b7b-af25-4fa84c2948c6,Black Swan-class sloop,96,92,93
http://en.wikipedia.org/?curid=343377,List of cities in Madagascar - ,98415753-8f50-4cdd-9cbc-2c82a1a8e740,List of cities in Madagascar,95,37,60
http://en.wikipedia.org/?curid=34236370,Swimming at the 2012 Summer Olympics – Women's 50 metre freestyle - Final,afa706b8-b6a1-4fe4-be5d-c5aaaf12adaa,Swimming at the 2012 Summer Olympics – Women's 50 ...,79,95,88
http://en.wikipedia.org/?curid=30270589,List of Akademisk Boldklub players - List of players,5f4da63d-745c-48bd-aeff-d2090f39be6a,List of Akademisk Boldklub players,79,100,91
http://en.wikipedia.org/?curid=68713648,Plaid Cymru - Local elections,11a0dc17-b5d2-4002-b5f0-e1020044a993,2022 Welsh local elections,62,20,36
http://en.wikipedia.org/?curid=1680162,California 'S Great America,4e6c2b4c-d88a-48c1-91e2-4194f35d82c9,California's Great America,98,39,62
http://en.wikipedia.org/?curid=3545678,Ryan Dalziel - 24 Hours of Le Mans results,5861b806-2441-4dff-9306-78fc8d66a717,Ryan Dalziel,44,81,66
http://en.wikipedia.org/?curid=973782,New Zealand First - Parliament,37912f39-e17c-4506-9361-6c092a5546db,1st New Zealand Parliament,79,19,43
http://en.wikipedia.org/?curid=11161833,2006 - 07 In Venezuelan Football,11828537-a7b8-4e49-bcb7-004181458d07,2006–07 in Venezuelan football,94,79,85
http://en.wikipedia.org/?curid=246673,American Airlines Flight 191 - Nationalities of the victims,db7a3993-5969-4514-9bb4-27f782bbeb95,American Airlines Flight 191,64,81,74
