URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=45186775,Swimming at the 2016 Summer Olympics – Men's 100 metre freestyle - Final,bee27d8d-72dd-497b-85d1-32435e0c9e54,Swimming at the 2016 Summer Olympics – Men's 100 ...,79,91,86
http://en.wikipedia.org/?curid=53174731,1919 Big Ten Conference football season - Results and team statistics,224e03ea-4767-49c2-987c-e09fbc4746c0,1919 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=33223306,List of Weeds episodes - Season 2 (2006),04745ae7-be64-4399-90a5-71a24550f856,Weeds season 2,52,3,22
http://en.wikipedia.org/?curid=23292220,List Of 8 Out Of 10 Cats Episodes,058b579a-ecac-4146-a303-2a05630ea9ac,List of 8 Out of 10 Cats episodes,100,40,64
http://en.wikipedia.org/?curid=11793221,Quatre Bras Order Of Battle,014dad04-3da2-4870-82da-bde2065b4d62,Order of battle of the Battle of Quatre Bras,42,72,60
http://en.wikipedia.org/?curid=18847456,1982 Buffalo Bills Season,37dc2f78-1a45-4078-a152-7cb3de9275af,1982 Buffalo Bills season,100,39,63
http://en.wikipedia.org/?curid=18608488,Peter Feigl,8181b734-9f21-4ff9-adde-756a5a333214,Peter Feigl,100,31,58
http://en.wikipedia.org/?curid=482427,Ontario Libertarian Party - Election results,920035e5-b6a5-4104-9f8a-cdd84f02b5a5,Ontario Libertarian Party,72,96,86
http://en.wikipedia.org/?curid=1183842,Sunshine State Conference - Current members,5ab5150c-8938-42de-8ea8-172e87d125af,Sunshine State Conference,74,80,77
http://en.wikipedia.org/?curid=15958506,Religion in Thailand - Censuses,1270bd1d-1f8e-42f5-89e4-abf85fd88fcc,Religion in Thailand,78,40,55
