URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1023035,New Zealand National Football Team,98e98bad-b983-4fc8-94c0-b42e6a47b700,New Zealand men's national football team,92,58,71
http://en.wikipedia.org/?curid=10311801,List Of Festivals At Donington Park,9f1fd2b3-4383-4df5-9c92-07773d68f109,List of Festivals at Donington Park,100,90,94
http://en.wikipedia.org/?curid=404651,Self-Defence of the Republic of Poland - Sejm,79e390ca-9c4e-4330-800c-1f0322bf1ac1,Self-Defence of the Republic of Poland,92,39,60
http://en.wikipedia.org/?curid=16782543,1942 Ohio State Buckeyes Football Team,25528267-dcb3-42d3-8134-5d4bf9c80a16,1942 Ohio State Buckeyes football team,100,54,72
http://en.wikipedia.org/?curid=15621965,Orlando Magic All - Time Roster,2372eae7-b58b-4171-9f85-9941f0dd13a9,Orlando Magic all-time roster,97,24,53
http://en.wikipedia.org/?curid=38530434,Concert residency - Boxscore,702fe9a9-c1e6-46d7-8b88-db8a18fd7a3b,Concert residency,76,45,57
http://en.wikipedia.org/?curid=34389019,List of tallest buildings in Thunder Bay - Tallest buildings,fd769926-be75-4a06-ad9f-d3bf73a2d6a3,List of tallest buildings in Ontario,69,13,35
http://en.wikipedia.org/?curid=18537810,Heidi Mohr,b8e4306e-911a-440f-8e0f-3ecd0fe5b851,Heidi Mohr,100,1,40
http://en.wikipedia.org/?curid=1682026,Forbes Global 2000,410a9c2b-9662-4104-aad4-cbf3b640356f,Forbes Global 2000,100,33,59
http://en.wikipedia.org/?curid=865712,Great Western Railway (Saskatchewan) - Engine Roster,bd4a5cd5-2264-45c7-8516-70556f370820,Great Western Railway (Saskatchewan),82,70,74
