URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1901928,JPS Field at Malone Stadium - Top 10 Largest Crowds,3b3f0abf-ee08-44b2-8afb-0e53335badd7,JPS Field at Malone Stadium,69,80,75
http://en.wikipedia.org/?curid=39594144,S-segment - European sales figures,5d0ee1b8-02a2-4d78-a2b8-f56e86900ff4,S-segment,42,97,75
http://en.wikipedia.org/?curid=47136296,2009 in DREAM - Events list,748d28b5-355f-4d49-bc08-b33b58ee159f,2009 in DREAM,65,100,86
http://en.wikipedia.org/?curid=741707,List of the largest villages in England - Contenders,40d9a18f-6435-4296-a87a-f44d8cf69190,List of the largest villages in England,86,74,78
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 10–14.9 million copies,d370df48-dbd6-4da5-8b27-cb03085b0d47,List of best-selling singles,69,61,64
http://en.wikipedia.org/?curid=18084,Long Jump,bac29b66-c8a1-4a61-8fc9-fbe18e1b7da5,Long jump,100,37,62
http://en.wikipedia.org/?curid=33529562,List of flag bearers for Ireland at the Olympics - List of flag bearers,5cd126f7-69ef-44c1-9b33-6417efe9b742,List of flag bearers for Ireland at the Olympics,81,48,61
http://en.wikipedia.org/?curid=13599687,List Of Formula One Driver Records,ccd186e5-c094-4483-94fa-1fa341438953,List of Formula One driver records,100,59,75
http://en.wikipedia.org/?curid=11190568,2008 All - Ireland Senior Hurling Championship,3cc258b8-8f41-41e6-b03e-a4fd19c52c6c,2008 All-Ireland Senior Hurling Championship,98,69,80
http://en.wikipedia.org/?curid=57206381,List of hosts with two or more Star Awards in hosting categories - ,11906612-e5fc-45d8-893e-9141f7db078d,List of hosts with two or more Star Awards in hosting ...,87,56,68
