URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=33065078,Anil Kumble - Test 10 Wicket hauls,d704e156-5097-49c2-87fc-4bfd401d287f,List of international cricket five-wicket hauls by Anil Kumble,35,29,31
http://en.wikipedia.org/?curid=1875327,List Of Countries With Mcdonald 'S Restaurants,59c03786-2cdd-4133-a5c5-bd2a72c8a97e,List of countries with McDonald's restaurants,99,30,57
http://en.wikipedia.org/?curid=11950720,1998 Icc Knockout Trophy,89eb08ec-4a8c-4d7a-adf0-32af3aa623ea,1998 ICC KnockOut Trophy,100,5,43
http://en.wikipedia.org/?curid=1803594,Upper Grand District School Board,552b71fe-2ce0-42db-b543-c103d323c7ca,Upper Grand District School Board,100,17,50
http://en.wikipedia.org/?curid=38827962,List of American Horror Story episodes - Season 3: Coven (2013–14),7811787c-9a51-4e8c-b103-635b7d6474f6,American Horror Story: Coven,60,5,27
http://en.wikipedia.org/?curid=13209834,Lone Pine International - Summary,3ce2a56a-50a0-4d27-a9da-fdfb259b7c10,Lone Pine International,82,100,92
http://en.wikipedia.org/?curid=12962773,Fiba Eurobasket 2007 Squads,db033e69-8258-4cf9-b70c-fe9e9176d8c0,FIBA EuroBasket 2007 squads,100,34,60
http://en.wikipedia.org/?curid=18973790,Tri - River Conference (Ihsaa),f9304c44-71ee-4fbb-ad23-4874a0f2afe9,Tri-River Conference,80,36,53
http://en.wikipedia.org/?curid=6278087,African Championships in Athletics - Championships,227ebcd1-66e4-4c42-8112-4e9b0f1097ec,African Championships in Athletics,81,100,92
http://en.wikipedia.org/?curid=59150545,List of busiest railway stations in North America - List of busiest railway stations by annual passenger and commuter rail volume,c9999671-3c69-4ed3-adba-aa7bf7f2fb2d,List of busiest railway stations in North America,55,100,82
