URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 15 million copies or more,cd961fae-2623-49bd-9d22-ff62bae5bb62,List of best-selling singles,67,76,72
http://en.wikipedia.org/?curid=19680,Mario Kart - Reception,5349f488-036e-4b4c-8706-9a2fb1b5ce52,Mario Kart,62,94,81
http://en.wikipedia.org/?curid=18515909,1999 - 2000 Real Madrid C.F. Season,01f47de9-00f8-4690-9cef-2b27a9e66024,1999–2000 Real Madrid CF season,91,43,62
http://en.wikipedia.org/?curid=7648717,Port of Bridgetown - Terminals,813f13b0-d8f0-4bb5-a397-0262c8f8b452,Port of Bridgetown,75,43,55
http://en.wikipedia.org/?curid=7577577,List of best-selling singles - 15 million copies or more,93b3f0ef-0bba-4e3f-9cd0-898d7e36148f,List of best-selling singles,67,76,72
http://en.wikipedia.org/?curid=23537091,Ancient Near East,bd763c33-1e00-4cae-9c28-4c5c1a599822,Ancient Near East,100,24,54
http://en.wikipedia.org/?curid=18860278,List of dual-code rugby internationals - Scotland,e36b7df4-350c-4438-af44-9c39565b11be,List of dual-code rugby internationals,87,95,91
http://en.wikipedia.org/?curid=1889525,Salé,1ee4ff0c-7fbe-42f4-811f-c0ddde91cb45,Salé,100,27,56
http://en.wikipedia.org/?curid=15166232,Athletics in Jamaica - Top 5 Jamaican 100 m athletes — men,8c117092-8bed-44d0-865f-7380005b46b5,Athletics in Jamaica,51,100,80
http://en.wikipedia.org/?curid=47780007,2010 in DREAM - Events list,6ee3d291-1155-4187-bff7-2513c50c0143,2010 in DREAM,65,100,86
