URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=50461767,1971 population census in Bosnia and Herzegovina - Overall,575a78c5-16f7-4f61-adad-0a2c7ea5ec90,1971 population census in Bosnia and Herzegovina,91,51,67
http://en.wikipedia.org/?curid=27155990,Kickstarter,1312ce66-d013-4210-ba2c-19e4878e94ad,Kickstarter,100,15,49
http://en.wikipedia.org/?curid=38278862,List of film producers of the Dutch East Indies - Film producers,0a35cd01-7eeb-4e00-b030-127c9fbc02eb,List of film producers of the Dutch East Indies,85,89,87
http://en.wikipedia.org/?curid=23259077,John Newcombe Career Statistics,507d43e9-4259-442e-925d-cd9bdbc75c2c,John Newcombe career statistics,100,56,73
http://en.wikipedia.org/?curid=38864279,History of Michigan Wolverines football in the Elliott years - Year-by-year results,6b4f1fdd-926b-4d56-b838-e883d9e24d5d,History of Michigan Wolverines football in the Elliott years,84,80,81
http://en.wikipedia.org/?curid=18178475,List of Wyoming Attorneys General - Attorneys General of Wyoming,8dceda50-d3d0-403e-a9dd-277732596e55,List of Wyoming attorneys general,68,79,74
http://en.wikipedia.org/?curid=643649,List of most watched television interviews - Interviews,2df1e885-c021-4094-b314-6e13c4027b86,List of most-watched television broadcasts,68,58,62
http://en.wikipedia.org/?curid=1873992,Tiger Stadium (Lsu),62543bc1-87ba-4642-a57d-915bbd7cfd3d,Tiger Stadium (Louisiana),82,8,37
http://en.wikipedia.org/?curid=33788086,1979 Australian Rally Championship - Round Four – Bega Valley Rally,dd348e29-1b11-4ee1-9feb-39ddb10e19b9,1979 Australian Rally Championship,67,100,86
http://en.wikipedia.org/?curid=10972873,2007 - 08 In Turkish Football,683a00e3-2b0f-4838-9ea6-60e4424985de,2007–08 Süper Lig,35,25,29
