URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=10701132,Redline Racing,22e36086-13d3-409f-ba7c-8791b3517e57,Redline Racing,100,53,85
http://en.wikipedia.org/?curid=14057447,1990 - 91 Boston Bruins Season,a9f35ba8-e289-4eab-88ef-2f347dfb8c3a,1990–91 Boston Bruins season,93,52,80
http://en.wikipedia.org/?curid=16351707,Tasmania Cricket Team List A Records,c69c6d64-8f10-4139-9989-66553b125d36,List of Tasmania List A cricket records,64,100,74
http://en.wikipedia.org/?curid=24565004,List Of Paris Saint - Germain F.C. Players,13ee0c82-45b3-4b96-ba0c-5442d8c366d6,List of Paris Saint-Germain F.C. players,98,32,78
http://en.wikipedia.org/?curid=54630963,2017 World Series of Poker Europe - Event schedule,107cf94e-5e3d-4bcf-8960-91231869a2db,2017 World Series of Poker Europe,80,100,86
http://en.wikipedia.org/?curid=14476860,List Of Tennis Stadiums By Capacity,ceddaba9-3332-4a7c-916f-c2f800d99317,List of tennis stadiums by capacity,100,42,82
http://en.wikipedia.org/?curid=31846480,List of reservoirs in Staffordshire - ,b5ecba49-9470-4505-a79f-b7be3957a3cb,List of reservoirs in Staffordshire,96,100,97
http://en.wikipedia.org/?curid=52980766,Working Class Party - Election results,85d03dcb-72f8-4cd4-a016-3e05deaccc4a,Working Class Party,67,38,58
http://en.wikipedia.org/?curid=57425418,List of rulers of Wogodogo - As Mogho Naba of Wogodogo,980dd06a-2e35-4b86-902a-1cea485f6617,List of rulers of Wogodogo,65,100,75
http://en.wikipedia.org/?curid=18983113,Chinese Jia - A League 2003,8dae1e2d-374a-4c39-ae74-3444e797ddd5,2003 Chinese Jia-A League,77,91,81
