URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=8433675,List of The Open Championship venues - Venues,abc7843e-4f7a-44c8-b985-9432e75d28de,List of The Open Championship venues,89,97,91
http://en.wikipedia.org/?curid=56626629,The Four: Battle for Stardom (season 1) - Week 1 (January 4),adcee9eb-395e-4c1d-82ba-0f142e2ac155,The Four: Battle for Stardom season 1,76,100,83
http://en.wikipedia.org/?curid=1602620,John Garamendi,f6bd1a01-54e0-475b-9dd6-c2d768aaaf46,John Garamendi,100,98,99
http://en.wikipedia.org/?curid=37930568,List of video games in the Museum of Modern Art - List,87316526-3402-4a70-95fe-7c01cd7b0495,List of video games in the Museum of Modern Art,93,100,95
http://en.wikipedia.org/?curid=46590759,List of tallest buildings in Oklahoma - Tallest buildings,9ba4be02-f15c-421f-8ece-4a1e7a55ef9d,List of tallest buildings in Oklahoma,79,75,77
http://en.wikipedia.org/?curid=11803648,List Of Ottawa Senators Draft Picks,19c8b80d-a2ff-49c7-a2af-9442408c36d5,List of Ottawa Senators draft picks,100,63,88
http://en.wikipedia.org/?curid=1226546,Richie Ginther,46de874c-47de-4ffe-8c0a-6295f07c5084,Richie Ginther,100,98,99
http://en.wikipedia.org/?curid=31816090,Athletics at the 2012 Summer Olympics – Men's 400 metres - Semi-Final 3,e5be5afb-d383-410c-9157-a554f5cb2f74,Athletics at the 2012 Summer Olympics – Men's 400 metres,88,100,91
http://en.wikipedia.org/?curid=603934,Sergey Bubka - IAAF World championships,a71be5e8-4999-469b-a152-0d0aae4bf4d9,Sergey Bubka,47,100,62
http://en.wikipedia.org/?curid=47077496,"List of mayors of South Bend, Indiana - ",2f25490d-c36e-4cc5-ad3a-3a8b47cef1a8,"List of mayors of South Bend, Indiana",96,72,88
