URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=11486671,2007 Tampa Bay Storm Season,1217fe84-70b8-42d9-bdba-d3beeb248361,2007 Tampa Bay Storm season,100,85,95
http://en.wikipedia.org/?curid=55156957,Björn Forslund - Achievements,7273eba6-78e9-42f6-bbb1-197748dc1421,Björn Forslund (sailor),65,99,75
http://en.wikipedia.org/?curid=17963395,1954 Ohio State Buckeyes Football Team,f7bae019-5cbc-40b1-81f0-acc56404c491,1954 Ohio State Buckeyes football team,100,27,78
http://en.wikipedia.org/?curid=24565004,List Of Paris Saint - Germain F.C. Players,13ee0c82-45b3-4b96-ba0c-5442d8c366d6,List of Paris Saint-Germain F.C. players,98,32,78
http://en.wikipedia.org/?curid=55284709,List of Presidents Cup records - Summary,a3527d12-fa04-45dc-950d-e2d3677dc28d,List of Presidents Cup records,86,48,74
http://en.wikipedia.org/?curid=31820906,List of tallest buildings in Nagoya - Tallest buildings,d49738f7-a930-4e42-8d05-947e28517ead,List of tallest buildings in Nagoya,78,93,82
http://en.wikipedia.org/?curid=8936067,2007 Chicago Bears season - 2007 NFL Draft,4f19c90b-2618-419d-af21-2e4c27ad6baa,2007 Chicago Bears season,75,99,82
http://en.wikipedia.org/?curid=1235742,Hans Herrmann,7bce8eb3-f77c-4373-b1a2-f16e4f31a1fa,Hans Herrmann,100,72,91
http://en.wikipedia.org/?curid=41967534,The Refugees (TV series) - Episodes,da43bd2f-6c3c-4b24-82e6-afa54189f307,The Refugees (TV series),81,96,85
http://en.wikipedia.org/?curid=26961951,List Of Nurse Jackie Episodes,05320f03-e8e5-44b6-9205-73ad463d50a9,List of Nurse Jackie episodes,100,9,72
