URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=262501,Central States Football League,3bde0d5b-b6a9-4ab6-b188-5b8f95b982d5,Central States Football League,100,45,67
http://en.wikipedia.org/?curid=11750856,Drew Mcfedries,5e526dee-1305-4e4f-9e34-f356dbbfec6c,Drew McFedries,100,48,68
http://en.wikipedia.org/?curid=16593943,2005 Asian Men 'S Volleyball Championship,6794139b-273f-47ca-8b94-a4b2acb4a816,2005 Asian Men's Volleyball Championship,99,58,74
http://en.wikipedia.org/?curid=23551088,1955 Southern 500 - Qualifying results,d2c9d61c-c726-41f5-9207-bcf310948ae7,1955 Southern 500,62,100,84
http://en.wikipedia.org/?curid=21091157,1928 Army Cadets Football Team,7848fb84-e2b7-418d-9fcf-94da0fffa7dd,1928 Army Cadets football team,100,46,67
http://en.wikipedia.org/?curid=52788363,1939 Big Ten Conference football season - Results and team statistics,7aef9842-01c8-404f-ab52-19fa31d61ff3,1939 Big Ten Conference football season,72,98,87
http://en.wikipedia.org/?curid=17421790,1954 - 55 Segunda División,09acf586-3339-44f6-9f1c-98af4537db9e,1954–55 Segunda División,92,68,77
http://en.wikipedia.org/?curid=19609874,1994–95 Ukrainian Cup - Top attendances,4eebaaa9-3901-4de9-9772-f5a205fc7e0e,1994–95 Ukrainian Cup,70,100,88
http://en.wikipedia.org/?curid=11793221,Quatre Bras Order Of Battle,014dad04-3da2-4870-82da-bde2065b4d62,Order of battle of the Battle of Quatre Bras,42,72,60
http://en.wikipedia.org/?curid=45506550,List of American Horror Story episodes - Season 5: Hotel (2015–16),5836fd77-31bc-4866-82a8-f74189a91323,American Horror Story: Hotel,60,5,27
