URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=51583940,War of the Roses (Pennsylvania) - ,10a13e18-31d8-43bb-baca-08e6c2ed6102,War of the Roses (Pennsylvania),95,91,92
http://en.wikipedia.org/?curid=1019053,Sébastien Bourdais - Le Mans 24 Hours results,7f46fe47-50cd-4cf5-9b21-e5f4e9554774,Sébastien Bourdais,57,80,70
http://en.wikipedia.org/?curid=26678763,1951 Southern 500 - Qualifying,9740bcc3-22be-4514-94bd-c84018f58074,1951 Southern 500,72,100,88
http://en.wikipedia.org/?curid=10818465,Sparc Enterprise,6ad35114-b8b1-4623-bcf4-dfe1ea7bfa39,SPARC Enterprise,100,19,51
http://en.wikipedia.org/?curid=26228759,List of UConn Huskies bowl games - Summary table,38c90000-2c07-4ed4-9339-ab6d601f32e3,List of UConn Huskies bowl games,80,100,92
http://en.wikipedia.org/?curid=46693783,El Príncipe (TV series) - Season 1 (2014),715b3992-a3b0-4547-aad9-fc3a5250089b,El Príncipe (TV series),72,99,88
http://en.wikipedia.org/?curid=27784580,Tsuki No Koibito,ba499705-bae8-4d11-be17-f953755ee0e7,Tsuki no Koibito,100,81,88
http://en.wikipedia.org/?curid=58070942,2018–19 FA Women's Cup - Teams,3e27d431-0dcb-4e74-904a-0a09960e3399,2018–19 Women's FA Cup,73,94,85
http://en.wikipedia.org/?curid=38827962,List of American Horror Story episodes - Season 3: Coven (2013–14),bc14be9a-2f7a-41d6-b676-6f720245e169,American Horror Story: Coven,60,5,27
http://en.wikipedia.org/?curid=17265352,"List of tallest buildings in Rochester, New York - Tallest buildings",0c6e58e8-3505-4981-80f5-a87d33dfc19b,"List of tallest buildings in Rochester, New York",83,83,83
