URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 6: Roanoke (2016),3391eab3-0a8b-4501-92dd-d3edf1d5b046,List of American Horror Story episodes,74,100,89
http://en.wikipedia.org/?curid=2150068,Balloon Satellite,5f4c7ffa-9e74-44f2-8e93-067a45725cb3,Balloon satellite,100,24,54
http://en.wikipedia.org/?curid=973782,New Zealand First - Parliament,792ebe3c-e39a-45c6-9649-e78e7c1e056d,1st New Zealand Parliament,79,19,43
http://en.wikipedia.org/?curid=14683281,1933 Pittsburgh Pirates (Nfl) Season,98834b8c-61b5-402f-984e-470344934c8d,1933 Pittsburgh Pirates (NFL) season,100,58,74
http://en.wikipedia.org/?curid=67119,National Rally (France) - European Parliament,e7948af6-0726-42dc-b525-5ec7eb271d51,National Rally,47,38,41
http://en.wikipedia.org/?curid=34822580,List of rolling stock preserved on the Severn Valley Railway - Coaching stock,be3d2104-2338-496d-b198-741eed61ebdc,List of rolling stock preserved on the Severn Valley Railway,88,17,45
http://en.wikipedia.org/?curid=15426917,Lau Nim Yat,8ed17ab1-8e29-485f-be76-6232e62e6ecd,Lau Nim Yat,100,78,86
http://en.wikipedia.org/?curid=17323283,1971 - 72 New York Rangers Season,a05b616e-7b4a-4cd1-aa86-199bcf42a7da,1971–72 New York Rangers season,94,91,92
http://en.wikipedia.org/?curid=45506550,List of American Horror Story episodes - Season 5: Hotel (2015–16),9775200e-28d5-456f-b982-0a7801aa0f00,American Horror Story: Hotel,60,5,27
http://en.wikipedia.org/?curid=24126606,1964 Toronto Argonauts Season,7a1366f7-bcaf-44e3-8d86-4fe6e377ee8a,1964 Toronto Argonauts season,100,78,86
