URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=482427,Ontario Libertarian Party - Election results,fd90c250-4b04-4f80-8c24-4fc95fbfc846,Ontario Libertarian Party,72,96,86
http://en.wikipedia.org/?curid=4654716,Donnie Jones - Collegiate statistics,994d342d-a23e-4b96-b263-80aee8fc5fef,Donnie Jones,50,100,80
http://en.wikipedia.org/?curid=1484811,Janatha Vimukthi Peramuna - Electoral history,08a46c9e-3788-4e17-b571-e9f015b06b95,Janatha Vimukthi Peramuna,71,26,44
http://en.wikipedia.org/?curid=43001310,Eastern Wabash Valley Conference - Membership,cc983490-7813-495e-b50f-da3c0ad4ce68,Eastern Wabash Valley Conference,83,95,90
http://en.wikipedia.org/?curid=18947170,List Of Ultras Of Africa,5ed79d09-e9a0-4789-8eea-f798be8430f3,List of ultras of Africa,100,75,85
http://en.wikipedia.org/?curid=2484559,Pivot table - Implementation,5f388783-802e-4690-836a-133a75a79a96,Pivot table,56,85,73
http://en.wikipedia.org/?curid=1174877,Bo'Ness And Kinneil Railway,d0fe4d82-ade5-4d4d-a928-c72fca60352d,Bo'ness and Kinneil Railway,100,22,53
http://en.wikipedia.org/?curid=17637370,2008 - 09 F.C. Copenhagen Season,c53be65e-0511-4c0b-b4e9-37f38411d535,2008–09 F.C. Copenhagen season,94,51,68
http://en.wikipedia.org/?curid=58221,The Secret Service,5e0a75e7-21a5-4993-af2d-4eb3a70fd4d6,United States Secret Service,74,0,29
http://en.wikipedia.org/?curid=252871,List of rulers of Moldavia - Houses of Basarab (Drăculești line) and Movilești,d988dc69-b5f8-4482-b5a1-b5e3db737485,List of monarchs of Moldavia,42,13,24
