Similarity,QAS_File,Text_File
0.15384615384615385,qas_26_table_2.txt,section_7.txt
0.15384615384615385,qas_26_table_2.txt,section_2.txt
0.15384615384615385,qas_26_table_2.txt,section_16.txt
0.15384615384615385,qas_26_table_2.txt,section_12.txt
0.11538461538461539,qas_26_table_2.txt,section_6.txt
0.11538461538461539,qas_26_table_2.txt,section_5.txt
0.15384615384615385,qas_26_table_2.txt,section_11.txt
0.11538461538461539,qas_26_table_2.txt,section_14.txt
0.11538461538461539,qas_26_table_2.txt,section_10.txt
0.15384615384615385,qas_26_table_2.txt,section_9.txt
0.15384615384615385,qas_26_table_2.txt,section_1.txt
0.15384615384615385,qas_26_table_2.txt,section_15.txt
0.11538461538461539,qas_26_table_2.txt,section_4.txt
0.15384615384615385,qas_26_table_2.txt,section_13.txt
0.11538461538461539,qas_26_table_2.txt,section_8.txt
0.15384615384615385,qas_26_table_2.txt,section_3.txt
0.14814814814814814,qas_26_table_3.txt,section_7.txt
0.14814814814814814,qas_26_table_3.txt,section_2.txt
0.14814814814814814,qas_26_table_3.txt,section_16.txt
0.14814814814814814,qas_26_table_3.txt,section_12.txt
0.1111111111111111,qas_26_table_3.txt,section_6.txt
0.1111111111111111,qas_26_table_3.txt,section_5.txt
0.14814814814814814,qas_26_table_3.txt,section_11.txt
0.1111111111111111,qas_26_table_3.txt,section_14.txt
0.1111111111111111,qas_26_table_3.txt,section_10.txt
0.14814814814814814,qas_26_table_3.txt,section_9.txt
0.14814814814814814,qas_26_table_3.txt,section_1.txt
0.14814814814814814,qas_26_table_3.txt,section_15.txt
0.1111111111111111,qas_26_table_3.txt,section_4.txt
0.14814814814814814,qas_26_table_3.txt,section_13.txt
0.1111111111111111,qas_26_table_3.txt,section_8.txt
0.14814814814814814,qas_26_table_3.txt,section_3.txt
0.17391304347826086,qas_26_table_1.txt,section_7.txt
0.17391304347826086,qas_26_table_1.txt,section_2.txt
0.17391304347826086,qas_26_table_1.txt,section_16.txt
0.17391304347826086,qas_26_table_1.txt,section_12.txt
0.13043478260869565,qas_26_table_1.txt,section_6.txt
0.13043478260869565,qas_26_table_1.txt,section_5.txt
0.17391304347826086,qas_26_table_1.txt,section_11.txt
0.13043478260869565,qas_26_table_1.txt,section_14.txt
0.13043478260869565,qas_26_table_1.txt,section_10.txt
0.17391304347826086,qas_26_table_1.txt,section_9.txt
0.17391304347826086,qas_26_table_1.txt,section_1.txt
0.17391304347826086,qas_26_table_1.txt,section_15.txt
0.13043478260869565,qas_26_table_1.txt,section_4.txt
0.17391304347826086,qas_26_table_1.txt,section_13.txt
0.13043478260869565,qas_26_table_1.txt,section_8.txt
0.17391304347826086,qas_26_table_1.txt,section_3.txt
