Name,URL1,URL2,First Category
Chimamanda Ngozi Adichie,https://fr.wikipedia.org/?curid=3390280,https://fr.wikipedia.org/wiki/Chimamanda Ngozi Adichie,Article utilisant une Infobox
Maja Poljak,https://fr.wikipedia.org/?curid=3377751,https://fr.wikipedia.org/wiki/Maja Poljak,Article \u00e0 illustrer Joueur de volley-ball
Eva Hrdinov\u00e1,https://fr.wikipedia.org/?curid=3376225,https://fr.wikipedia.org/wiki/Eva Hrdinov\u00e1,Article utilisant une Infobox
Harry Callahan (personnage),https://fr.wikipedia.org/?curid=33723,https://fr.wikipedia.org/wiki/Harry Callahan (personnage),Article contenant un appel \u00e0 traduction en anglais
Inessa Kravets,https://fr.wikipedia.org/?curid=363847,https://fr.wikipedia.org/wiki/Inessa Kravets,Wikip\u00e9dia:\u00e9bauche athl\u00e8te ukrainien
Marianna Longa,https://fr.wikipedia.org/?curid=3655947,https://fr.wikipedia.org/wiki/Marianna Longa,Wikip\u00e9dia:\u00e9bauche ski de fond
Anette Sagen,https://fr.wikipedia.org/?curid=3657311,https://fr.wikipedia.org/wiki/Anette Sagen,Article utilisant une Infobox
Fantasia Barrino,https://fr.wikipedia.org/?curid=3634167,https://fr.wikipedia.org/wiki/Fantasia Barrino,Wikip\u00e9dia:\u00e9bauche chanteur am\u00e9ricain
Amaia Montero,https://fr.wikipedia.org/?curid=363503,https://fr.wikipedia.org/wiki/Amaia Montero,Wikip\u00e9dia:\u00e9bauche chanteur espagnol
Cristina Restelli,https://fr.wikipedia.org/?curid=3644948,https://fr.wikipedia.org/wiki/Cristina Restelli,Page utilisant P569
Margit Schumann,https://fr.wikipedia.org/?curid=3650219,https://fr.wikipedia.org/wiki/Margit Schumann,Article utilisant une Infobox
Michaela Dole\u017ealov\u00e1,https://fr.wikipedia.org/?curid=3625123,https://fr.wikipedia.org/wiki/Michaela Dole\u017ealov\u00e1,Article \u00e0 illustrer Joueur de volley-ball
Camilla Nilsson,https://fr.wikipedia.org/?curid=3630147,https://fr.wikipedia.org/wiki/Camilla Nilsson,Article utilisant une Infobox
Mallika Sherawat,https://fr.wikipedia.org/?curid=3637723,https://fr.wikipedia.org/wiki/Mallika Sherawat,Wikip\u00e9dia:\u00e9bauche acteur indien
Erin Hamlin,https://fr.wikipedia.org/?curid=3623620,https://fr.wikipedia.org/wiki/Erin Hamlin,Article utilisant une Infobox
Krisztina Egerszegi,https://fr.wikipedia.org/?curid=350078,https://fr.wikipedia.org/wiki/Krisztina Egerszegi,Article utilisant une Infobox
Diane Williams,https://fr.wikipedia.org/?curid=3508394,https://fr.wikipedia.org/wiki/Diane Williams,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Pauline Soullard,https://fr.wikipedia.org/?curid=3508419,https://fr.wikipedia.org/wiki/Pauline Soullard,Article utilisant une Infobox
Alejandra Andreu,https://fr.wikipedia.org/?curid=3514091,https://fr.wikipedia.org/wiki/Alejandra Andreu,Page utilisant P569
Elizabeth Hintemann,https://fr.wikipedia.org/?curid=3543836,https://fr.wikipedia.org/wiki/Elizabeth Hintemann,Article utilisant une Infobox
Charline Houillon,https://fr.wikipedia.org/?curid=3543980,https://fr.wikipedia.org/wiki/Charline Houillon,Article \u00e0 illustrer Joueur de volley-ball
Isaline Sager-Weider,https://fr.wikipedia.org/?curid=3544084,https://fr.wikipedia.org/wiki/Isaline Sager-Weider,Article utilisant une Infobox
