Name,URL1,URL2,First Category
Lesley Fera,https://fr.wikipedia.org/?curid=6361607,https://fr.wikipedia.org/wiki/Lesley Fera,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Inna Fomina,https://fr.wikipedia.org/?curid=6358745,https://fr.wikipedia.org/wiki/Inna Fomina,Article utilisant une Infobox
Aleksandra Khalantchouk,https://fr.wikipedia.org/?curid=6358758,https://fr.wikipedia.org/wiki/Aleksandra Khalantchouk,Article \u00e0 illustrer Joueur de volley-ball
Natalia Vetrova,https://fr.wikipedia.org/?curid=6355427,https://fr.wikipedia.org/wiki/Natalia Vetrova,Article \u00e0 illustrer Joueur de volley-ball
Lucimara da Silva,https://fr.wikipedia.org/?curid=6357734,https://fr.wikipedia.org/wiki/Lucimara da Silva,Wikip\u00e9dia:\u00e9bauche athl\u00e8te br\u00e9silien
Irina Davydova,https://fr.wikipedia.org/?curid=6356311,https://fr.wikipedia.org/wiki/Irina Davydova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te russe
Daria Bourkina,https://fr.wikipedia.org/?curid=6357324,https://fr.wikipedia.org/wiki/Daria Bourkina,Article utilisant une Infobox
Dong Yanmei,https://fr.wikipedia.org/?curid=6346399,https://fr.wikipedia.org/wiki/Dong Yanmei,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Galina Fiodorova,https://fr.wikipedia.org/?curid=6349796,https://fr.wikipedia.org/wiki/Galina Fiodorova,Article \u00e0 illustrer Joueur de volley-ball
Irina Klimanova,https://fr.wikipedia.org/?curid=6349811,https://fr.wikipedia.org/wiki/Irina Klimanova,Article utilisant une Infobox
Chlo\u00e9 Depouilly,https://fr.wikipedia.org/?curid=6347794,https://fr.wikipedia.org/wiki/Chlo\u00e9 Depouilly,Article utilisant une Infobox
Lauren Gibbemeyer,https://fr.wikipedia.org/?curid=6334367,https://fr.wikipedia.org/wiki/Lauren Gibbemeyer,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
Ielena Samo\u00eflova,https://fr.wikipedia.org/?curid=6337902,https://fr.wikipedia.org/wiki/Ielena Samo\u00eflova,Article \u00e0 illustrer Joueur de volley-ball
Klavdiya Mayuchaya,https://fr.wikipedia.org/?curid=6340386,https://fr.wikipedia.org/wiki/Klavdiya Mayuchaya,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sovi\u00e9tique
Kari Traa,https://fr.wikipedia.org/?curid=633706,https://fr.wikipedia.org/wiki/Kari Traa,Article utilisant une Infobox
Jennifer Heil,https://fr.wikipedia.org/?curid=633725,https://fr.wikipedia.org/wiki/Jennifer Heil,Wikip\u00e9dia:\u00e9bauche ski acrobatique
Daniela B\u00e1rtov\u00e1,https://fr.wikipedia.org/?curid=6328114,https://fr.wikipedia.org/wiki/Daniela B\u00e1rtov\u00e1,Wikip\u00e9dia:\u00e9bauche athl\u00e8te tch\u00e8que
Miss \u00c9quateur,https://fr.wikipedia.org/?curid=6316476,https://fr.wikipedia.org/wiki/Miss \u00c9quateur,Wikip\u00e9dia:\u00e9bauche \u00c9quateur
Sloane Stephens,https://fr.wikipedia.org/?curid=6340838,https://fr.wikipedia.org/wiki/Sloane Stephens,Article utilisant une Infobox
Barbara \u0160piler,https://fr.wikipedia.org/?curid=6345147,https://fr.wikipedia.org/wiki/Barbara \u0160piler,Wikip\u00e9dia:\u00e9bauche athl\u00e8te slov\u00e8ne
Sophie Kleeberg,https://fr.wikipedia.org/?curid=6342133,https://fr.wikipedia.org/wiki/Sophie Kleeberg,Wikip\u00e9dia:\u00e9bauche athl\u00e8te allemand
Daniela Schreiber,https://fr.wikipedia.org/?curid=6314300,https://fr.wikipedia.org/wiki/Daniela Schreiber,Wikip\u00e9dia:\u00e9bauche natation
Irina Belenkova,https://fr.wikipedia.org/?curid=6327199,https://fr.wikipedia.org/wiki/Irina Belenkova,Article \u00e0 illustrer Joueur de volley-ball
Mela Lee,https://fr.wikipedia.org/?curid=6333444,https://fr.wikipedia.org/wiki/Mela Lee,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Iekaterina Kousinch,https://fr.wikipedia.org/?curid=6353362,https://fr.wikipedia.org/wiki/Iekaterina Kousinch,Article utilisant une Infobox
Martina S\u00e1bl\u00edkov\u00e1,https://fr.wikipedia.org/?curid=635337,https://fr.wikipedia.org/wiki/Martina S\u00e1bl\u00edkov\u00e1,Wikip\u00e9dia:\u00e9bauche personnalit\u00e9 tch\u00e8que
Kimberlyn Duncan,https://fr.wikipedia.org/?curid=6351865,https://fr.wikipedia.org/wiki/Kimberlyn Duncan,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Ireen W\u00fcst,https://fr.wikipedia.org/?curid=635414,https://fr.wikipedia.org/wiki/Ireen W\u00fcst,Article utilisant une Infobox
Renate Groenewold,https://fr.wikipedia.org/?curid=635356,https://fr.wikipedia.org/wiki/Renate Groenewold,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Linda Kepp,https://fr.wikipedia.org/?curid=6312687,https://fr.wikipedia.org/wiki/Linda Kepp,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sovi\u00e9tique
Marestella Sunang,https://fr.wikipedia.org/?curid=6313341,https://fr.wikipedia.org/wiki/Marestella Sunang,Wikip\u00e9dia:\u00e9bauche athl\u00e8te philippin
Jeon Ji-yoon,https://fr.wikipedia.org/?curid=6319224,https://fr.wikipedia.org/wiki/Jeon Ji-yoon,Article contenant un lien mort
Tatsiana Markevitch,https://fr.wikipedia.org/?curid=6322803,https://fr.wikipedia.org/wiki/Tatsiana Markevitch,Article utilisant une Infobox
Maria Frolova,https://fr.wikipedia.org/?curid=7187514,https://fr.wikipedia.org/wiki/Maria Frolova,Article utilisant une Infobox
Anabelle Langlois,https://fr.wikipedia.org/?curid=718587,https://fr.wikipedia.org/wiki/Anabelle Langlois,Wikip\u00e9dia:\u00e9bauche patinage artistique
Brianne Theisen-Eaton,https://fr.wikipedia.org/?curid=7176990,https://fr.wikipedia.org/wiki/Brianne Theisen-Eaton,Article utilisant une Infobox
Liste des m\u00e9daill\u00e9s aux Jeux olympiques d'\u00e9t\u00e9 de 2004,https://fr.wikipedia.org/?curid=7181118,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s aux Jeux olympiques d'\u00e9t\u00e9 de 2004,Page utilisant une pr\u00e9sentation en colonnes avec un nombre fixe de colonnes
Katy Taylor,https://fr.wikipedia.org/?curid=718419,https://fr.wikipedia.org/wiki/Katy Taylor,Wikip\u00e9dia:\u00e9bauche patinage artistique
We Can't Stop,https://fr.wikipedia.org/?curid=7184284,https://fr.wikipedia.org/wiki/We Can't Stop,Article utilisant une Infobox
Yukina Ota,https://fr.wikipedia.org/?curid=718435,https://fr.wikipedia.org/wiki/Yukina Ota,Wikip\u00e9dia:\u00e9bauche patinage artistique
Kazuki Sakuraba,https://fr.wikipedia.org/?curid=7146319,https://fr.wikipedia.org/wiki/Kazuki Sakuraba,Article contenant un lien mort
Koleta \u0141yszkiewicz,https://fr.wikipedia.org/?curid=7160510,https://fr.wikipedia.org/wiki/Koleta \u0141yszkiewicz,Article utilisant une Infobox
Deb Lacusta,https://fr.wikipedia.org/?curid=7160590,https://fr.wikipedia.org/wiki/Deb Lacusta,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Tanja Grbi\u0107,https://fr.wikipedia.org/?curid=7170116,https://fr.wikipedia.org/wiki/Tanja Grbi\u0107,Article utilisant une Infobox
