Name,URL1,URL2,First Category
Justin Daerr,https://fr.wikipedia.org/?curid=10993930,https://fr.wikipedia.org/wiki/Justin Daerr,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
\u00c5sa Lundstr\u00f6m,https://fr.wikipedia.org/?curid=10996862,https://fr.wikipedia.org/wiki/\u00c5sa Lundstr\u00f6m,Wikip\u00e9dia:\u00e9bauche triathlon
Yone Kamio,https://fr.wikipedia.org/?curid=1096990,https://fr.wikipedia.org/wiki/Yone Kamio,Article \u00e0 illustrer Joueur de tennis
Cl\u00e1udia Monteiro,https://fr.wikipedia.org/?curid=1097002,https://fr.wikipedia.org/wiki/Cl\u00e1udia Monteiro,Article \u00e0 illustrer Joueur de tennis
Sally Pilbeam,https://fr.wikipedia.org/?curid=10982521,https://fr.wikipedia.org/wiki/Sally Pilbeam,Wikip\u00e9dia:\u00e9bauche triathlon
Jonathan Hall (cyclisme),https://fr.wikipedia.org/?curid=10976110,https://fr.wikipedia.org/wiki/Jonathan Hall (cyclisme),Page utilisant P569
Monique Javer,https://fr.wikipedia.org/?curid=1097613,https://fr.wikipedia.org/wiki/Monique Javer,Article \u00e0 illustrer Joueur de tennis
Rima Kashafutdinova,https://fr.wikipedia.org/?curid=10973969,https://fr.wikipedia.org/wiki/Rima Kashafutdinova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te kazakh
Michele Ferrarin,https://fr.wikipedia.org/?curid=10983616,https://fr.wikipedia.org/wiki/Michele Ferrarin,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Jairo Ruiz L\u00f3pez,https://fr.wikipedia.org/?curid=10983723,https://fr.wikipedia.org/wiki/Jairo Ruiz L\u00f3pez,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Katie Kelly,https://fr.wikipedia.org/?curid=10982578,https://fr.wikipedia.org/wiki/Katie Kelly,Article utilisant une Infobox
Alison Patrick,https://fr.wikipedia.org/?curid=10982675,https://fr.wikipedia.org/wiki/Alison Patrick,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Melissa Reid (triathlon),https://fr.wikipedia.org/?curid=10982788,https://fr.wikipedia.org/wiki/Melissa Reid (triathlon),Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Andrew Lewis (triathlon),https://fr.wikipedia.org/?curid=10982904,https://fr.wikipedia.org/wiki/Andrew Lewis (triathlon),Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Stefan Daniel,https://fr.wikipedia.org/?curid=10983048,https://fr.wikipedia.org/wiki/Stefan Daniel,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Clare Cunningham,https://fr.wikipedia.org/?curid=10979171,https://fr.wikipedia.org/wiki/Clare Cunningham,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Lauren Steadman,https://fr.wikipedia.org/?curid=10979580,https://fr.wikipedia.org/wiki/Lauren Steadman,Wikip\u00e9dia:\u00e9bauche triathlon
Carlos Moleda,https://fr.wikipedia.org/?curid=10981920,https://fr.wikipedia.org/wiki/Carlos Moleda,Wikip\u00e9dia:\u00e9bauche triathlon
Mimmi Kotka,https://fr.wikipedia.org/?curid=10968497,https://fr.wikipedia.org/wiki/Mimmi Kotka,Wikip\u00e9dia:\u00e9bauche ultra-trail
Ajla Del Ponte,https://fr.wikipedia.org/?curid=10968593,https://fr.wikipedia.org/wiki/Ajla Del Ponte,Article utilisant une Infobox
Sarah Atcho,https://fr.wikipedia.org/?curid=10968668,https://fr.wikipedia.org/wiki/Sarah Atcho,Wikip\u00e9dia:\u00e9bauche athl\u00e8te suisse
Nguy\u1ec5n Th\u1ecb Huy\u1ec1n (athl\u00e9tisme),https://fr.wikipedia.org/?curid=10977989,https://fr.wikipedia.org/wiki/Nguy\u1ec5n Th\u1ecb Huy\u1ec1n (athl\u00e9tisme),Wikip\u00e9dia:\u00e9bauche athl\u00e8te
Dutee Chand,https://fr.wikipedia.org/?curid=10978237,https://fr.wikipedia.org/wiki/Dutee Chand,Wikip\u00e9dia:\u00e9bauche athl\u00e8te indien
Jetze Plat,https://fr.wikipedia.org/?curid=10978345,https://fr.wikipedia.org/wiki/Jetze Plat,Article \u00e0 illustrer Sportif
Lionel Hiffler,https://fr.wikipedia.org/?curid=10978484,https://fr.wikipedia.org/wiki/Lionel Hiffler,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Luo Na,https://fr.wikipedia.org/?curid=10978490,https://fr.wikipedia.org/wiki/Luo Na,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Mariana Ohata,https://fr.wikipedia.org/?curid=10992565,https://fr.wikipedia.org/wiki/Mariana Ohata,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Claudia Rivas,https://fr.wikipedia.org/?curid=10992712,https://fr.wikipedia.org/wiki/Claudia Rivas,Wikip\u00e9dia:\u00e9bauche triathlon
Karel Blondeel,https://fr.wikipedia.org/?curid=10989053,https://fr.wikipedia.org/wiki/Karel Blondeel,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Simon De Cuyper,https://fr.wikipedia.org/?curid=10991058,https://fr.wikipedia.org/wiki/Simon De Cuyper,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Simon Thompson,https://fr.wikipedia.org/?curid=10991134,https://fr.wikipedia.org/wiki/Simon Thompson,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Martyna Galant,https://fr.wikipedia.org/?curid=10990213,https://fr.wikipedia.org/wiki/Martyna Galant,Wikip\u00e9dia:\u00e9bauche athl\u00e8te polonais
Andriy Hluchtchenko,https://fr.wikipedia.org/?curid=10991807,https://fr.wikipedia.org/wiki/Andriy Hluchtchenko,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Lauren Campbell,https://fr.wikipedia.org/?curid=10991909,https://fr.wikipedia.org/wiki/Lauren Campbell,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Kyle Jones,https://fr.wikipedia.org/?curid=10991961,https://fr.wikipedia.org/wiki/Kyle Jones,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Chris Nilsen,https://fr.wikipedia.org/?curid=10967505,https://fr.wikipedia.org/wiki/Chris Nilsen,Article utilisant une Infobox
Lucy Charles-Barclay,https://fr.wikipedia.org/?curid=10978633,https://fr.wikipedia.org/wiki/Lucy Charles-Barclay,Article utilisant une Infobox
Brenda Romero,https://fr.wikipedia.org/?curid=10970945,https://fr.wikipedia.org/wiki/Brenda Romero,Article contenant un lien mort
Julia Boserup,https://fr.wikipedia.org/?curid=10967925,https://fr.wikipedia.org/wiki/Julia Boserup,Article manquant de r\u00e9f\u00e9rences depuis juillet 2017
Camille Benjamin,https://fr.wikipedia.org/?curid=1097643,https://fr.wikipedia.org/wiki/Camille Benjamin,Article \u00e0 illustrer Joueur de tennis
Aaron Farlow,https://fr.wikipedia.org/?curid=10976848,https://fr.wikipedia.org/wiki/Aaron Farlow,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Kimberley Morrison,https://fr.wikipedia.org/?curid=10975246,https://fr.wikipedia.org/wiki/Kimberley Morrison,Wikip\u00e9dia:\u00e9bauche triathlon
Debashree Mazumdar,https://fr.wikipedia.org/?curid=10975509,https://fr.wikipedia.org/wiki/Debashree Mazumdar,Wikip\u00e9dia:\u00e9bauche athl\u00e8te indien
Dennis Looze,https://fr.wikipedia.org/?curid=10972762,https://fr.wikipedia.org/wiki/Dennis Looze,Wikip\u00e9dia:\u00e9bauche triathlon
Irma Zwartkruis,https://fr.wikipedia.org/?curid=10972919,https://fr.wikipedia.org/wiki/Irma Zwartkruis,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Mariya Ovchinnikova,https://fr.wikipedia.org/?curid=10973139,https://fr.wikipedia.org/wiki/Mariya Ovchinnikova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te kazakh
Sayaka Aoki,https://fr.wikipedia.org/?curid=10973186,https://fr.wikipedia.org/wiki/Sayaka Aoki,Wikip\u00e9dia:\u00e9bauche athl\u00e8te japonais
Swapna Barman,https://fr.wikipedia.org/?curid=10973385,https://fr.wikipedia.org/wiki/Swapna Barman,Wikip\u00e9dia:\u00e9bauche athl\u00e8te indien
Martin Kr\u0148\u00e1vek,https://fr.wikipedia.org/?curid=10973861,https://fr.wikipedia.org/wiki/Martin Kr\u0148\u00e1vek,Wikip\u00e9dia:\u00e9bauche triathlon
Patrik Nilsson,https://fr.wikipedia.org/?curid=10974500,https://fr.wikipedia.org/wiki/Patrik Nilsson,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Melissa Ashton,https://fr.wikipedia.org/?curid=10974521,https://fr.wikipedia.org/wiki/Melissa Ashton,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Pip Taylor,https://fr.wikipedia.org/?curid=10974561,https://fr.wikipedia.org/wiki/Pip Taylor,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Liste des m\u00e9daill\u00e9s olympiques en boxe,https://fr.wikipedia.org/?curid=10932280,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en boxe,Portail:Boxe anglaise/Articles li\u00e9s
Alexia Putellas,https://fr.wikipedia.org/?curid=10932297,https://fr.wikipedia.org/wiki/Alexia Putellas,Article utilisant une Infobox
Vivian Kong,https://fr.wikipedia.org/?curid=10932310,https://fr.wikipedia.org/wiki/Vivian Kong,Wikip\u00e9dia:\u00e9bauche escrimeuse
Park Ji-yoon,https://fr.wikipedia.org/?curid=10937516,https://fr.wikipedia.org/wiki/Park Ji-yoon,Article contenant un lien mort
Glenn Cook,https://fr.wikipedia.org/?curid=10930124,https://fr.wikipedia.org/wiki/Glenn Cook,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
William Clarke (triathlon),https://fr.wikipedia.org/?curid=10930155,https://fr.wikipedia.org/wiki/William Clarke (triathlon),Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Kleio Valentien,https://fr.wikipedia.org/?curid=10930491,https://fr.wikipedia.org/wiki/Kleio Valentien,Article manquant de r\u00e9f\u00e9rences depuis juin 2017
