Name,URL1,URL2,First Category
Bilan saison par saison du Cavigal Nice,https://fr.wikipedia.org/?curid=10267577,https://fr.wikipedia.org/wiki/Bilan saison par saison du Cavigal Nice,Portail:Basket-ball/Articles li\u00e9s
Alicia Kaye,https://fr.wikipedia.org/?curid=10271786,https://fr.wikipedia.org/wiki/Alicia Kaye,Article utilisant une Infobox
Warren Whiteley,https://fr.wikipedia.org/?curid=10269726,https://fr.wikipedia.org/wiki/Warren Whiteley,Article utilisant une Infobox
LP (chanteuse),https://fr.wikipedia.org/?curid=10272684,https://fr.wikipedia.org/wiki/LP (chanteuse),Article utilisant une Infobox
Lee Ya-hsuan,https://fr.wikipedia.org/?curid=10279614,https://fr.wikipedia.org/wiki/Lee Ya-hsuan,Article \u00e0 illustrer Joueur de tennis
Kathleen Van Hove,https://fr.wikipedia.org/?curid=10279794,https://fr.wikipedia.org/wiki/Kathleen Van Hove,Article \u00e0 illustrer Athl\u00e8te
Yezi,https://fr.wikipedia.org/?curid=10281345,https://fr.wikipedia.org/wiki/Yezi,Article contenant un lien mort
Dia (chanteuse),https://fr.wikipedia.org/?curid=10282059,https://fr.wikipedia.org/wiki/Dia (chanteuse),Article utilisant une Infobox
April Mullen,https://fr.wikipedia.org/?curid=10283227,https://fr.wikipedia.org/wiki/April Mullen,Article utilisant une Infobox
Sonja Tajsich,https://fr.wikipedia.org/?curid=10283377,https://fr.wikipedia.org/wiki/Sonja Tajsich,Article utilisant une Infobox
Ivanie Blondin,https://fr.wikipedia.org/?curid=10283410,https://fr.wikipedia.org/wiki/Ivanie Blondin,Page utilisant P569
Morgan Tuck,https://fr.wikipedia.org/?curid=10259371,https://fr.wikipedia.org/wiki/Morgan Tuck,Article utilisant une Infobox
Sarah Gertrude Shapiro,https://fr.wikipedia.org/?curid=10285190,https://fr.wikipedia.org/wiki/Sarah Gertrude Shapiro,Article utilisant une Infobox
Qin Kanying,https://fr.wikipedia.org/?curid=10285401,https://fr.wikipedia.org/wiki/Qin Kanying,Page utilisant P569
Ma Zhenxia,https://fr.wikipedia.org/?curid=10292979,https://fr.wikipedia.org/wiki/Ma Zhenxia,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Kristina Rako\u010devi\u0107,https://fr.wikipedia.org/?curid=10293353,https://fr.wikipedia.org/wiki/Kristina Rako\u010devi\u0107,Wikip\u00e9dia:\u00e9bauche athl\u00e8te
