Name,URL1,URL2,First Category
Sara De Lellis,https://fr.wikipedia.org/?curid=6112443,https://fr.wikipedia.org/wiki/Sara De Lellis,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Mariaeugenia Benato,https://fr.wikipedia.org/?curid=6112475,https://fr.wikipedia.org/wiki/Mariaeugenia Benato,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Mandy Capristo,https://fr.wikipedia.org/?curid=6119963,https://fr.wikipedia.org/wiki/Mandy Capristo,Wikip\u00e9dia:\u00e9bauche chanteur allemand
Ivy Quainoo,https://fr.wikipedia.org/?curid=6121396,https://fr.wikipedia.org/wiki/Ivy Quainoo,Article contenant un lien mort
Premi\u00e8re dame de Tunisie,https://fr.wikipedia.org/?curid=6135829,https://fr.wikipedia.org/wiki/Premi\u00e8re dame de Tunisie,Article \u00e0 illustrer Poste politique
Martina Kone\u010dn\u00e1,https://fr.wikipedia.org/?curid=6135881,https://fr.wikipedia.org/wiki/Martina Kone\u010dn\u00e1,Article \u00e0 illustrer Joueur de volley-ball
Noora Lainesalo,https://fr.wikipedia.org/?curid=6135895,https://fr.wikipedia.org/wiki/Noora Lainesalo,Article \u00e0 illustrer Joueur de volley-ball
Hellen Obiri,https://fr.wikipedia.org/?curid=6136184,https://fr.wikipedia.org/wiki/Hellen Obiri,Article utilisant une Infobox
Shana Cox,https://fr.wikipedia.org/?curid=6136333,https://fr.wikipedia.org/wiki/Shana Cox,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Pihla Pelki\u00f6,https://fr.wikipedia.org/?curid=6137348,https://fr.wikipedia.org/wiki/Pihla Pelki\u00f6,Article \u00e0 illustrer Joueur de volley-ball
Hillaelina H\u00e4m\u00e4l\u00e4inen,https://fr.wikipedia.org/?curid=6137368,https://fr.wikipedia.org/wiki/Hillaelina H\u00e4m\u00e4l\u00e4inen,Article \u00e0 illustrer Joueur de volley-ball
Jernail Hayes,https://fr.wikipedia.org/?curid=6137543,https://fr.wikipedia.org/wiki/Jernail Hayes,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Vera Fischer,https://fr.wikipedia.org/?curid=6138600,https://fr.wikipedia.org/wiki/Vera Fischer,Page utilisant P569
Margaret Smith Court,https://fr.wikipedia.org/?curid=609960,https://fr.wikipedia.org/wiki/Margaret Smith Court,Article utilisant une Infobox
Eva Michalski,https://fr.wikipedia.org/?curid=6099038,https://fr.wikipedia.org/wiki/Eva Michalski,Article \u00e0 illustrer Joueur de volley-ball
Mestawet Tufa,https://fr.wikipedia.org/?curid=6133702,https://fr.wikipedia.org/wiki/Mestawet Tufa,Wikip\u00e9dia:\u00e9bauche athl\u00e8te \u00e9thiopien
Synn\u00f8ve Solemdal,https://fr.wikipedia.org/?curid=6134336,https://fr.wikipedia.org/wiki/Synn\u00f8ve Solemdal,Article utilisant une Infobox
Marija Pucarevi\u0107,https://fr.wikipedia.org/?curid=6114308,https://fr.wikipedia.org/wiki/Marija Pucarevi\u0107,Article \u00e0 illustrer Joueur de volley-ball
Natalia Cukseeva,https://fr.wikipedia.org/?curid=6114340,https://fr.wikipedia.org/wiki/Natalia Cukseeva,Article \u00e0 illustrer Joueur de volley-ball
