Name,URL1,URL2,First Category
Eukene Larrarte,https://fr.wikipedia.org/?curid=14441704,https://fr.wikipedia.org/wiki/Eukene Larrarte,Page utilisant P569
Miss USA 2020,https://fr.wikipedia.org/?curid=14437860,https://fr.wikipedia.org/wiki/Miss USA 2020,Article \u00e0 illustrer Miss
Guo Lingling,https://fr.wikipedia.org/?curid=14436428,https://fr.wikipedia.org/wiki/Guo Lingling,Article \u00e0 illustrer Sportif
Tihanna Vorster,https://fr.wikipedia.org/?curid=14436784,https://fr.wikipedia.org/wiki/Tihanna Vorster,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sud-africain
Tsholofelo Thipe,https://fr.wikipedia.org/?curid=14436797,https://fr.wikipedia.org/wiki/Tsholofelo Thipe,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sud-africain
Christine Ras,https://fr.wikipedia.org/?curid=14436808,https://fr.wikipedia.org/wiki/Christine Ras,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sud-africain
Nina Stojiljkovic,https://fr.wikipedia.org/?curid=14431161,https://fr.wikipedia.org/wiki/Nina Stojiljkovic,Article utilisant une Infobox
Ikram Adjabi,https://fr.wikipedia.org/?curid=14481471,https://fr.wikipedia.org/wiki/Ikram Adjabi,Article \u00e0 illustrer Footballeur
How to Date a Magical Girl,https://fr.wikipedia.org/?curid=14478508,https://fr.wikipedia.org/wiki/How to Date a Magical Girl,Page utilisant P856
L\u00e9on Chevalier,https://fr.wikipedia.org/?curid=14480315,https://fr.wikipedia.org/wiki/L\u00e9on Chevalier,Article \u00e0 illustrer Sportif
Edina Gallovits,https://fr.wikipedia.org/?curid=1441811,https://fr.wikipedia.org/wiki/Edina Gallovits,Article utilisant une Infobox
D\u00e9bora Menezes,https://fr.wikipedia.org/?curid=14425682,https://fr.wikipedia.org/wiki/D\u00e9bora Menezes,Article utilisant une Infobox
Khwansuda Phuangkitcha,https://fr.wikipedia.org/?curid=14425699,https://fr.wikipedia.org/wiki/Khwansuda Phuangkitcha,Article \u00e0 illustrer Sportif
Nonante-cinq (album),https://fr.wikipedia.org/?curid=14426252,https://fr.wikipedia.org/wiki/Nonante-cinq (album),Article utilisant une Infobox
Sarah Boudaoud,https://fr.wikipedia.org/?curid=14426473,https://fr.wikipedia.org/wiki/Sarah Boudaoud,Article \u00e0 illustrer Footballeur
Sylia Koui,https://fr.wikipedia.org/?curid=14427757,https://fr.wikipedia.org/wiki/Sylia Koui,Article \u00e0 illustrer Footballeur
Jade Defraeye,https://fr.wikipedia.org/?curid=14405311,https://fr.wikipedia.org/wiki/Jade Defraeye,Article \u00e0 illustrer Joueur de volley-ball
Chlo\u00e9 N'Gazi,https://fr.wikipedia.org/?curid=14424811,https://fr.wikipedia.org/wiki/Chlo\u00e9 N'Gazi,Article \u00e0 illustrer Footballeur
Leo Ieiri,https://fr.wikipedia.org/?curid=14424987,https://fr.wikipedia.org/wiki/Leo Ieiri,Article utilisant une Infobox
Linda (chanteuse),https://fr.wikipedia.org/?curid=14420594,https://fr.wikipedia.org/wiki/Linda (chanteuse),Traduction \u00e0 revoir
Alesia Stepaniuk,https://fr.wikipedia.org/?curid=14420958,https://fr.wikipedia.org/wiki/Alesia Stepaniuk,Article \u00e0 illustrer Judoka
Nafisa Sheripboeva,https://fr.wikipedia.org/?curid=14421041,https://fr.wikipedia.org/wiki/Nafisa Sheripboeva,Article utilisant une Infobox
Carolina Costa,https://fr.wikipedia.org/?curid=14421770,https://fr.wikipedia.org/wiki/Carolina Costa,Article utilisant une Infobox
Nataliya Nikolaychyk,https://fr.wikipedia.org/?curid=14422349,https://fr.wikipedia.org/wiki/Nataliya Nikolaychyk,Article \u00e0 illustrer Judoka
Skye Moench,https://fr.wikipedia.org/?curid=14329389,https://fr.wikipedia.org/wiki/Skye Moench,Article utilisant une Infobox
Sam Long (triathlon),https://fr.wikipedia.org/?curid=14329390,https://fr.wikipedia.org/wiki/Sam Long (triathlon),Article \u00e0 illustrer Sportif
Ana\u00eds M\u00e9ndez,https://fr.wikipedia.org/?curid=14331821,https://fr.wikipedia.org/wiki/Ana\u00eds M\u00e9ndez,Article \u00e0 illustrer Sportif
Brad Snyder (triathlon),https://fr.wikipedia.org/?curid=14332045,https://fr.wikipedia.org/wiki/Brad Snyder (triathlon),Page utilisant P569
Sofiya Pryshchepa,https://fr.wikipedia.org/?curid=14336112,https://fr.wikipedia.org/wiki/Sofiya Pryshchepa,Page utilisant P569
Rebecca Bertolo,https://fr.wikipedia.org/?curid=14337633,https://fr.wikipedia.org/wiki/Rebecca Bertolo,Page utilisant P569
Linda Patricia P\u00e9rez L\u00f3pez,https://fr.wikipedia.org/?curid=14335109,https://fr.wikipedia.org/wiki/Linda Patricia P\u00e9rez L\u00f3pez,Article \u00e0 illustrer Athl\u00e8te
Maria Carolina Gomes Santiago,https://fr.wikipedia.org/?curid=14335231,https://fr.wikipedia.org/wiki/Maria Carolina Gomes Santiago,Article utilisant une Infobox
Anastasiia Moskalenko,https://fr.wikipedia.org/?curid=14356495,https://fr.wikipedia.org/wiki/Anastasiia Moskalenko,Article \u00e0 illustrer Athl\u00e8te
Marta Molist,https://fr.wikipedia.org/?curid=14355212,https://fr.wikipedia.org/wiki/Marta Molist,Article \u00e0 illustrer Athl\u00e8te
Renata \u015aliwi\u0144ska,https://fr.wikipedia.org/?curid=14354789,https://fr.wikipedia.org/wiki/Renata \u015aliwi\u0144ska,Article \u00e0 illustrer Athl\u00e8te
Safiya Burkhanova,https://fr.wikipedia.org/?curid=14357868,https://fr.wikipedia.org/wiki/Safiya Burkhanova,Article contenant un lien mort
Jovana Prekovi\u0107,https://fr.wikipedia.org/?curid=14283072,https://fr.wikipedia.org/wiki/Jovana Prekovi\u0107,Article utilisant une Infobox
Mollie O'Callaghan,https://fr.wikipedia.org/?curid=14283154,https://fr.wikipedia.org/wiki/Mollie O'Callaghan,Article \u00e0 illustrer Nageur
Junelle Bromfield,https://fr.wikipedia.org/?curid=14293060,https://fr.wikipedia.org/wiki/Junelle Bromfield,Wikip\u00e9dia:\u00e9bauche athl\u00e8te jama\u00efcain
Wendy Whoppers,https://fr.wikipedia.org/?curid=14293428,https://fr.wikipedia.org/wiki/Wendy Whoppers,Article orphelin depuis ao\u00fbt 2021
Mandy Gonzalez,https://fr.wikipedia.org/?curid=14266016,https://fr.wikipedia.org/wiki/Mandy Gonzalez,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Jazmon Gwathmey,https://fr.wikipedia.org/?curid=14266379,https://fr.wikipedia.org/wiki/Jazmon Gwathmey,Article utilisant une Infobox
Liste des m\u00e9daill\u00e9s olympiques en volley-ball,https://fr.wikipedia.org/?curid=14304150,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en volley-ball,Article contenant un appel \u00e0 traduction en anglais
Liste des m\u00e9daill\u00e9s olympiques en skateboard,https://fr.wikipedia.org/?curid=14303455,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en skateboard,Portail:Roller et skateboard/Articles li\u00e9s
Maya Kingma,https://fr.wikipedia.org/?curid=14305751,https://fr.wikipedia.org/wiki/Maya Kingma,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Mieke Gorissen,https://fr.wikipedia.org/?curid=14305846,https://fr.wikipedia.org/wiki/Mieke Gorissen,Page utilisant P569
Ackera Nugent,https://fr.wikipedia.org/?curid=14318518,https://fr.wikipedia.org/wiki/Ackera Nugent,Wikip\u00e9dia:\u00e9bauche athl\u00e8te jama\u00efcain
Silja Kosonen,https://fr.wikipedia.org/?curid=14318549,https://fr.wikipedia.org/wiki/Silja Kosonen,Wikip\u00e9dia:\u00e9bauche athl\u00e8te finlandais
Anrune Weyers,https://fr.wikipedia.org/?curid=14330140,https://fr.wikipedia.org/wiki/Anrune Weyers,Article utilisant une Infobox
Flavia Rigamonti,https://fr.wikipedia.org/?curid=1433330,https://fr.wikipedia.org/wiki/Flavia Rigamonti,Wikip\u00e9dia:\u00e9bauche natation
Mariya Koroteyeva,https://fr.wikipedia.org/?curid=14329420,https://fr.wikipedia.org/wiki/Mariya Koroteyeva,Wikip\u00e9dia:\u00e9bauche athl\u00e8te russe
Aurelia Trywia\u0144ska,https://fr.wikipedia.org/?curid=14329427,https://fr.wikipedia.org/wiki/Aurelia Trywia\u0144ska,Wikip\u00e9dia:\u00e9bauche athl\u00e8te polonais
