Similarity,QAS_File,Text_File
0.20653334594185363,qas_32_table_8.txt,section_30.txt
0.18306625620268663,qas_32_table_8.txt,section_9.txt
0.19188641778337506,qas_32_table_8.txt,section_5.txt
0.23203784416111178,qas_32_table_8.txt,section_24.txt
0.20835641489347212,qas_32_table_8.txt,section_18.txt
0.18694110257584212,qas_32_table_8.txt,section_15.txt
0.20088943405884666,qas_32_table_8.txt,section_27.txt
0.12179211479034505,qas_32_table_8.txt,section_17.txt
0.14826158710514012,qas_32_table_8.txt,section_14.txt
0.2617472750883223,qas_32_table_8.txt,section_23.txt
0.16601700014981768,qas_32_table_8.txt,section_29.txt
0.17036459957012562,qas_32_table_8.txt,section_3.txt
0.19704387240500543,qas_32_table_8.txt,section_16.txt
0.21335009204140606,qas_32_table_8.txt,section_10.txt
0.13927897775143203,qas_32_table_8.txt,section_13.txt
0.2139738594425466,qas_32_table_8.txt,section_28.txt
0.1835101864895845,qas_32_table_8.txt,section_19.txt
0.20618526467971965,qas_32_table_8.txt,section_8.txt
0.23337981663987767,qas_32_table_8.txt,section_7.txt
0.2099831606987232,qas_32_table_8.txt,section_11.txt
0.13638688209031613,qas_32_table_8.txt,section_6.txt
0.17413827104466584,qas_32_table_8.txt,section_1.txt
0.18708830647510108,qas_32_table_8.txt,section_12.txt
0.25744164888340576,qas_32_table_8.txt,section_21.txt
0.19541062884580448,qas_32_table_8.txt,section_26.txt
0.21241477218495025,qas_32_table_8.txt,section_25.txt
0.07513483370575827,qas_32_table_8.txt,section_2.txt
0.20591971430365436,qas_32_table_8.txt,section_22.txt
0.18348544056508426,qas_32_table_8.txt,section_20.txt
0.23212793531471038,qas_32_table_8.txt,section_4.txt
0.13989758470947672,qas_32_table_1.txt,section_30.txt
0.14775195160232485,qas_32_table_1.txt,section_9.txt
0.11653235097308794,qas_32_table_1.txt,section_5.txt
0.19850774047843506,qas_32_table_1.txt,section_24.txt
0.14961479642728268,qas_32_table_1.txt,section_18.txt
0.12565365678766,qas_32_table_1.txt,section_15.txt
0.12246891702976126,qas_32_table_1.txt,section_27.txt
0.06791161908955724,qas_32_table_1.txt,section_17.txt
0.17929466943592545,qas_32_table_1.txt,section_14.txt
0.23526835647691352,qas_32_table_1.txt,section_23.txt
0.02881879549146656,qas_32_table_1.txt,section_29.txt
0.11606577980236844,qas_32_table_1.txt,section_3.txt
0.22101427953589364,qas_32_table_1.txt,section_16.txt
0.12589130088009107,qas_32_table_1.txt,section_10.txt
0.1060109721341774,qas_32_table_1.txt,section_13.txt
0.14504114357381365,qas_32_table_1.txt,section_28.txt
0.12389178401269492,qas_32_table_1.txt,section_19.txt
0.15481510630093895,qas_32_table_1.txt,section_8.txt
0.16570011061927223,qas_32_table_1.txt,section_7.txt
0.13420650441233228,qas_32_table_1.txt,section_11.txt
0.12383778458726391,qas_32_table_1.txt,section_6.txt
0.15546797639193793,qas_32_table_1.txt,section_1.txt
0.14245789514705834,qas_32_table_1.txt,section_12.txt
0.17437544922392745,qas_32_table_1.txt,section_21.txt
0.15179882562104163,qas_32_table_1.txt,section_26.txt
0.19616155970369176,qas_32_table_1.txt,section_25.txt
0.04357359609596876,qas_32_table_1.txt,section_2.txt
0.1454819862580269,qas_32_table_1.txt,section_22.txt
0.13827515969077775,qas_32_table_1.txt,section_20.txt
0.22927313125572957,qas_32_table_1.txt,section_4.txt
0.15242637367466255,qas_32_table_5.txt,section_30.txt
0.2219223742737464,qas_32_table_5.txt,section_9.txt
0.14826516849678378,qas_32_table_5.txt,section_5.txt
0.23028693488264587,qas_32_table_5.txt,section_24.txt
0.23065892336341434,qas_32_table_5.txt,section_18.txt
0.141435288409191,qas_32_table_5.txt,section_15.txt
0.15878954690631783,qas_32_table_5.txt,section_27.txt
0.11363817262862069,qas_32_table_5.txt,section_17.txt
0.15451802099115478,qas_32_table_5.txt,section_14.txt
0.2510122319765463,qas_32_table_5.txt,section_23.txt
0.12793313964740172,qas_32_table_5.txt,section_29.txt
0.1706764582484673,qas_32_table_5.txt,section_3.txt
0.2626544891440912,qas_32_table_5.txt,section_16.txt
0.217865194805063,qas_32_table_5.txt,section_10.txt
0.1298487730399637,qas_32_table_5.txt,section_13.txt
0.19577209737068246,qas_32_table_5.txt,section_28.txt
0.1584577700146745,qas_32_table_5.txt,section_19.txt
0.22462672228213465,qas_32_table_5.txt,section_8.txt
0.2255420305333927,qas_32_table_5.txt,section_7.txt
0.2170050892009578,qas_32_table_5.txt,section_11.txt
0.17205004486468317,qas_32_table_5.txt,section_6.txt
0.18983078732263353,qas_32_table_5.txt,section_1.txt
0.25393302727207767,qas_32_table_5.txt,section_12.txt
0.16342198239279968,qas_32_table_5.txt,section_21.txt
0.16322765838154038,qas_32_table_5.txt,section_26.txt
0.20958759113784142,qas_32_table_5.txt,section_25.txt
0.12894861934047527,qas_32_table_5.txt,section_2.txt
0.2356883849014697,qas_32_table_5.txt,section_22.txt
0.166514274510833,qas_32_table_5.txt,section_20.txt
0.19046366648828622,qas_32_table_5.txt,section_4.txt
0.16339449406479598,qas_32_table_2.txt,section_30.txt
0.14717785067197203,qas_32_table_2.txt,section_9.txt
0.13595055630035993,qas_32_table_2.txt,section_5.txt
0.2149677918022448,qas_32_table_2.txt,section_24.txt
0.19203979265496174,qas_32_table_2.txt,section_18.txt
0.15561022844278422,qas_32_table_2.txt,section_15.txt
0.21711731014531613,qas_32_table_2.txt,section_27.txt
0.043596938605327866,qas_32_table_2.txt,section_17.txt
0.15527711764267568,qas_32_table_2.txt,section_14.txt
0.21422252914859405,qas_32_table_2.txt,section_23.txt
0.09803887141959157,qas_32_table_2.txt,section_29.txt
0.12799284460471083,qas_32_table_2.txt,section_3.txt
0.2126151551747465,qas_32_table_2.txt,section_16.txt
0.1957654775138552,qas_32_table_2.txt,section_10.txt
0.11156564311534223,qas_32_table_2.txt,section_13.txt
0.18611503380284194,qas_32_table_2.txt,section_28.txt
0.16824308005453856,qas_32_table_2.txt,section_19.txt
0.18100839034993804,qas_32_table_2.txt,section_8.txt
0.1990561552701165,qas_32_table_2.txt,section_7.txt
0.20634392196924195,qas_32_table_2.txt,section_11.txt
0.11418630715232064,qas_32_table_2.txt,section_6.txt
0.15008102541402546,qas_32_table_2.txt,section_1.txt
0.18085885171648325,qas_32_table_2.txt,section_12.txt
0.18004280807997453,qas_32_table_2.txt,section_21.txt
0.17724367541552305,qas_32_table_2.txt,section_26.txt
0.22366853713398976,qas_32_table_2.txt,section_25.txt
0.02415828526642113,qas_32_table_2.txt,section_2.txt
0.19306627015812744,qas_32_table_2.txt,section_22.txt
0.1772097756191521,qas_32_table_2.txt,section_20.txt
0.19133935876937216,qas_32_table_2.txt,section_4.txt
0.14183491503019496,qas_32_table_3.txt,section_30.txt
0.17504142951922919,qas_32_table_3.txt,section_9.txt
0.11090995956183711,qas_32_table_3.txt,section_5.txt
0.23386673831212418,qas_32_table_3.txt,section_24.txt
0.22998908150929046,qas_32_table_3.txt,section_18.txt
0.13719269746386675,qas_32_table_3.txt,section_15.txt
0.20722957915297882,qas_32_table_3.txt,section_27.txt
0.08814518352143384,qas_32_table_3.txt,section_17.txt
0.20953043935873983,qas_32_table_3.txt,section_14.txt
0.2458070202459715,qas_32_table_3.txt,section_23.txt
0.09669748074843099,qas_32_table_3.txt,section_29.txt
0.1291438898830217,qas_32_table_3.txt,section_3.txt
0.292928590763748,qas_32_table_3.txt,section_16.txt
0.21511258020169563,qas_32_table_3.txt,section_10.txt
0.12427868556231775,qas_32_table_3.txt,section_13.txt
0.21346310221060158,qas_32_table_3.txt,section_28.txt
0.1910932871687829,qas_32_table_3.txt,section_19.txt
0.24142238082419776,qas_32_table_3.txt,section_8.txt
0.22044617329085586,qas_32_table_3.txt,section_7.txt
0.22003041840416804,qas_32_table_3.txt,section_11.txt
0.11663326142928261,qas_32_table_3.txt,section_6.txt
0.1576317300534517,qas_32_table_3.txt,section_1.txt
0.21176587516095446,qas_32_table_3.txt,section_12.txt
0.20864082494511094,qas_32_table_3.txt,section_21.txt
0.20006468562870633,qas_32_table_3.txt,section_26.txt
0.25165172400940583,qas_32_table_3.txt,section_25.txt
0.06710497595780807,qas_32_table_3.txt,section_2.txt
0.23139837691538945,qas_32_table_3.txt,section_22.txt
0.22004063640602414,qas_32_table_3.txt,section_20.txt
0.21162096449842513,qas_32_table_3.txt,section_4.txt
