Name,URL1,URL2,First Category
Kimberly Dos Ramos,https://fr.wikipedia.org/?curid=8475180,https://fr.wikipedia.org/wiki/Kimberly Dos Ramos,Article contenant un lien mort
Pauline Cousin,https://fr.wikipedia.org/?curid=8479460,https://fr.wikipedia.org/wiki/Pauline Cousin,Article \u00e0 illustrer Footballeur
Er\u00e9ndira Ibarra,https://fr.wikipedia.org/?curid=9198653,https://fr.wikipedia.org/wiki/Er\u00e9ndira Ibarra,Article utilisant une Infobox
Gillian Sanders,https://fr.wikipedia.org/?curid=9201074,https://fr.wikipedia.org/wiki/Gillian Sanders,Article utilisant une Infobox
Song Zuying,https://fr.wikipedia.org/?curid=9200278,https://fr.wikipedia.org/wiki/Song Zuying,Article utilisant une Infobox
Machettira Raju Poovamma,https://fr.wikipedia.org/?curid=9193220,https://fr.wikipedia.org/wiki/Machettira Raju Poovamma,Wikip\u00e9dia:\u00e9bauche athl\u00e8te indien
Lu Minjia,https://fr.wikipedia.org/?curid=9193468,https://fr.wikipedia.org/wiki/Lu Minjia,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Angela Rayner,https://fr.wikipedia.org/?curid=9191889,https://fr.wikipedia.org/wiki/Angela Rayner,Article utilisant une Infobox
Kendra Harrison,https://fr.wikipedia.org/?curid=9213691,https://fr.wikipedia.org/wiki/Kendra Harrison,Article utilisant une Infobox
Shanice Marcelle,https://fr.wikipedia.org/?curid=9213009,https://fr.wikipedia.org/wiki/Shanice Marcelle,Article \u00e0 illustrer Joueur de volley-ball
Loredana Dinu,https://fr.wikipedia.org/?curid=9213333,https://fr.wikipedia.org/wiki/Loredana Dinu,Article utilisant une Infobox
Amy Mback\u00e9 Thiam,https://fr.wikipedia.org/?curid=921703,https://fr.wikipedia.org/wiki/Amy Mback\u00e9 Thiam,Article utilisant une Infobox
Huguette Bello,https://fr.wikipedia.org/?curid=9161,https://fr.wikipedia.org/wiki/Huguette Bello,Article utilisant une Infobox
Natoo,https://fr.wikipedia.org/?curid=9186162,https://fr.wikipedia.org/wiki/Natoo,Page dont la protection est \u00e0 v\u00e9rifier
Manikala Rai,https://fr.wikipedia.org/?curid=9189883,https://fr.wikipedia.org/wiki/Manikala Rai,Article utilisant une Infobox
Mari Rabie,https://fr.wikipedia.org/?curid=9203985,https://fr.wikipedia.org/wiki/Mari Rabie,Wikip\u00e9dia:\u00e9bauche triathlon
Micha Hancock,https://fr.wikipedia.org/?curid=9206313,https://fr.wikipedia.org/wiki/Micha Hancock,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
N\u00faria Picas,https://fr.wikipedia.org/?curid=9202645,https://fr.wikipedia.org/wiki/N\u00faria Picas,Wikip\u00e9dia:\u00e9bauche ultra-trail
Danielle Gu\u00e9neau,https://fr.wikipedia.org/?curid=9153153,https://fr.wikipedia.org/wiki/Danielle Gu\u00e9neau,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
V\u00e9ronique Grandrieux,https://fr.wikipedia.org/?curid=9153272,https://fr.wikipedia.org/wiki/V\u00e9ronique Grandrieux,Article \u00e0 illustrer Athl\u00e8te
Karen Mok,https://fr.wikipedia.org/?curid=916896,https://fr.wikipedia.org/wiki/Karen Mok,Page utilisant P569
Mariya Filipova,https://fr.wikipedia.org/?curid=9168138,https://fr.wikipedia.org/wiki/Mariya Filipova,Article utilisant une Infobox
Emily Nishikawa,https://fr.wikipedia.org/?curid=9172198,https://fr.wikipedia.org/wiki/Emily Nishikawa,Article utilisant une Infobox
Olessia Nikola\u00efeva,https://fr.wikipedia.org/?curid=9173509,https://fr.wikipedia.org/wiki/Olessia Nikola\u00efeva,Article \u00e0 illustrer Joueur de volley-ball
Elisabeth Egnell,https://fr.wikipedia.org/?curid=9174981,https://fr.wikipedia.org/wiki/Elisabeth Egnell,Article utilisant une Infobox
Trine Hattestad,https://fr.wikipedia.org/?curid=920838,https://fr.wikipedia.org/wiki/Trine Hattestad,Wikip\u00e9dia:\u00e9bauche athl\u00e8te norv\u00e9gien
Ewelina Tobiasz,https://fr.wikipedia.org/?curid=9208568,https://fr.wikipedia.org/wiki/Ewelina Tobiasz,Article utilisant une Infobox
Laura Siegemund,https://fr.wikipedia.org/?curid=9211477,https://fr.wikipedia.org/wiki/Laura Siegemund,Article utilisant une Infobox
