Name,URL1,URL2,First Category
Barbara Rittner,https://fr.wikipedia.org/?curid=908955,https://fr.wikipedia.org/wiki/Barbara Rittner,Article utilisant une Infobox
Jo\u00e3o Silva (triathlon),https://fr.wikipedia.org/?curid=9085624,https://fr.wikipedia.org/wiki/Jo\u00e3o Silva (triathlon),Article utilisant une Infobox
Fatiha Ouali,https://fr.wikipedia.org/?curid=9085831,https://fr.wikipedia.org/wiki/Fatiha Ouali,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Elna Reinach,https://fr.wikipedia.org/?curid=909048,https://fr.wikipedia.org/wiki/Elna Reinach,Article \u00e0 illustrer Joueur de tennis
Martine Duvivier,https://fr.wikipedia.org/?curid=9092508,https://fr.wikipedia.org/wiki/Martine Duvivier,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Annie Aliz\u00e9,https://fr.wikipedia.org/?curid=9092556,https://fr.wikipedia.org/wiki/Annie Aliz\u00e9,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Marie-France Loval,https://fr.wikipedia.org/?curid=9092594,https://fr.wikipedia.org/wiki/Marie-France Loval,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Chantal Beaugeant,https://fr.wikipedia.org/?curid=9104842,https://fr.wikipedia.org/wiki/Chantal Beaugeant,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Mia Khalifa,https://fr.wikipedia.org/?curid=9105390,https://fr.wikipedia.org/wiki/Mia Khalifa,Page en semi-protection longue
Dmitri Polianski,https://fr.wikipedia.org/?curid=9103510,https://fr.wikipedia.org/wiki/Dmitri Polianski,Wikip\u00e9dia:\u00e9bauche triathlon
Isabel Blanco (actrice),https://fr.wikipedia.org/?curid=9102437,https://fr.wikipedia.org/wiki/Isabel Blanco (actrice),Article utilisant une Infobox
Princesses du Portugal,https://fr.wikipedia.org/?curid=9248831,https://fr.wikipedia.org/wiki/Princesses du Portugal,Portail:Monarchie/Articles li\u00e9s
Helen Yao,https://fr.wikipedia.org/?curid=9249748,https://fr.wikipedia.org/wiki/Helen Yao,Page utilisant P569
Claudia Pasquale,https://fr.wikipedia.org/?curid=9252713,https://fr.wikipedia.org/wiki/Claudia Pasquale,Article \u00e0 illustrer Joueur de tennis
Caitlin Snow,https://fr.wikipedia.org/?curid=9255519,https://fr.wikipedia.org/wiki/Caitlin Snow,Article utilisant une Infobox
Mary Elizabeth Winstead,https://fr.wikipedia.org/?curid=925583,https://fr.wikipedia.org/wiki/Mary Elizabeth Winstead,Article contenant un lien mort
Iris Riedel,https://fr.wikipedia.org/?curid=9257736,https://fr.wikipedia.org/wiki/Iris Riedel,Article \u00e0 illustrer Joueur de tennis
Nora Gjakova,https://fr.wikipedia.org/?curid=9258661,https://fr.wikipedia.org/wiki/Nora Gjakova,Wikip\u00e9dia:\u00e9bauche judo
Mar\u00eda Belibas\u00e1ki,https://fr.wikipedia.org/?curid=9243408,https://fr.wikipedia.org/wiki/Mar\u00eda Belibas\u00e1ki,Wikip\u00e9dia:\u00e9bauche athl\u00e8te grec
J\u00e9r\u00e9my Jurkiewicz,https://fr.wikipedia.org/?curid=9239876,https://fr.wikipedia.org/wiki/J\u00e9r\u00e9my Jurkiewicz,Article utilisant une Infobox
Femke Pluim,https://fr.wikipedia.org/?curid=9239927,https://fr.wikipedia.org/wiki/Femke Pluim,Wikip\u00e9dia:\u00e9bauche athl\u00e8te n\u00e9erlandais
Candace Hill,https://fr.wikipedia.org/?curid=9229471,https://fr.wikipedia.org/wiki/Candace Hill,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Sanna K\u00e4m\u00e4r\u00e4inen,https://fr.wikipedia.org/?curid=9229684,https://fr.wikipedia.org/wiki/Sanna K\u00e4m\u00e4r\u00e4inen,Wikip\u00e9dia:\u00e9bauche athl\u00e8te finlandais
Andressa de Morais,https://fr.wikipedia.org/?curid=9226245,https://fr.wikipedia.org/wiki/Andressa de Morais,Wikip\u00e9dia:\u00e9bauche athl\u00e8te br\u00e9silien
In\u00e9s Melchor,https://fr.wikipedia.org/?curid=9226331,https://fr.wikipedia.org/wiki/In\u00e9s Melchor,Wikip\u00e9dia:\u00e9bauche athl\u00e8te p\u00e9ruvien
Muriel Coneo,https://fr.wikipedia.org/?curid=9226344,https://fr.wikipedia.org/wiki/Muriel Coneo,Wikip\u00e9dia:\u00e9bauche athl\u00e8te colombien
Jade Johnson,https://fr.wikipedia.org/?curid=9226182,https://fr.wikipedia.org/wiki/Jade Johnson,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Nadine Visser,https://fr.wikipedia.org/?curid=9240544,https://fr.wikipedia.org/wiki/Nadine Visser,Article utilisant une Infobox
Lisa Gornick,https://fr.wikipedia.org/?curid=9244256,https://fr.wikipedia.org/wiki/Lisa Gornick,Wikip\u00e9dia:\u00e9bauche producteur de cin\u00e9ma
Ana Dabovi\u0107,https://fr.wikipedia.org/?curid=9244314,https://fr.wikipedia.org/wiki/Ana Dabovi\u0107,Article utilisant une Infobox
Emma Jackson,https://fr.wikipedia.org/?curid=9244342,https://fr.wikipedia.org/wiki/Emma Jackson,Article utilisant une Infobox
Kim Wilde,https://fr.wikipedia.org/?curid=924578,https://fr.wikipedia.org/wiki/Kim Wilde,Article manquant de r\u00e9f\u00e9rences depuis mars 2008
Jasmine Todd,https://fr.wikipedia.org/?curid=9246000,https://fr.wikipedia.org/wiki/Jasmine Todd,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
GUY (chanson),https://fr.wikipedia.org/?curid=9244588,https://fr.wikipedia.org/wiki/GUY (chanson),Article utilisant une Infobox
Phyllis Francis,https://fr.wikipedia.org/?curid=9244689,https://fr.wikipedia.org/wiki/Phyllis Francis,Article utilisant une Infobox
Nektar\u00eda Panay\u00ed,https://fr.wikipedia.org/?curid=9244993,https://fr.wikipedia.org/wiki/Nektar\u00eda Panay\u00ed,Wikip\u00e9dia:\u00e9bauche athl\u00e8te
Belinda Granger,https://fr.wikipedia.org/?curid=9245233,https://fr.wikipedia.org/wiki/Belinda Granger,Article utilisant une Infobox
Ram\u00f3na Papa\u00efo\u00e1nnou,https://fr.wikipedia.org/?curid=9245500,https://fr.wikipedia.org/wiki/Ram\u00f3na Papa\u00efo\u00e1nnou,Wikip\u00e9dia:\u00e9bauche athl\u00e8te
Markus Fachbach,https://fr.wikipedia.org/?curid=9220829,https://fr.wikipedia.org/wiki/Markus Fachbach,Article utilisant une Infobox
Katarzyna Niewiadoma,https://fr.wikipedia.org/?curid=9238204,https://fr.wikipedia.org/wiki/Katarzyna Niewiadoma,Page utilisant P1813
Jill Latiano,https://fr.wikipedia.org/?curid=9233972,https://fr.wikipedia.org/wiki/Jill Latiano,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Kristin Gierisch,https://fr.wikipedia.org/?curid=9234085,https://fr.wikipedia.org/wiki/Kristin Gierisch,Article utilisant une Infobox
