Name,URL1,URL2,First Category
\u00c9lisa Bonaparte,https://fr.wikipedia.org/?curid=234135,https://fr.wikipedia.org/wiki/\u00c9lisa Bonaparte,Article utilisant une Infobox
Catherine Quittet,https://fr.wikipedia.org/?curid=2377167,https://fr.wikipedia.org/wiki/Catherine Quittet,Page utilisant P569
Audrey Sauret,https://fr.wikipedia.org/?curid=237284,https://fr.wikipedia.org/wiki/Audrey Sauret,Article utilisant une Infobox
Luo Xuejuan,https://fr.wikipedia.org/?curid=2287224,https://fr.wikipedia.org/wiki/Luo Xuejuan,Article contenant un lien mort
Claire Bret\u00e9cher,https://fr.wikipedia.org/?curid=227303,https://fr.wikipedia.org/wiki/Claire Bret\u00e9cher,Page utilisant P569
Sergue\u00ef Loukianenko,https://fr.wikipedia.org/?curid=2054620,https://fr.wikipedia.org/wiki/Sergue\u00ef Loukianenko,Article utilisant une Infobox
Gene Tierney,https://fr.wikipedia.org/?curid=206487,https://fr.wikipedia.org/wiki/Gene Tierney,Article manquant de r\u00e9f\u00e9rences depuis f\u00e9vrier 2016
Sandra Louw,https://fr.wikipedia.org/?curid=2066197,https://fr.wikipedia.org/wiki/Sandra Louw,Page utilisant P569
Liste des m\u00e9daill\u00e9s olympiques en taekwondo,https://fr.wikipedia.org/?curid=2077065,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en taekwondo,Portail:Jeux olympiques/Articles li\u00e9s
Sandra Sch\u00e4fer,https://fr.wikipedia.org/?curid=2077124,https://fr.wikipedia.org/wiki/Sandra Sch\u00e4fer,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka allemand
Marion Jones (athl\u00e9tisme),https://fr.wikipedia.org/?curid=209192,https://fr.wikipedia.org/wiki/Marion Jones (athl\u00e9tisme),Article utilisant une Infobox
Steffi Graf,https://fr.wikipedia.org/?curid=194111,https://fr.wikipedia.org/wiki/Steffi Graf,Article utilisant une Infobox
Laura Linney,https://fr.wikipedia.org/?curid=1984993,https://fr.wikipedia.org/wiki/Laura Linney,Article contenant un lien mort
Liu Yifei,https://fr.wikipedia.org/?curid=1984995,https://fr.wikipedia.org/wiki/Liu Yifei,Article contenant un appel \u00e0 traduction en anglais
Yanet Bermoy,https://fr.wikipedia.org/?curid=1987010,https://fr.wikipedia.org/wiki/Yanet Bermoy,Page utilisant P569
Marlies Schild,https://fr.wikipedia.org/?curid=213410,https://fr.wikipedia.org/wiki/Marlies Schild,Article utilisant une Infobox
Carole Montillet,https://fr.wikipedia.org/?curid=214368,https://fr.wikipedia.org/wiki/Carole Montillet,Article \u00e0 illustrer Sportif
Jane Kaczmarek,https://fr.wikipedia.org/?curid=214210,https://fr.wikipedia.org/wiki/Jane Kaczmarek,Article utilisant une Infobox
Blade Runner (film),https://fr.wikipedia.org/?curid=21270,https://fr.wikipedia.org/wiki/Blade Runner (film),Article utilisant une Infobox
Nezha Bidouane,https://fr.wikipedia.org/?curid=212158,https://fr.wikipedia.org/wiki/Nezha Bidouane,Article utilisant une Infobox
Claudia Rauschenbach,https://fr.wikipedia.org/?curid=2124246,https://fr.wikipedia.org/wiki/Claudia Rauschenbach,Wikip\u00e9dia:\u00e9bauche patinage artistique
Akemi Kimura,https://fr.wikipedia.org/?curid=2059107,https://fr.wikipedia.org/wiki/Akemi Kimura,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka japonais
Suzuko Omamura,https://fr.wikipedia.org/?curid=2065740,https://fr.wikipedia.org/wiki/Suzuko Omamura,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka japonais
Florence Griffith-Joyner,https://fr.wikipedia.org/?curid=207963,https://fr.wikipedia.org/wiki/Florence Griffith-Joyner,Article contenant un lien mort
Cheili Carolina Gonz\u00e1lez Castillo,https://fr.wikipedia.org/?curid=1942321,https://fr.wikipedia.org/wiki/Cheili Carolina Gonz\u00e1lez Castillo,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka
Nadia Mecheri,https://fr.wikipedia.org/?curid=1942415,https://fr.wikipedia.org/wiki/Nadia Mecheri,Article contenant un lien mort
Atsuko Wakai,https://fr.wikipedia.org/?curid=1927044,https://fr.wikipedia.org/wiki/Atsuko Wakai,Article \u00e0 illustrer Sportif
Antoinette Nana Djimou,https://fr.wikipedia.org/?curid=1942671,https://fr.wikipedia.org/wiki/Antoinette Nana Djimou,Article utilisant une Infobox
Yann Eli\u00e8s,https://fr.wikipedia.org/?curid=1942860,https://fr.wikipedia.org/wiki/Yann Eli\u00e8s,Article utilisant une Infobox
Anne Dorval,https://fr.wikipedia.org/?curid=1929298,https://fr.wikipedia.org/wiki/Anne Dorval,Page utilisant P5395
Sviatlana Vusovich,https://fr.wikipedia.org/?curid=1923532,https://fr.wikipedia.org/wiki/Sviatlana Vusovich,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bi\u00e9lorusse
Ilona Vusovich,https://fr.wikipedia.org/?curid=1928526,https://fr.wikipedia.org/wiki/Ilona Vusovich,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bi\u00e9lorusse
Shannon Nishi,https://fr.wikipedia.org/?curid=1928200,https://fr.wikipedia.org/wiki/Shannon Nishi,Page utilisant P569
Alexandra Kurtz,https://fr.wikipedia.org/?curid=1928234,https://fr.wikipedia.org/wiki/Alexandra Kurtz,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka allemand
Mary Wineberg,https://fr.wikipedia.org/?curid=1930256,https://fr.wikipedia.org/wiki/Mary Wineberg,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Sarah Connor (chanteuse),https://fr.wikipedia.org/?curid=1938186,https://fr.wikipedia.org/wiki/Sarah Connor (chanteuse),Article utilisant une Infobox
Betty Heidler,https://fr.wikipedia.org/?curid=1925953,https://fr.wikipedia.org/wiki/Betty Heidler,Article utilisant une Infobox
Narayane Dossevi,https://fr.wikipedia.org/?curid=1925249,https://fr.wikipedia.org/wiki/Narayane Dossevi,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Christine Ohuruogu,https://fr.wikipedia.org/?curid=1924981,https://fr.wikipedia.org/wiki/Christine Ohuruogu,Article utilisant une Infobox
Salima Souakri,https://fr.wikipedia.org/?curid=1924211,https://fr.wikipedia.org/wiki/Salima Souakri,Article manquant de r\u00e9f\u00e9rences depuis juillet 2020
Olivia Borl\u00e9e,https://fr.wikipedia.org/?curid=1926764,https://fr.wikipedia.org/wiki/Olivia Borl\u00e9e,Article utilisant une Infobox
Jana Pittman,https://fr.wikipedia.org/?curid=1925602,https://fr.wikipedia.org/wiki/Jana Pittman,Wikip\u00e9dia:\u00e9bauche athl\u00e8te australien
Alina Alexandra Dumitru,https://fr.wikipedia.org/?curid=1939076,https://fr.wikipedia.org/wiki/Alina Alexandra Dumitru,Article \u00e0 illustrer Sportif
Virginie Michanol,https://fr.wikipedia.org/?curid=1941391,https://fr.wikipedia.org/wiki/Virginie Michanol,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Tomomi Kahala,https://fr.wikipedia.org/?curid=1952220,https://fr.wikipedia.org/wiki/Tomomi Kahala,Article utilisant une Infobox
Clarissa Claretti,https://fr.wikipedia.org/?curid=1919101,https://fr.wikipedia.org/wiki/Clarissa Claretti,Wikip\u00e9dia:\u00e9bauche athl\u00e8te italien
Tatyana Arkhipova,https://fr.wikipedia.org/?curid=1919202,https://fr.wikipedia.org/wiki/Tatyana Arkhipova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te russe
Scott Steiner,https://fr.wikipedia.org/?curid=1920638,https://fr.wikipedia.org/wiki/Scott Steiner,Article contenant un lien mort
Gulnara Samitova-Galkina,https://fr.wikipedia.org/?curid=1919471,https://fr.wikipedia.org/wiki/Gulnara Samitova-Galkina,Article utilisant une Infobox
Olha Saladukha,https://fr.wikipedia.org/?curid=1930340,https://fr.wikipedia.org/wiki/Olha Saladukha,Article utilisant une Infobox
Natalina Lupino,https://fr.wikipedia.org/?curid=1930359,https://fr.wikipedia.org/wiki/Natalina Lupino,Wikip\u00e9dia:\u00e9bauche judo
Stacey Cook,https://fr.wikipedia.org/?curid=1932056,https://fr.wikipedia.org/wiki/Stacey Cook,Wikip\u00e9dia:\u00e9bauche ski alpin
Zhu Xiaolin,https://fr.wikipedia.org/?curid=1932299,https://fr.wikipedia.org/wiki/Zhu Xiaolin,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Le Choix de Sophie (film),https://fr.wikipedia.org/?curid=1933903,https://fr.wikipedia.org/wiki/Le Choix de Sophie (film),Article utilisant une Infobox
Sicko (film),https://fr.wikipedia.org/?curid=1597230,https://fr.wikipedia.org/wiki/Sicko (film),Wikip\u00e9dia:\u00e9bauche film am\u00e9ricain
Liste des m\u00e9daill\u00e9es olympiques f\u00e9minines en judo,https://fr.wikipedia.org/?curid=1609658,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9es olympiques f\u00e9minines en judo,Portail:Jeux olympiques/Articles li\u00e9s
"L'\u00c9change (film, 2008)",https://fr.wikipedia.org/?curid=1626053,"https://fr.wikipedia.org/wiki/L'\u00c9change (film, 2008)",Article contenant un lien mort
Le Silence des agneaux (film),https://fr.wikipedia.org/?curid=162841,https://fr.wikipedia.org/wiki/Le Silence des agneaux (film),Article contenant un appel \u00e0 traduction en anglais
Alexa Glatch,https://fr.wikipedia.org/?curid=1686682,https://fr.wikipedia.org/wiki/Alexa Glatch,Article utilisant une Infobox
Almudena Mu\u00f1oz,https://fr.wikipedia.org/?curid=1686693,https://fr.wikipedia.org/wiki/Almudena Mu\u00f1oz,Wikip\u00e9dia:\u00e9bauche judo
Cellulite (bande dessin\u00e9e),https://fr.wikipedia.org/?curid=1690794,https://fr.wikipedia.org/wiki/Cellulite (bande dessin\u00e9e),Article \u00e0 illustrer Bande dessin\u00e9e
Sailor Neptune,https://fr.wikipedia.org/?curid=1676653,https://fr.wikipedia.org/wiki/Sailor Neptune,Article utilisant une Infobox
Kristina Barrois,https://fr.wikipedia.org/?curid=1687743,https://fr.wikipedia.org/wiki/Kristina Barrois,Article utilisant une Infobox
Sheila Piercey,https://fr.wikipedia.org/?curid=1675338,https://fr.wikipedia.org/wiki/Sheila Piercey,Article \u00e0 illustrer Joueur de tennis
Dominika Cibulkov\u00e1,https://fr.wikipedia.org/?curid=1681074,https://fr.wikipedia.org/wiki/Dominika Cibulkov\u00e1,Article utilisant une Infobox
Sailor Uranus,https://fr.wikipedia.org/?curid=1679892,https://fr.wikipedia.org/wiki/Sailor Uranus,Article utilisant une Infobox
Karin Knapp,https://fr.wikipedia.org/?curid=1681104,https://fr.wikipedia.org/wiki/Karin Knapp,Article utilisant une Infobox
Robert Bridges (po\u00e8te),https://fr.wikipedia.org/?curid=1672962,https://fr.wikipedia.org/wiki/Robert Bridges (po\u00e8te),Page utilisant P569
Darya Pishchalnikova,https://fr.wikipedia.org/?curid=1998640,https://fr.wikipedia.org/wiki/Darya Pishchalnikova,Article utilisant une Infobox
Michaela Dorfmeister,https://fr.wikipedia.org/?curid=199954,https://fr.wikipedia.org/wiki/Michaela Dorfmeister,Article utilisant une Infobox
Conchita Mart\u00ednez,https://fr.wikipedia.org/?curid=197359,https://fr.wikipedia.org/wiki/Conchita Mart\u00ednez,Article utilisant une Infobox
Elisabeth Willeboordse,https://fr.wikipedia.org/?curid=1973270,https://fr.wikipedia.org/wiki/Elisabeth Willeboordse,Wikip\u00e9dia:\u00e9bauche judo
Champions olympiques fran\u00e7ais,https://fr.wikipedia.org/?curid=1967676,https://fr.wikipedia.org/wiki/Champions olympiques fran\u00e7ais,Portail:Jeux olympiques/Articles li\u00e9s
Ibtissem Hannachi,https://fr.wikipedia.org/?curid=1958369,https://fr.wikipedia.org/wiki/Ibtissem Hannachi,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka
Carmen Vicente Caba\u00f1as,https://fr.wikipedia.org/?curid=1964463,https://fr.wikipedia.org/wiki/Carmen Vicente Caba\u00f1as,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka espagnol
Filmographie de Satyajit Ray,https://fr.wikipedia.org/?curid=1982141,https://fr.wikipedia.org/wiki/Filmographie de Satyajit Ray,Portail:Cin\u00e9ma/Articles li\u00e9s
Angela Bofill,https://fr.wikipedia.org/?curid=1978915,https://fr.wikipedia.org/wiki/Angela Bofill,Article utilisant une Infobox
Sportif n\u00e9erlandais de l'ann\u00e9e,https://fr.wikipedia.org/?curid=1980786,https://fr.wikipedia.org/wiki/Sportif n\u00e9erlandais de l'ann\u00e9e,Article contenant un appel \u00e0 traduction en anglais
Rainie Yang,https://fr.wikipedia.org/?curid=1981063,https://fr.wikipedia.org/wiki/Rainie Yang,Wikip\u00e9dia:\u00e9bauche chanteur
Janice Francis,https://fr.wikipedia.org/?curid=1980255,https://fr.wikipedia.org/wiki/Janice Francis,Wikip\u00e9dia:\u00e9bauche karat\u00e9ka britannique
Darya Kustova,https://fr.wikipedia.org/?curid=1980506,https://fr.wikipedia.org/wiki/Darya Kustova,Article utilisant une Infobox
Tessy Scholtes,https://fr.wikipedia.org/?curid=1958328,https://fr.wikipedia.org/wiki/Tessy Scholtes,Page utilisant P569
Yarelys Barrios,https://fr.wikipedia.org/?curid=1996503,https://fr.wikipedia.org/wiki/Yarelys Barrios,Article utilisant une Infobox
Benny Vansteelant,https://fr.wikipedia.org/?curid=2027021,https://fr.wikipedia.org/wiki/Benny Vansteelant,Article \u00e0 illustrer Sportif
Mulholland Drive (film),https://fr.wikipedia.org/?curid=2017,https://fr.wikipedia.org/wiki/Mulholland Drive (film),Article utilisant une Infobox
Ekaterina Dzehalevich,https://fr.wikipedia.org/?curid=2031254,https://fr.wikipedia.org/wiki/Ekaterina Dzehalevich,Article utilisant une Infobox
Liste des m\u00e9daill\u00e9es olympiques f\u00e9minines en cyclisme,https://fr.wikipedia.org/?curid=2032013,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9es olympiques f\u00e9minines en cyclisme,Portail:Cyclisme/Articles li\u00e9s
Patricia Lavila,https://fr.wikipedia.org/?curid=2010666,https://fr.wikipedia.org/wiki/Patricia Lavila,Article contenant un lien mort
Sonja Nef,https://fr.wikipedia.org/?curid=201106,https://fr.wikipedia.org/wiki/Sonja Nef,Article utilisant une Infobox
Sportifs les plus m\u00e9daill\u00e9s aux Jeux olympiques,https://fr.wikipedia.org/?curid=2005149,https://fr.wikipedia.org/wiki/Sportifs les plus m\u00e9daill\u00e9s aux Jeux olympiques,Portail:Jeux olympiques/Articles li\u00e9s
Vreni Schneider,https://fr.wikipedia.org/?curid=200360,https://fr.wikipedia.org/wiki/Vreni Schneider,Article utilisant une Infobox
