Name,URL1,URL2,First Category
"Manhattan (film, 1979)",https://fr.wikipedia.org/?curid=570580,"https://fr.wikipedia.org/wiki/Manhattan (film, 1979)",Article utilisant une Infobox
Jung Ryeo-won,https://fr.wikipedia.org/?curid=5883680,https://fr.wikipedia.org/wiki/Jung Ryeo-won,Article utilisant une Infobox
Alesha Deesing,https://fr.wikipedia.org/?curid=5883045,https://fr.wikipedia.org/wiki/Alesha Deesing,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
Celeste Poma,https://fr.wikipedia.org/?curid=5883080,https://fr.wikipedia.org/wiki/Celeste Poma,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Erica Vietti,https://fr.wikipedia.org/?curid=5879449,https://fr.wikipedia.org/wiki/Erica Vietti,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Tatyana Zelentsova,https://fr.wikipedia.org/?curid=5879829,https://fr.wikipedia.org/wiki/Tatyana Zelentsova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sovi\u00e9tique
Aleksandra Petrovi\u0107,https://fr.wikipedia.org/?curid=5881308,https://fr.wikipedia.org/wiki/Aleksandra Petrovi\u0107,Article utilisant une Infobox
Flavia Assirelli,https://fr.wikipedia.org/?curid=5862375,https://fr.wikipedia.org/wiki/Flavia Assirelli,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Sabrina Harbec,https://fr.wikipedia.org/?curid=5886414,https://fr.wikipedia.org/wiki/Sabrina Harbec,Article contenant un lien mort
Giulia Gibertini,https://fr.wikipedia.org/?curid=5886769,https://fr.wikipedia.org/wiki/Giulia Gibertini,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Lolita Ananasova,https://fr.wikipedia.org/?curid=5885408,https://fr.wikipedia.org/wiki/Lolita Ananasova,Article \u00e0 illustrer Sportif
Ursula Donath,https://fr.wikipedia.org/?curid=5872145,https://fr.wikipedia.org/wiki/Ursula Donath,Wikip\u00e9dia:\u00e9bauche athl\u00e8te allemand
Celina Jesionowska,https://fr.wikipedia.org/?curid=5872240,https://fr.wikipedia.org/wiki/Celina Jesionowska,Wikip\u00e9dia:\u00e9bauche athl\u00e8te polonais
Patricia Aranda,https://fr.wikipedia.org/?curid=5872594,https://fr.wikipedia.org/wiki/Patricia Aranda,Article utilisant une Infobox
Hwangbo,https://fr.wikipedia.org/?curid=5877059,https://fr.wikipedia.org/wiki/Hwangbo,Article contenant un lien mort
Floriana Bertone,https://fr.wikipedia.org/?curid=5877324,https://fr.wikipedia.org/wiki/Floriana Bertone,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Femke Stoltenborg,https://fr.wikipedia.org/?curid=5877369,https://fr.wikipedia.org/wiki/Femke Stoltenborg,Article utilisant une Infobox
Dorothy Shirley,https://fr.wikipedia.org/?curid=5873483,https://fr.wikipedia.org/wiki/Dorothy Shirley,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Jaros\u0142awa J\u00f3\u017awiakowska,https://fr.wikipedia.org/?curid=5876653,https://fr.wikipedia.org/wiki/Jaros\u0142awa J\u00f3\u017awiakowska,Wikip\u00e9dia:\u00e9bauche athl\u00e8te polonais
Anne Pashley,https://fr.wikipedia.org/?curid=5877872,https://fr.wikipedia.org/wiki/Anne Pashley,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Yui Aragaki,https://fr.wikipedia.org/?curid=5863678,https://fr.wikipedia.org/wiki/Yui Aragaki,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Loraine Henkel,https://fr.wikipedia.org/?curid=5865831,https://fr.wikipedia.org/wiki/Loraine Henkel,Article utilisant une Infobox
Margaryta Pesotska,https://fr.wikipedia.org/?curid=5865529,https://fr.wikipedia.org/wiki/Margaryta Pesotska,Article utilisant une Infobox
May'n,https://fr.wikipedia.org/?curid=5857723,https://fr.wikipedia.org/wiki/May'n,Article contenant un lien mort
Magdalena Banecka,https://fr.wikipedia.org/?curid=5853673,https://fr.wikipedia.org/wiki/Magdalena Banecka,Article utilisant une Infobox
Irina Koroliova,https://fr.wikipedia.org/?curid=5853723,https://fr.wikipedia.org/wiki/Irina Koroliova,Article utilisant une Infobox
Eliza Doolittle,https://fr.wikipedia.org/?curid=5856841,https://fr.wikipedia.org/wiki/Eliza Doolittle,Article utilisant une Infobox
Kimbra,https://fr.wikipedia.org/?curid=5868814,https://fr.wikipedia.org/wiki/Kimbra,Wikip\u00e9dia:\u00e9bauche chanteur
Katarzyna W\u0105sowska,https://fr.wikipedia.org/?curid=5869995,https://fr.wikipedia.org/wiki/Katarzyna W\u0105sowska,Article utilisant une Infobox
Caroline Delemer,https://fr.wikipedia.org/?curid=5871433,https://fr.wikipedia.org/wiki/Caroline Delemer,Wikip\u00e9dia:\u00e9bauche sportif fran\u00e7ais
Val\u00e9rie Jean-Charles,https://fr.wikipedia.org/?curid=5850458,https://fr.wikipedia.org/wiki/Val\u00e9rie Jean-Charles,Article \u00e0 illustrer Athl\u00e8te
Picabo Street,https://fr.wikipedia.org/?curid=584801,https://fr.wikipedia.org/wiki/Picabo Street,Article utilisant une Infobox
Ilona Gierak,https://fr.wikipedia.org/?curid=5849005,https://fr.wikipedia.org/wiki/Ilona Gierak,Article utilisant une Infobox
Dorothy Donegan,https://fr.wikipedia.org/?curid=5891092,https://fr.wikipedia.org/wiki/Dorothy Donegan,Article utilisant une Infobox
Michela Molinengo,https://fr.wikipedia.org/?curid=5915466,https://fr.wikipedia.org/wiki/Michela Molinengo,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Nicoletta Luciani,https://fr.wikipedia.org/?curid=5917529,https://fr.wikipedia.org/wiki/Nicoletta Luciani,Wikip\u00e9dia:\u00e9bauche joueuse italienne de volley-ball
Ekaterina Gnidenko,https://fr.wikipedia.org/?curid=5918437,https://fr.wikipedia.org/wiki/Ekaterina Gnidenko,Page utilisant P1813
Birdy (chanteuse),https://fr.wikipedia.org/?curid=5917107,https://fr.wikipedia.org/wiki/Birdy (chanteuse),Article contenant un lien mort
Kaisa Parviainen,https://fr.wikipedia.org/?curid=5892724,https://fr.wikipedia.org/wiki/Kaisa Parviainen,Wikip\u00e9dia:\u00e9bauche athl\u00e8te finlandais
Petra Marti\u0107,https://fr.wikipedia.org/?curid=5896319,https://fr.wikipedia.org/wiki/Petra Marti\u0107,Article utilisant une Infobox
