Name,URL1,URL2,First Category
Marie Denise Pelletier,https://fr.wikipedia.org/?curid=4294519,https://fr.wikipedia.org/wiki/Marie Denise Pelletier,Article utilisant une Infobox
Kaillie Humphries,https://fr.wikipedia.org/?curid=4254890,https://fr.wikipedia.org/wiki/Kaillie Humphries,Wikip\u00e9dia:\u00e9bauche bobsleigh
Elisabetta Canalis,https://fr.wikipedia.org/?curid=4284354,https://fr.wikipedia.org/wiki/Elisabetta Canalis,Article utilisant une Infobox
Larusso (chanteuse),https://fr.wikipedia.org/?curid=428636,https://fr.wikipedia.org/wiki/Larusso (chanteuse),Page utilisant P569
586e r\u00e9giment d'aviation de chasse,https://fr.wikipedia.org/?curid=4286408,https://fr.wikipedia.org/wiki/586e r\u00e9giment d'aviation de chasse,Wikip\u00e9dia:\u00e9bauche a\u00e9ronautique
Minecraft,https://fr.wikipedia.org/?curid=4285058,https://fr.wikipedia.org/wiki/Minecraft,Article contenant un lien mort
Viviane Dorsile,https://fr.wikipedia.org/?curid=4291526,https://fr.wikipedia.org/wiki/Viviane Dorsile,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Petra Kandarr,https://fr.wikipedia.org/?curid=4279894,https://fr.wikipedia.org/wiki/Petra Kandarr,Article \u00e0 illustrer Athl\u00e8te
Rose-Aim\u00e9e Bacoul,https://fr.wikipedia.org/?curid=4280657,https://fr.wikipedia.org/wiki/Rose-Aim\u00e9e Bacoul,Article \u00e0 illustrer Athl\u00e8te
Wang Yimei,https://fr.wikipedia.org/?curid=4268102,https://fr.wikipedia.org/wiki/Wang Yimei,Article utilisant une Infobox
Mao Inoue,https://fr.wikipedia.org/?curid=4256049,https://fr.wikipedia.org/wiki/Mao Inoue,Article utilisant une Infobox
The Fame Ball Tour,https://fr.wikipedia.org/?curid=4270323,https://fr.wikipedia.org/wiki/The Fame Ball Tour,Article manquant de r\u00e9f\u00e9rences depuis mars 2022
Allison Iraheta,https://fr.wikipedia.org/?curid=4183660,https://fr.wikipedia.org/wiki/Allison Iraheta,Article utilisant une Infobox
Sandra Kociniewski,https://fr.wikipedia.org/?curid=3346493,https://fr.wikipedia.org/wiki/Sandra Kociniewski,Article \u00e0 illustrer Joueur de volley-ball
He Kexin,https://fr.wikipedia.org/?curid=3734832,https://fr.wikipedia.org/wiki/He Kexin,Wikip\u00e9dia:\u00e9bauche gymnastique
Midori It\u014d,https://fr.wikipedia.org/?curid=373251,https://fr.wikipedia.org/wiki/Midori It\u014d,Wikip\u00e9dia:\u00e9bauche patinage artistique
