Name,URL1,URL2,First Category
Anna Kaczmar,https://fr.wikipedia.org/?curid=5129922,https://fr.wikipedia.org/wiki/Anna Kaczmar,Article utilisant une Infobox
Melisa Kerman,https://fr.wikipedia.org/?curid=5129937,https://fr.wikipedia.org/wiki/Melisa Kerman,Article utilisant une Infobox
Sandra Myers,https://fr.wikipedia.org/?curid=5121584,https://fr.wikipedia.org/wiki/Sandra Myers,Wikip\u00e9dia:\u00e9bauche athl\u00e8te espagnol
G\u00fclbahar Akg\u00fcl,https://fr.wikipedia.org/?curid=5122939,https://fr.wikipedia.org/wiki/G\u00fclbahar Akg\u00fcl,Article utilisant une Infobox
Aida Rejzovic,https://fr.wikipedia.org/?curid=5120980,https://fr.wikipedia.org/wiki/Aida Rejzovic,Article utilisant une Infobox
I. J. Parker,https://fr.wikipedia.org/?curid=5133299,https://fr.wikipedia.org/wiki/I. J. Parker,Article utilisant une Infobox
Sinem Barut,https://fr.wikipedia.org/?curid=5133641,https://fr.wikipedia.org/wiki/Sinem Barut,Article utilisant une Infobox
Hayley Yelling,https://fr.wikipedia.org/?curid=5134065,https://fr.wikipedia.org/wiki/Hayley Yelling,Article utilisant une Infobox
Natalia Nazarova (volley-ball),https://fr.wikipedia.org/?curid=5135854,https://fr.wikipedia.org/wiki/Natalia Nazarova (volley-ball),Article utilisant une Infobox
Ma\u0142gorzata Lis,https://fr.wikipedia.org/?curid=5135819,https://fr.wikipedia.org/wiki/Ma\u0142gorzata Lis,Article utilisant une Infobox
Nadejda Sak,https://fr.wikipedia.org/?curid=5135833,https://fr.wikipedia.org/wiki/Nadejda Sak,Article \u00e0 illustrer Joueur de volley-ball
Joalsiae Llado,https://fr.wikipedia.org/?curid=5135332,https://fr.wikipedia.org/wiki/Joalsiae Llado,Article \u00e0 illustrer Athl\u00e8te
Natalia Dianska\u00efa,https://fr.wikipedia.org/?curid=5117642,https://fr.wikipedia.org/wiki/Natalia Dianska\u00efa,Article utilisant une Infobox
Asl\u0131han Sinano\u011flu,https://fr.wikipedia.org/?curid=5117668,https://fr.wikipedia.org/wiki/Asl\u0131han Sinano\u011flu,Article utilisant une Infobox
Marcelle Puy,https://fr.wikipedia.org/?curid=5112280,https://fr.wikipedia.org/wiki/Marcelle Puy,Page utilisant P569
