Name,URL1,URL2,First Category
Mary Spicer,https://fr.wikipedia.org/?curid=6174813,https://fr.wikipedia.org/wiki/Mary Spicer,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
Hristina Vuchkova,https://fr.wikipedia.org/?curid=6174875,https://fr.wikipedia.org/wiki/Hristina Vuchkova,Article utilisant une Infobox
Dance Again,https://fr.wikipedia.org/?curid=6175356,https://fr.wikipedia.org/wiki/Dance Again,Article utilisant une Infobox
Tooji,https://fr.wikipedia.org/?curid=6066366,https://fr.wikipedia.org/wiki/Tooji,Article utilisant une Infobox
G.NA,https://fr.wikipedia.org/?curid=6071939,https://fr.wikipedia.org/wiki/G.NA,Article contenant un lien mort
Allie DeBerry,https://fr.wikipedia.org/?curid=6077590,https://fr.wikipedia.org/wiki/Allie DeBerry,Article utilisant une Infobox
Jitka Bartoni\u010dkov\u00e1,https://fr.wikipedia.org/?curid=6181467,https://fr.wikipedia.org/wiki/Jitka Bartoni\u010dkov\u00e1,Wikip\u00e9dia:\u00e9bauche athl\u00e8te tch\u00e8que
Bruno Ferrat,https://fr.wikipedia.org/?curid=6183946,https://fr.wikipedia.org/wiki/Bruno Ferrat,Article utilisant une Infobox
Diane Gu\u00e9rin,https://fr.wikipedia.org/?curid=618863,https://fr.wikipedia.org/wiki/Diane Gu\u00e9rin,Page utilisant P569
Francien Huurman,https://fr.wikipedia.org/?curid=6122858,https://fr.wikipedia.org/wiki/Francien Huurman,Article \u00e0 illustrer Joueur de volley-ball
Anah\u00ed,https://fr.wikipedia.org/?curid=614816,https://fr.wikipedia.org/wiki/Anah\u00ed,Article manquant de r\u00e9f\u00e9rences depuis septembre 2020
Kam Heskin,https://fr.wikipedia.org/?curid=6160430,https://fr.wikipedia.org/wiki/Kam Heskin,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Right by My Side,https://fr.wikipedia.org/?curid=6154765,https://fr.wikipedia.org/wiki/Right by My Side,Article utilisant une Infobox
Tian Yumei,https://fr.wikipedia.org/?curid=6156312,https://fr.wikipedia.org/wiki/Tian Yumei,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Yania Ferrales,https://fr.wikipedia.org/?curid=6101366,https://fr.wikipedia.org/wiki/Yania Ferrales,Wikip\u00e9dia:\u00e9bauche athl\u00e8te cubain
Rebecca Sch\u00e4perklaus,https://fr.wikipedia.org/?curid=6105225,https://fr.wikipedia.org/wiki/Rebecca Sch\u00e4perklaus,Article utilisant une Infobox
Katharina Stau\u00df,https://fr.wikipedia.org/?curid=6105261,https://fr.wikipedia.org/wiki/Katharina Stau\u00df,Article \u00e0 illustrer Joueur de volley-ball
Gamze Bulut,https://fr.wikipedia.org/?curid=6397405,https://fr.wikipedia.org/wiki/Gamze Bulut,Wikip\u00e9dia:\u00e9bauche athl\u00e8te turc
Joanne Pavey,https://fr.wikipedia.org/?curid=6397480,https://fr.wikipedia.org/wiki/Joanne Pavey,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Zuzana Hlavo\u0148ov\u00e1,https://fr.wikipedia.org/?curid=6411567,https://fr.wikipedia.org/wiki/Zuzana Hlavo\u0148ov\u00e1,Wikip\u00e9dia:\u00e9bauche athl\u00e8te tch\u00e8que
Andrea Koss\u00e1nyiov\u00e1,https://fr.wikipedia.org/?curid=6412045,https://fr.wikipedia.org/wiki/Andrea Koss\u00e1nyiov\u00e1,Article utilisant une Infobox
Jenna Hagglund,https://fr.wikipedia.org/?curid=6412073,https://fr.wikipedia.org/wiki/Jenna Hagglund,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
Sara Klisura,https://fr.wikipedia.org/?curid=6409036,https://fr.wikipedia.org/wiki/Sara Klisura,Article \u00e0 illustrer Joueur de volley-ball
Bojana Radulovi\u0107,https://fr.wikipedia.org/?curid=6400044,https://fr.wikipedia.org/wiki/Bojana Radulovi\u0107,Article utilisant une Infobox
Chelsea Hayes,https://fr.wikipedia.org/?curid=6397750,https://fr.wikipedia.org/wiki/Chelsea Hayes,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Vivian Chukwuemeka,https://fr.wikipedia.org/?curid=6398557,https://fr.wikipedia.org/wiki/Vivian Chukwuemeka,Wikip\u00e9dia:\u00e9bauche athl\u00e8te nig\u00e9rian
