Name,URL1,URL2,First Category
Uta Pippig,https://fr.wikipedia.org/?curid=8376838,https://fr.wikipedia.org/wiki/Uta Pippig,Wikip\u00e9dia:\u00e9bauche athl\u00e8te allemand
Venera Chernychova,https://fr.wikipedia.org/?curid=8377155,https://fr.wikipedia.org/wiki/Venera Chernychova,Wikip\u00e9dia:\u00e9bauche sportif russe
Zudikey Rodr\u00edguez,https://fr.wikipedia.org/?curid=8376617,https://fr.wikipedia.org/wiki/Zudikey Rodr\u00edguez,Wikip\u00e9dia:\u00e9bauche athl\u00e8te mexicain
Eunice Kirwa,https://fr.wikipedia.org/?curid=8374318,https://fr.wikipedia.org/wiki/Eunice Kirwa,Article utilisant une Infobox
Helene Engelmann,https://fr.wikipedia.org/?curid=837443,https://fr.wikipedia.org/wiki/Helene Engelmann,Wikip\u00e9dia:\u00e9bauche patinage artistique
Ivan Vasiliev,https://fr.wikipedia.org/?curid=8427841,https://fr.wikipedia.org/wiki/Ivan Vasiliev,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Dorian Coninx,https://fr.wikipedia.org/?curid=8136579,https://fr.wikipedia.org/wiki/Dorian Coninx,Article utilisant une Infobox
Tezuka Productions,https://fr.wikipedia.org/?curid=8151748,https://fr.wikipedia.org/wiki/Tezuka Productions,Wikip\u00e9dia:\u00e9bauche animation et bande dessin\u00e9e asiatiques
Al'ona Shamotina,https://fr.wikipedia.org/?curid=8151878,https://fr.wikipedia.org/wiki/Al'ona Shamotina,Wikip\u00e9dia:\u00e9bauche athl\u00e8te ukrainien
Ekaterina Starygina,https://fr.wikipedia.org/?curid=8151886,https://fr.wikipedia.org/wiki/Ekaterina Starygina,Wikip\u00e9dia:\u00e9bauche athl\u00e8te russe
Nel\u0117 \u017dilinskien\u0117,https://fr.wikipedia.org/?curid=8154257,https://fr.wikipedia.org/wiki/Nel\u0117 \u017dilinskien\u0117,Wikip\u00e9dia:\u00e9bauche athl\u00e8te lituanien
Julia Bleasdale,https://fr.wikipedia.org/?curid=8200773,https://fr.wikipedia.org/wiki/Julia Bleasdale,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Colleen O'Connor,https://fr.wikipedia.org/?curid=8204150,https://fr.wikipedia.org/wiki/Colleen O'Connor,Article \u00e0 illustrer Patineur artistique
Jeanne Collonge,https://fr.wikipedia.org/?curid=8204486,https://fr.wikipedia.org/wiki/Jeanne Collonge,Article utilisant une Infobox
Mission impossible : Rogue Nation,https://fr.wikipedia.org/?curid=8134588,https://fr.wikipedia.org/wiki/Mission impossible : Rogue Nation,Article utilisant une Infobox
Katja W\u00fcstenfeld,https://fr.wikipedia.org/?curid=8129119,https://fr.wikipedia.org/wiki/Katja W\u00fcstenfeld,Wikip\u00e9dia:\u00e9bauche biathlon
Ashley Caldwell,https://fr.wikipedia.org/?curid=8132499,https://fr.wikipedia.org/wiki/Ashley Caldwell,Wikip\u00e9dia:\u00e9bauche ski acrobatique
Emmy Noether,https://fr.wikipedia.org/?curid=81322,https://fr.wikipedia.org/wiki/Emmy Noether,Article utilisant une Infobox
Triton (manga),https://fr.wikipedia.org/?curid=8143491,https://fr.wikipedia.org/wiki/Triton (manga),Article utilisant une Infobox
Mary Travers (chanteuse),https://fr.wikipedia.org/?curid=8143551,https://fr.wikipedia.org/wiki/Mary Travers (chanteuse),Wikip\u00e9dia:\u00e9bauche chanteur am\u00e9ricain
Cl\u00e9mence Calvin,https://fr.wikipedia.org/?curid=8028137,https://fr.wikipedia.org/wiki/Cl\u00e9mence Calvin,Article utilisant une Infobox
Miss Nevada USA,https://fr.wikipedia.org/?curid=8034346,https://fr.wikipedia.org/wiki/Miss Nevada USA,Article contenant un lien mort
Szandra Szombathelyi,https://fr.wikipedia.org/?curid=8029769,https://fr.wikipedia.org/wiki/Szandra Szombathelyi,Article \u00e0 illustrer Joueur de volley-ball
Gretha Smit,https://fr.wikipedia.org/?curid=8030084,https://fr.wikipedia.org/wiki/Gretha Smit,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Holley Fain,https://fr.wikipedia.org/?curid=8198804,https://fr.wikipedia.org/wiki/Holley Fain,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Aliona Dubitskaya,https://fr.wikipedia.org/?curid=8198834,https://fr.wikipedia.org/wiki/Aliona Dubitskaya,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bi\u00e9lorusse
Yuliya Leantsiuk,https://fr.wikipedia.org/?curid=8198857,https://fr.wikipedia.org/wiki/Yuliya Leantsiuk,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bi\u00e9lorusse
Marie-Jos\u00e9e Ta Lou,https://fr.wikipedia.org/?curid=8198993,https://fr.wikipedia.org/wiki/Marie-Jos\u00e9e Ta Lou,Article utilisant une Infobox
Mary Meyers,https://fr.wikipedia.org/?curid=8199246,https://fr.wikipedia.org/wiki/Mary Meyers,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Vassy (chanteuse),https://fr.wikipedia.org/?curid=8198509,https://fr.wikipedia.org/wiki/Vassy (chanteuse),Article utilisant une Infobox
Irina Fetissova,https://fr.wikipedia.org/?curid=8193873,https://fr.wikipedia.org/wiki/Irina Fetissova,Article utilisant une Infobox
Park Bo-young,https://fr.wikipedia.org/?curid=8061494,https://fr.wikipedia.org/wiki/Park Bo-young,Article utilisant une Infobox
\u00c9milie Serain,https://fr.wikipedia.org/?curid=8062987,https://fr.wikipedia.org/wiki/\u00c9milie Serain,Wikip\u00e9dia:\u00e9bauche ski acrobatique
Michelle Bartsch-Hackley,https://fr.wikipedia.org/?curid=8066864,https://fr.wikipedia.org/wiki/Michelle Bartsch-Hackley,Wikip\u00e9dia:\u00e9bauche joueuse am\u00e9ricaine de volley-ball
Satoko Ishimine,https://fr.wikipedia.org/?curid=8025270,https://fr.wikipedia.org/wiki/Satoko Ishimine,Article utilisant une Infobox
Priya Anand,https://fr.wikipedia.org/?curid=8026547,https://fr.wikipedia.org/wiki/Priya Anand,Article utilisant une Infobox
Kori Carter,https://fr.wikipedia.org/?curid=8081022,https://fr.wikipedia.org/wiki/Kori Carter,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Liste des m\u00e9daill\u00e9s olympiques en patinage de vitesse,https://fr.wikipedia.org/?curid=8091244,https://fr.wikipedia.org/wiki/Liste des m\u00e9daill\u00e9s olympiques en patinage de vitesse,Portail:Jeux olympiques/Articles li\u00e9s
Tamara Rylova,https://fr.wikipedia.org/?curid=8090791,https://fr.wikipedia.org/wiki/Tamara Rylova,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Nikki Sinclaire,https://fr.wikipedia.org/?curid=7941231,https://fr.wikipedia.org/wiki/Nikki Sinclaire,Article utilisant une Infobox
Magali Mendy,https://fr.wikipedia.org/?curid=7948125,https://fr.wikipedia.org/wiki/Magali Mendy,Article \u00e0 illustrer Joueur de basket-ball
Julieta Venegas,https://fr.wikipedia.org/?curid=794837,https://fr.wikipedia.org/wiki/Julieta Venegas,Article manquant de r\u00e9f\u00e9rences depuis septembre 2019
Meta Antenen,https://fr.wikipedia.org/?curid=7945939,https://fr.wikipedia.org/wiki/Meta Antenen,Article utilisant une Infobox
Woman in Love,https://fr.wikipedia.org/?curid=7948593,https://fr.wikipedia.org/wiki/Woman in Love,Wikip\u00e9dia:\u00e9bauche chanson
Marie Rosch\u00e9,https://fr.wikipedia.org/?curid=7951458,https://fr.wikipedia.org/wiki/Marie Rosch\u00e9,Article \u00e0 illustrer Joueur de basket-ball
Jana Khokhlova,https://fr.wikipedia.org/?curid=7951848,https://fr.wikipedia.org/wiki/Jana Khokhlova,Page utilisant des donn\u00e9es de Wikidata \u00e0 traduire de l'anglais
Kemi Adekoya,https://fr.wikipedia.org/?curid=7958373,https://fr.wikipedia.org/wiki/Kemi Adekoya,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bahre\u00efni
Cl\u00e1udia Leitte,https://fr.wikipedia.org/?curid=795768,https://fr.wikipedia.org/wiki/Cl\u00e1udia Leitte,Article utilisant une Infobox
Candice Glover,https://fr.wikipedia.org/?curid=7922193,https://fr.wikipedia.org/wiki/Candice Glover,Article utilisant une Infobox
