Name,URL1,URL2,First Category
Silke Meier,https://fr.wikipedia.org/?curid=1077115,https://fr.wikipedia.org/wiki/Silke Meier,Article \u00e0 illustrer Joueur de tennis
Tanya Harford,https://fr.wikipedia.org/?curid=1075849,https://fr.wikipedia.org/wiki/Tanya Harford,Article \u00e0 illustrer Joueur de tennis
Antonella Bevilacqua,https://fr.wikipedia.org/?curid=10772391,https://fr.wikipedia.org/wiki/Antonella Bevilacqua,Wikip\u00e9dia:\u00e9bauche athl\u00e8te italien
Clemente Alonso McKernan,https://fr.wikipedia.org/?curid=10772719,https://fr.wikipedia.org/wiki/Clemente Alonso McKernan,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Neige Dias,https://fr.wikipedia.org/?curid=1077278,https://fr.wikipedia.org/wiki/Neige Dias,Article \u00e0 illustrer Joueur de tennis
Raffaella Reggi,https://fr.wikipedia.org/?curid=1077308,https://fr.wikipedia.org/wiki/Raffaella Reggi,Article utilisant une Infobox
Sarah Chepchirchir,https://fr.wikipedia.org/?curid=10773345,https://fr.wikipedia.org/wiki/Sarah Chepchirchir,Wikip\u00e9dia:\u00e9bauche athl\u00e8te k\u00e9nyan
Andrea Steyn,https://fr.wikipedia.org/?curid=10774044,https://fr.wikipedia.org/wiki/Andrea Steyn,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Angeles Montolio,https://fr.wikipedia.org/?curid=1077154,https://fr.wikipedia.org/wiki/Angeles Montolio,Article \u00e0 illustrer Joueur de tennis
Gala Le\u00f3n Garc\u00eda,https://fr.wikipedia.org/?curid=1077195,https://fr.wikipedia.org/wiki/Gala Le\u00f3n Garc\u00eda,Article \u00e0 illustrer Joueur de tennis
Cristina Torrens Valero,https://fr.wikipedia.org/?curid=1075135,https://fr.wikipedia.org/wiki/Cristina Torrens Valero,Article \u00e0 illustrer Joueur de tennis
Caroline Vis,https://fr.wikipedia.org/?curid=1075159,https://fr.wikipedia.org/wiki/Caroline Vis,Article utilisant une Infobox
Robin White,https://fr.wikipedia.org/?curid=1075271,https://fr.wikipedia.org/wiki/Robin White,Article \u00e0 illustrer Joueur de tennis
Radka Zrub\u00e1kov\u00e1,https://fr.wikipedia.org/?curid=1075175,https://fr.wikipedia.org/wiki/Radka Zrub\u00e1kov\u00e1,Article \u00e0 illustrer Joueur de tennis
Hermione Corfield,https://fr.wikipedia.org/?curid=10751871,https://fr.wikipedia.org/wiki/Hermione Corfield,Article contenant un lien mort
Sharon Rendle,https://fr.wikipedia.org/?curid=10761723,https://fr.wikipedia.org/wiki/Sharon Rendle,Wikip\u00e9dia:\u00e9bauche judo
Carlos Sotillo,https://fr.wikipedia.org/?curid=10761754,https://fr.wikipedia.org/wiki/Carlos Sotillo,Wikip\u00e9dia:\u00e9bauche judo
Cathy Lee Crosby,https://fr.wikipedia.org/?curid=1075699,https://fr.wikipedia.org/wiki/Cathy Lee Crosby,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Domenico Passuello,https://fr.wikipedia.org/?curid=10760723,https://fr.wikipedia.org/wiki/Domenico Passuello,Wikip\u00e9dia:\u00e9bauche triathlon
Lesley Hunt,https://fr.wikipedia.org/?curid=1079993,https://fr.wikipedia.org/wiki/Lesley Hunt,Article \u00e0 illustrer Joueur de tennis
Radka Bobkov\u00e1,https://fr.wikipedia.org/?curid=1080011,https://fr.wikipedia.org/wiki/Radka Bobkov\u00e1,Article \u00e0 illustrer Joueur de tennis
Wendy White,https://fr.wikipedia.org/?curid=1080213,https://fr.wikipedia.org/wiki/Wendy White,Article \u00e0 illustrer Joueur de tennis
Jessica Steck,https://fr.wikipedia.org/?curid=1080122,https://fr.wikipedia.org/wiki/Jessica Steck,Article \u00e0 illustrer Joueur de tennis
Tiina Boman,https://fr.wikipedia.org/?curid=10801223,https://fr.wikipedia.org/wiki/Tiina Boman,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Maribel Blanco,https://fr.wikipedia.org/?curid=10798343,https://fr.wikipedia.org/wiki/Maribel Blanco,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Ain-Alar Juhanson,https://fr.wikipedia.org/?curid=10798399,https://fr.wikipedia.org/wiki/Ain-Alar Juhanson,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Eva Melicharov\u00e1,https://fr.wikipedia.org/?curid=1080039,https://fr.wikipedia.org/wiki/Eva Melicharov\u00e1,Article \u00e0 illustrer Joueur de tennis
Jasmine Keller-H\u00e4mmerle,https://fr.wikipedia.org/?curid=10800970,https://fr.wikipedia.org/wiki/Jasmine Keller-H\u00e4mmerle,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Leslie Allen,https://fr.wikipedia.org/?curid=1080189,https://fr.wikipedia.org/wiki/Leslie Allen,Article \u00e0 illustrer Joueur de tennis
Eva Maria Dollinger,https://fr.wikipedia.org/?curid=10799257,https://fr.wikipedia.org/wiki/Eva Maria Dollinger,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Tina Pisnik,https://fr.wikipedia.org/?curid=1075393,https://fr.wikipedia.org/wiki/Tina Pisnik,Article \u00e0 illustrer Joueur de tennis
Claudia Porwik,https://fr.wikipedia.org/?curid=1075427,https://fr.wikipedia.org/wiki/Claudia Porwik,Article \u00e0 illustrer Joueur de tennis
Iva Buda\u0159ov\u00e1,https://fr.wikipedia.org/?curid=1075447,https://fr.wikipedia.org/wiki/Iva Buda\u0159ov\u00e1,Article \u00e0 illustrer Joueur de tennis
Peggy Lipton,https://fr.wikipedia.org/?curid=10778582,https://fr.wikipedia.org/wiki/Peggy Lipton,Page utilisant P569
Eilish McColgan,https://fr.wikipedia.org/?curid=10777234,https://fr.wikipedia.org/wiki/Eilish McColgan,Article utilisant une Infobox
Laura duPont,https://fr.wikipedia.org/?curid=1077746,https://fr.wikipedia.org/wiki/Laura duPont,Article \u00e0 illustrer Joueur de tennis
Rika Hiraki,https://fr.wikipedia.org/?curid=1077769,https://fr.wikipedia.org/wiki/Rika Hiraki,Article utilisant une Infobox
Purity Rionoripo,https://fr.wikipedia.org/?curid=10777704,https://fr.wikipedia.org/wiki/Purity Rionoripo,Page utilisant des donn\u00e9es de Wikidata \u00e0 traduire de l'anglais
Eva Pfaff,https://fr.wikipedia.org/?curid=1066491,https://fr.wikipedia.org/wiki/Eva Pfaff,Article utilisant une Infobox
Rachel McQuillan,https://fr.wikipedia.org/?curid=1066565,https://fr.wikipedia.org/wiki/Rachel McQuillan,Article \u00e0 illustrer Joueur de tennis
Matthew Russell (triathlon),https://fr.wikipedia.org/?curid=10664431,https://fr.wikipedia.org/wiki/Matthew Russell (triathlon),Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Andrew Starykowicz,https://fr.wikipedia.org/?curid=10664519,https://fr.wikipedia.org/wiki/Andrew Starykowicz,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
TJ Tollakson,https://fr.wikipedia.org/?curid=10664577,https://fr.wikipedia.org/wiki/TJ Tollakson,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Michael Lovato,https://fr.wikipedia.org/?curid=10665222,https://fr.wikipedia.org/wiki/Michael Lovato,Wikip\u00e9dia:\u00e9bauche triathlon
Sian Welch,https://fr.wikipedia.org/?curid=10665344,https://fr.wikipedia.org/wiki/Sian Welch,Wikip\u00e9dia:\u00e9bauche triathlon
Louisa Johnson,https://fr.wikipedia.org/?curid=10600981,https://fr.wikipedia.org/wiki/Louisa Johnson,Utilisation de Cite certification avec des param\u00e8tres manquants
Dina Lohan,https://fr.wikipedia.org/?curid=10611208,https://fr.wikipedia.org/wiki/Dina Lohan,Article utilisant une Infobox
Katharina Hennig,https://fr.wikipedia.org/?curid=10608639,https://fr.wikipedia.org/wiki/Katharina Hennig,Article utilisant une Infobox
Mira Nair,https://fr.wikipedia.org/?curid=106853,https://fr.wikipedia.org/wiki/Mira Nair,Article utilisant une Infobox
Joshua Amberger,https://fr.wikipedia.org/?curid=10692376,https://fr.wikipedia.org/wiki/Joshua Amberger,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Femme pirate,https://fr.wikipedia.org/?curid=10691464,https://fr.wikipedia.org/wiki/Femme pirate,Article contenant un appel \u00e0 traduction en anglais
Donna Peters,https://fr.wikipedia.org/?curid=10692690,https://fr.wikipedia.org/wiki/Donna Peters,Wikip\u00e9dia:\u00e9bauche triathlon
Rebecca Ward,https://fr.wikipedia.org/?curid=1068624,https://fr.wikipedia.org/wiki/Rebecca Ward,Article \u00e0 illustrer Escrimeur
Margherita Granbassi,https://fr.wikipedia.org/?curid=1068625,https://fr.wikipedia.org/wiki/Margherita Granbassi,Wikip\u00e9dia:\u00e9bauche escrimeuse italienne
Full Moon : \u00c0 la recherche de la pleine Lune,https://fr.wikipedia.org/?curid=1068679,https://fr.wikipedia.org/wiki/Full Moon : \u00c0 la recherche de la pleine Lune,Article utilisant une Infobox
Carla Boyd,https://fr.wikipedia.org/?curid=1068833,https://fr.wikipedia.org/wiki/Carla Boyd,Wikip\u00e9dia:\u00e9bauche joueuse de basket-ball
France D'Amour,https://fr.wikipedia.org/?curid=1067426,https://fr.wikipedia.org/wiki/France D'Amour,Page utilisant P742
Allie X,https://fr.wikipedia.org/?curid=10678211,https://fr.wikipedia.org/wiki/Allie X,Article utilisant une Infobox
Su Friedrich,https://fr.wikipedia.org/?curid=10680293,https://fr.wikipedia.org/wiki/Su Friedrich,Page utilisant P569
Aaron Royle,https://fr.wikipedia.org/?curid=10679511,https://fr.wikipedia.org/wiki/Aaron Royle,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Charlotte Kolters,https://fr.wikipedia.org/?curid=10661817,https://fr.wikipedia.org/wiki/Charlotte Kolters,Wikip\u00e9dia:\u00e9bauche triathlon
Li Fang,https://fr.wikipedia.org/?curid=1064345,https://fr.wikipedia.org/wiki/Li Fang,Article \u00e0 illustrer Joueur de tennis
