Name,URL1,URL2,First Category
Maria Therese Tviberg,https://fr.wikipedia.org/?curid=9795561,https://fr.wikipedia.org/wiki/Maria Therese Tviberg,Page utilisant P569
Elaine Zayak,https://fr.wikipedia.org/?curid=987480,https://fr.wikipedia.org/wiki/Elaine Zayak,Wikip\u00e9dia:\u00e9bauche patinage artistique
Konomi Suzuki,https://fr.wikipedia.org/?curid=9874947,https://fr.wikipedia.org/wiki/Konomi Suzuki,Article utilisant une Infobox
Joanna Lawn,https://fr.wikipedia.org/?curid=9866468,https://fr.wikipedia.org/wiki/Joanna Lawn,Wikip\u00e9dia:\u00e9bauche triathlon
Wendee Levy,https://fr.wikipedia.org/?curid=9850249,https://fr.wikipedia.org/wiki/Wendee Levy,Page utilisant P569
Gabriela Gun\u010d\u00edkov\u00e1,https://fr.wikipedia.org/?curid=9850417,https://fr.wikipedia.org/wiki/Gabriela Gun\u010d\u00edkov\u00e1,Wikip\u00e9dia:\u00e9bauche chanteur
S\u0259mra R\u0259himli,https://fr.wikipedia.org/?curid=9850444,https://fr.wikipedia.org/wiki/S\u0259mra R\u0259himli,Wikip\u00e9dia:\u00e9bauche chanteur
Annamaria Mazzetti,https://fr.wikipedia.org/?curid=9869711,https://fr.wikipedia.org/wiki/Annamaria Mazzetti,Article utilisant une Infobox
Quanera Hayes,https://fr.wikipedia.org/?curid=9870021,https://fr.wikipedia.org/wiki/Quanera Hayes,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Ruedi Wild,https://fr.wikipedia.org/?curid=9870180,https://fr.wikipedia.org/wiki/Ruedi Wild,Article utilisant une Infobox
Marta Hazas,https://fr.wikipedia.org/?curid=9870837,https://fr.wikipedia.org/wiki/Marta Hazas,Article utilisant une Infobox
Maik Petzold,https://fr.wikipedia.org/?curid=9868510,https://fr.wikipedia.org/wiki/Maik Petzold,Wikip\u00e9dia:\u00e9bauche triathlon
Nadia Cortassa,https://fr.wikipedia.org/?curid=9869396,https://fr.wikipedia.org/wiki/Nadia Cortassa,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Loles Le\u00f3n,https://fr.wikipedia.org/?curid=987594,https://fr.wikipedia.org/wiki/Loles Le\u00f3n,Wikip\u00e9dia:\u00e9bauche acteur espagnol
Chelsea Wolfe,https://fr.wikipedia.org/?curid=9894068,https://fr.wikipedia.org/wiki/Chelsea Wolfe,Page utilisant P569
Svetla Zlateva,https://fr.wikipedia.org/?curid=9894337,https://fr.wikipedia.org/wiki/Svetla Zlateva,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bulgare
Anna Andreyeva,https://fr.wikipedia.org/?curid=9896125,https://fr.wikipedia.org/wiki/Anna Andreyeva,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sovi\u00e9tique
Malin Buska,https://fr.wikipedia.org/?curid=9896411,https://fr.wikipedia.org/wiki/Malin Buska,Wikip\u00e9dia:\u00e9bauche acteur su\u00e9dois
Faye McClelland,https://fr.wikipedia.org/?curid=9893378,https://fr.wikipedia.org/wiki/Faye McClelland,Article utilisant une Infobox
Kelly Williamson,https://fr.wikipedia.org/?curid=9893418,https://fr.wikipedia.org/wiki/Kelly Williamson,Article utilisant une Infobox
Ewa Gryziecka,https://fr.wikipedia.org/?curid=9894858,https://fr.wikipedia.org/wiki/Ewa Gryziecka,Wikip\u00e9dia:\u00e9bauche athl\u00e8te polonais
Antoaneta Todorova,https://fr.wikipedia.org/?curid=9894894,https://fr.wikipedia.org/wiki/Antoaneta Todorova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te bulgare
Zdenka \u0160ilhav\u00e1,https://fr.wikipedia.org/?curid=9894989,https://fr.wikipedia.org/wiki/Zdenka \u0160ilhav\u00e1,Wikip\u00e9dia:\u00e9bauche athl\u00e8te tch\u00e8que
Galina Savinkova,https://fr.wikipedia.org/?curid=9895032,https://fr.wikipedia.org/wiki/Galina Savinkova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te sovi\u00e9tique
Amy B. Jordan,https://fr.wikipedia.org/?curid=9856930,https://fr.wikipedia.org/wiki/Amy B. Jordan,Page utilisant P27
Ricarda Haaser,https://fr.wikipedia.org/?curid=9857434,https://fr.wikipedia.org/wiki/Ricarda Haaser,Wikip\u00e9dia:\u00e9bauche ski alpin
Celina Mikolajczak,https://fr.wikipedia.org/?curid=9857647,https://fr.wikipedia.org/wiki/Celina Mikolajczak,Page utilisant P19
Aline Danioth,https://fr.wikipedia.org/?curid=9822406,https://fr.wikipedia.org/wiki/Aline Danioth,Article utilisant une Infobox
Little Simz,https://fr.wikipedia.org/?curid=9899925,https://fr.wikipedia.org/wiki/Little Simz,Article utilisant une Infobox
Daniella Cicardini,https://fr.wikipedia.org/?curid=9858179,https://fr.wikipedia.org/wiki/Daniella Cicardini,Page utilisant des donn\u00e9es de Wikidata \u00e0 traduire de l'anglais
Daria Guidetti,https://fr.wikipedia.org/?curid=9855566,https://fr.wikipedia.org/wiki/Daria Guidetti,Page utilisant P569
Ingrid Landmark Tandrevold,https://fr.wikipedia.org/?curid=9862175,https://fr.wikipedia.org/wiki/Ingrid Landmark Tandrevold,Page utilisant des donn\u00e9es de Wikidata \u00e0 traduire de l'anglais
Julia Ransom,https://fr.wikipedia.org/?curid=9860504,https://fr.wikipedia.org/wiki/Julia Ransom,Wikip\u00e9dia:\u00e9bauche biathlon
Angelique Widjaja,https://fr.wikipedia.org/?curid=986229,https://fr.wikipedia.org/wiki/Angelique Widjaja,Article utilisant une Infobox
Alexandra Manly,https://fr.wikipedia.org/?curid=9862511,https://fr.wikipedia.org/wiki/Alexandra Manly,Page utilisant P569
St\u00e9phanie Foretz,https://fr.wikipedia.org/?curid=986254,https://fr.wikipedia.org/wiki/St\u00e9phanie Foretz,Article manquant de r\u00e9f\u00e9rences depuis ao\u00fbt 2020
Virginia Wade,https://fr.wikipedia.org/?curid=986296,https://fr.wikipedia.org/wiki/Virginia Wade,Article \u00e0 illustrer Joueur de tennis
Britta Martin,https://fr.wikipedia.org/?curid=9861345,https://fr.wikipedia.org/wiki/Britta Martin,Article \u00e0 illustrer Sportif
Tatyana Ossipova,https://fr.wikipedia.org/?curid=9788193,https://fr.wikipedia.org/wiki/Tatyana Ossipova,Wikip\u00e9dia:\u00e9bauche ski de fond
Irene Cadurisch,https://fr.wikipedia.org/?curid=9788402,https://fr.wikipedia.org/wiki/Irene Cadurisch,Wikip\u00e9dia:\u00e9bauche biathlon
Tessa Niles,https://fr.wikipedia.org/?curid=9788667,https://fr.wikipedia.org/wiki/Tessa Niles,Article utilisant une Infobox
