Name,URL1,URL2,First Category
Teta Diana,https://fr.wikipedia.org/?curid=15154807,https://fr.wikipedia.org/wiki/Teta Diana,Article au ton publicitaire/Liste compl\u00e8te
Cheyenne Parker,https://fr.wikipedia.org/?curid=13593932,https://fr.wikipedia.org/wiki/Cheyenne Parker,Article utilisant une Infobox
Twinnie-Lee Moore,https://fr.wikipedia.org/?curid=13595325,https://fr.wikipedia.org/wiki/Twinnie-Lee Moore,Article contenant un lien mort
Lakshmy Ramakrishnan,https://fr.wikipedia.org/?curid=13595791,https://fr.wikipedia.org/wiki/Lakshmy Ramakrishnan,Page utilisant P569
Rain Valdez,https://fr.wikipedia.org/?curid=13594588,https://fr.wikipedia.org/wiki/Rain Valdez,Article \u00e0 illustrer Personnalit\u00e9 du cin\u00e9ma
Alice Finot,https://fr.wikipedia.org/?curid=13589071,https://fr.wikipedia.org/wiki/Alice Finot,Article utilisant une Infobox
Un long dimanche de fian\u00e7ailles (film),https://fr.wikipedia.org/?curid=135935,https://fr.wikipedia.org/wiki/Un long dimanche de fian\u00e7ailles (film),Article \u00e0 r\u00e9f\u00e9rence n\u00e9cessaire
Kimberly Klacik,https://fr.wikipedia.org/?curid=13592644,https://fr.wikipedia.org/wiki/Kimberly Klacik,Page utilisant P569
Marcela Cubillos,https://fr.wikipedia.org/?curid=13593010,https://fr.wikipedia.org/wiki/Marcela Cubillos,Article utilisant une Infobox
Sans toit ni loi,https://fr.wikipedia.org/?curid=1359323,https://fr.wikipedia.org/wiki/Sans toit ni loi,Article utilisant une Infobox
Sarah Michelle Gellar,https://fr.wikipedia.org/?curid=135765,https://fr.wikipedia.org/wiki/Sarah Michelle Gellar,Article contenant un appel \u00e0 traduction en anglais
Maylin del Toro Carvajal,https://fr.wikipedia.org/?curid=13624532,https://fr.wikipedia.org/wiki/Maylin del Toro Carvajal,Wikip\u00e9dia:\u00e9bauche personnalit\u00e9 cubaine
Denise Zimmermann,https://fr.wikipedia.org/?curid=13622877,https://fr.wikipedia.org/wiki/Denise Zimmermann,Article \u00e0 illustrer Athl\u00e8te
No Me Ames,https://fr.wikipedia.org/?curid=13623041,https://fr.wikipedia.org/wiki/No Me Ames,Article utilisant une Infobox
Rapha\u00eblle R\u00e9my-Leleu,https://fr.wikipedia.org/?curid=13613508,https://fr.wikipedia.org/wiki/Rapha\u00eblle R\u00e9my-Leleu,Article utilisant une Infobox
Pavla Schorn\u00e1-Maty\u00e1\u0161ov\u00e1,https://fr.wikipedia.org/?curid=13612310,https://fr.wikipedia.org/wiki/Pavla Schorn\u00e1-Maty\u00e1\u0161ov\u00e1,Article utilisant une Infobox
Bilan saison par saison du CJM Bourges Basket,https://fr.wikipedia.org/?curid=1361244,https://fr.wikipedia.org/wiki/Bilan saison par saison du CJM Bourges Basket,Article \u00e0 r\u00e9f\u00e9rence n\u00e9cessaire
Dominique Arbiol,https://fr.wikipedia.org/?curid=13494569,https://fr.wikipedia.org/wiki/Dominique Arbiol,Page utilisant P569
Alexandra Coletti,https://fr.wikipedia.org/?curid=1349518,https://fr.wikipedia.org/wiki/Alexandra Coletti,Article utilisant une Infobox
Alice Modolo,https://fr.wikipedia.org/?curid=13495498,https://fr.wikipedia.org/wiki/Alice Modolo,Article \u00e0 illustrer Sportif
Naomi Rankin,https://fr.wikipedia.org/?curid=13498088,https://fr.wikipedia.org/wiki/Naomi Rankin,Article utilisant une Infobox
