Name,URL1,URL2,First Category
Theresa Gerber,https://fr.wikipedia.org/?curid=9323997,https://fr.wikipedia.org/wiki/Theresa Gerber,Page utilisant P569
Mina Popovi\u0107,https://fr.wikipedia.org/?curid=9445687,https://fr.wikipedia.org/wiki/Mina Popovi\u0107,Article utilisant une Infobox
Cindy Sember,https://fr.wikipedia.org/?curid=9395242,https://fr.wikipedia.org/wiki/Cindy Sember,Wikip\u00e9dia:\u00e9bauche athl\u00e8te britannique
Gilda de Abreu,https://fr.wikipedia.org/?curid=9397089,https://fr.wikipedia.org/wiki/Gilda de Abreu,Page utilisant P569
Julia Lier,https://fr.wikipedia.org/?curid=9398429,https://fr.wikipedia.org/wiki/Julia Lier,Wikip\u00e9dia:\u00e9bauche aviron
Sophie Mackenzie,https://fr.wikipedia.org/?curid=9398170,https://fr.wikipedia.org/wiki/Sophie Mackenzie,Wikip\u00e9dia:\u00e9bauche aviron
Anna Odine Str\u00f8m,https://fr.wikipedia.org/?curid=9398320,https://fr.wikipedia.org/wiki/Anna Odine Str\u00f8m,Article contenant un appel \u00e0 traduction en allemand
Oriana Oppice,https://fr.wikipedia.org/?curid=9399391,https://fr.wikipedia.org/wiki/Oriana Oppice,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Marie-Th\u00e9r\u00e8se Joniaux,https://fr.wikipedia.org/?curid=9396682,https://fr.wikipedia.org/wiki/Marie-Th\u00e9r\u00e8se Joniaux,Page utilisant P569
Liselotte Landbeck,https://fr.wikipedia.org/?curid=9340852,https://fr.wikipedia.org/wiki/Liselotte Landbeck,Article utilisant une Infobox
Jo Johansen,https://fr.wikipedia.org/?curid=9342880,https://fr.wikipedia.org/wiki/Jo Johansen,Page utilisant P569
Laura Golarsa,https://fr.wikipedia.org/?curid=934217,https://fr.wikipedia.org/wiki/Laura Golarsa,Article \u00e0 illustrer Joueur de tennis
Nina Herelov\u00e1,https://fr.wikipedia.org/?curid=9343678,https://fr.wikipedia.org/wiki/Nina Herelov\u00e1,Article \u00e0 illustrer Joueur de volley-ball
Anita Ortiz,https://fr.wikipedia.org/?curid=9357861,https://fr.wikipedia.org/wiki/Anita Ortiz,Page utilisant P569
Jennifer Holliday (chanteuse),https://fr.wikipedia.org/?curid=9355414,https://fr.wikipedia.org/wiki/Jennifer Holliday (chanteuse),Article manquant de r\u00e9f\u00e9rences depuis ao\u00fbt 2015
Barbara Szab\u00f3,https://fr.wikipedia.org/?curid=9355495,https://fr.wikipedia.org/wiki/Barbara Szab\u00f3,Wikip\u00e9dia:\u00e9bauche athl\u00e8te hongrois
Anthea Schmid,https://fr.wikipedia.org/?curid=9359121,https://fr.wikipedia.org/wiki/Anthea Schmid,Page utilisant P569
Mary Churchill (ultra-trail),https://fr.wikipedia.org/?curid=9359249,https://fr.wikipedia.org/wiki/Mary Churchill (ultra-trail),Page utilisant P569
Annie Bocl\u00e9,https://fr.wikipedia.org/?curid=9359874,https://fr.wikipedia.org/wiki/Annie Bocl\u00e9,Wikip\u00e9dia:\u00e9bauche athl\u00e8te fran\u00e7ais
Akane Yamaguchi,https://fr.wikipedia.org/?curid=9387654,https://fr.wikipedia.org/wiki/Akane Yamaguchi,Wikip\u00e9dia:\u00e9bauche badminton
Julie Ertz,https://fr.wikipedia.org/?curid=9320080,https://fr.wikipedia.org/wiki/Julie Ertz,Article contenant un lien mort
Denise Faye,https://fr.wikipedia.org/?curid=9344093,https://fr.wikipedia.org/wiki/Denise Faye,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Angela Paton,https://fr.wikipedia.org/?curid=9344096,https://fr.wikipedia.org/wiki/Angela Paton,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Jillian Bell,https://fr.wikipedia.org/?curid=9344281,https://fr.wikipedia.org/wiki/Jillian Bell,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Kaleena Mosqueda-Lewis,https://fr.wikipedia.org/?curid=9345440,https://fr.wikipedia.org/wiki/Kaleena Mosqueda-Lewis,Article utilisant une Infobox
Elizabeth Howard (ultra-trail),https://fr.wikipedia.org/?curid=9369482,https://fr.wikipedia.org/wiki/Elizabeth Howard (ultra-trail),Page utilisant P569
Irene Cheptai,https://fr.wikipedia.org/?curid=9367753,https://fr.wikipedia.org/wiki/Irene Cheptai,Wikip\u00e9dia:\u00e9bauche athl\u00e8te k\u00e9nyan
Jemima Sumgong,https://fr.wikipedia.org/?curid=9367789,https://fr.wikipedia.org/wiki/Jemima Sumgong,Wikip\u00e9dia:\u00e9bauche athl\u00e8te k\u00e9nyan
Asami Chiba,https://fr.wikipedia.org/?curid=9381257,https://fr.wikipedia.org/wiki/Asami Chiba,Wikip\u00e9dia:\u00e9bauche athl\u00e8te japonais
Brittany Borman,https://fr.wikipedia.org/?curid=9382468,https://fr.wikipedia.org/wiki/Brittany Borman,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Mareike Adams,https://fr.wikipedia.org/?curid=9403282,https://fr.wikipedia.org/wiki/Mareike Adams,Wikip\u00e9dia:\u00e9bauche aviron
Ekater\u00edni Nikola\u00efdou,https://fr.wikipedia.org/?curid=9403309,https://fr.wikipedia.org/wiki/Ekater\u00edni Nikola\u00efdou,Wikip\u00e9dia:\u00e9bauche aviron
Marie-Anne Frenken,https://fr.wikipedia.org/?curid=9403324,https://fr.wikipedia.org/wiki/Marie-Anne Frenken,Wikip\u00e9dia:\u00e9bauche aviron
Ann Reinking,https://fr.wikipedia.org/?curid=9354685,https://fr.wikipedia.org/wiki/Ann Reinking,Article utilisant une Infobox
Mariya Konovalova,https://fr.wikipedia.org/?curid=9354734,https://fr.wikipedia.org/wiki/Mariya Konovalova,Wikip\u00e9dia:\u00e9bauche athl\u00e8te russe
Tim Twietmeyer,https://fr.wikipedia.org/?curid=9354856,https://fr.wikipedia.org/wiki/Tim Twietmeyer,Page utilisant P569
Daniela Nieves,https://fr.wikipedia.org/?curid=9350881,https://fr.wikipedia.org/wiki/Daniela Nieves,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Andrej Vistica,https://fr.wikipedia.org/?curid=9355088,https://fr.wikipedia.org/wiki/Andrej Vistica,Wikip\u00e9dia:\u00e9bauche triathl\u00e8te
Mike Catlin,https://fr.wikipedia.org/?curid=9355097,https://fr.wikipedia.org/wiki/Mike Catlin,Page utilisant P569
Pui-Yan Chow,https://fr.wikipedia.org/?curid=9352723,https://fr.wikipedia.org/wiki/Pui-Yan Chow,Page utilisant P569
Bridget Brunnick,https://fr.wikipedia.org/?curid=9353725,https://fr.wikipedia.org/wiki/Bridget Brunnick,Page utilisant P569
Ximena Duque,https://fr.wikipedia.org/?curid=9353017,https://fr.wikipedia.org/wiki/Ximena Duque,Article avec source \u00e0 lier
Corinne Raux,https://fr.wikipedia.org/?curid=9353109,https://fr.wikipedia.org/wiki/Corinne Raux,Article \u00e0 illustrer Sportif
Sally Edwards,https://fr.wikipedia.org/?curid=9324627,https://fr.wikipedia.org/wiki/Sally Edwards,Wikip\u00e9dia:\u00e9bauche athl\u00e8te am\u00e9ricain
Mira Todorova,https://fr.wikipedia.org/?curid=9337702,https://fr.wikipedia.org/wiki/Mira Todorova,Article utilisant une Infobox
Thomas Johnson (ultra-trail),https://fr.wikipedia.org/?curid=9334763,https://fr.wikipedia.org/wiki/Thomas Johnson (ultra-trail),Page utilisant P569
Ellie Greenwood,https://fr.wikipedia.org/?curid=9334814,https://fr.wikipedia.org/wiki/Ellie Greenwood,Page utilisant P569
Colette Borcard,https://fr.wikipedia.org/?curid=9334899,https://fr.wikipedia.org/wiki/Colette Borcard,Page utilisant P569
Barbora Purchartov\u00e1,https://fr.wikipedia.org/?curid=9322973,https://fr.wikipedia.org/wiki/Barbora Purchartov\u00e1,Article utilisant une Infobox
\u00c9meline Michel,https://fr.wikipedia.org/?curid=9332771,https://fr.wikipedia.org/wiki/\u00c9meline Michel,Wikip\u00e9dia:\u00e9bauche chanteur
Madison Wilson,https://fr.wikipedia.org/?curid=9334209,https://fr.wikipedia.org/wiki/Madison Wilson,Article utilisant une Infobox
Natalia Molchanova,https://fr.wikipedia.org/?curid=9331143,https://fr.wikipedia.org/wiki/Natalia Molchanova,Article utilisant une Infobox
Tara Geraghty-Moats,https://fr.wikipedia.org/?curid=9648004,https://fr.wikipedia.org/wiki/Tara Geraghty-Moats,Article utilisant une Infobox
Miss Namur,https://fr.wikipedia.org/?curid=9676227,https://fr.wikipedia.org/wiki/Miss Namur,Wikip\u00e9dia:\u00e9bauche concours de beaut\u00e9
Adriana Chechik,https://fr.wikipedia.org/?curid=9678240,https://fr.wikipedia.org/wiki/Adriana Chechik,Wikip\u00e9dia:\u00e9bauche actrice pornographique am\u00e9ricaine
Kari \u00d8yre Slind,https://fr.wikipedia.org/?curid=9661426,https://fr.wikipedia.org/wiki/Kari \u00d8yre Slind,Wikip\u00e9dia:\u00e9bauche ski de fond
Dawn Olivieri,https://fr.wikipedia.org/?curid=9668550,https://fr.wikipedia.org/wiki/Dawn Olivieri,Article utilisant une Infobox
Jennifer Piot,https://fr.wikipedia.org/?curid=9668830,https://fr.wikipedia.org/wiki/Jennifer Piot,Wikip\u00e9dia:\u00e9bauche ski alpin
Natalja Iljina,https://fr.wikipedia.org/?curid=9671561,https://fr.wikipedia.org/wiki/Natalja Iljina,Wikip\u00e9dia:\u00e9bauche ski de fond
Nathalie Schwarz,https://fr.wikipedia.org/?curid=9671766,https://fr.wikipedia.org/wiki/Nathalie Schwarz,Wikip\u00e9dia:\u00e9bauche ski de fond
Melinda Czink,https://fr.wikipedia.org/?curid=968794,https://fr.wikipedia.org/wiki/Melinda Czink,Article utilisant une Infobox
Halsey (chanteuse),https://fr.wikipedia.org/?curid=9654196,https://fr.wikipedia.org/wiki/Halsey (chanteuse),Page utilisant des arguments dupliqu\u00e9s dans les appels de mod\u00e8le
Les Glaneurs et la Glaneuse,https://fr.wikipedia.org/?curid=964853,https://fr.wikipedia.org/wiki/Les Glaneurs et la Glaneuse,Article utilisant une Infobox
Kanchi Wichmann,https://fr.wikipedia.org/?curid=9662821,https://fr.wikipedia.org/wiki/Kanchi Wichmann,Wikip\u00e9dia:\u00e9bauche r\u00e9alisateur am\u00e9ricain
Souad Malloussi,https://fr.wikipedia.org/?curid=9663138,https://fr.wikipedia.org/wiki/Souad Malloussi,Wikip\u00e9dia:\u00e9bauche athl\u00e8te marocain
Hayat El Ghazi,https://fr.wikipedia.org/?curid=9663257,https://fr.wikipedia.org/wiki/Hayat El Ghazi,Wikip\u00e9dia:\u00e9bauche athl\u00e8te marocain
Ch\u00e9rifa Meskaoui,https://fr.wikipedia.org/?curid=9663438,https://fr.wikipedia.org/wiki/Ch\u00e9rifa Meskaoui,Wikip\u00e9dia:\u00e9bauche athl\u00e8te marocain
Misha Cross,https://fr.wikipedia.org/?curid=9644855,https://fr.wikipedia.org/wiki/Misha Cross,Wikip\u00e9dia:\u00e9bauche actrice pornographique polonaise
Miss Canada 1987,https://fr.wikipedia.org/?curid=9650305,https://fr.wikipedia.org/wiki/Miss Canada 1987,Article manquant de r\u00e9f\u00e9rences depuis d\u00e9cembre 2015
Sammi Hanratty,https://fr.wikipedia.org/?curid=9650413,https://fr.wikipedia.org/wiki/Sammi Hanratty,Article utilisant une Infobox
Miss Luxembourg (Belgique),https://fr.wikipedia.org/?curid=9657468,https://fr.wikipedia.org/wiki/Miss Luxembourg (Belgique),Wikip\u00e9dia:\u00e9bauche concours de beaut\u00e9
