Name,URL1,URL2,First Category
Jim King (ultra-trail),https://fr.wikipedia.org/?curid=9355143,https://fr.wikipedia.org/wiki/Jim King (ultra-trail),Page utilisant P569
Old\u0159i\u0161ka Mare\u0161ov\u00e1,https://fr.wikipedia.org/?curid=9355508,https://fr.wikipedia.org/wiki/Old\u0159i\u0161ka Mare\u0161ov\u00e1,Wikip\u00e9dia:\u00e9bauche athl\u00e8te tch\u00e8que
Valentyna Lyashenko,https://fr.wikipedia.org/?curid=9355552,https://fr.wikipedia.org/wiki/Valentyna Lyashenko,Wikip\u00e9dia:\u00e9bauche athl\u00e8te g\u00e9orgien
Stephanie Howe,https://fr.wikipedia.org/?curid=9352556,https://fr.wikipedia.org/wiki/Stephanie Howe,Page utilisant P569
Bariza Ghezelani,https://fr.wikipedia.org/?curid=9352682,https://fr.wikipedia.org/wiki/Bariza Ghezelani,Wikip\u00e9dia:\u00e9bauche athl\u00e8te alg\u00e9rien
Elisabet Barnes,https://fr.wikipedia.org/?curid=9351959,https://fr.wikipedia.org/wiki/Elisabet Barnes,Page utilisant P569
Cassidy Gifford,https://fr.wikipedia.org/?curid=9348812,https://fr.wikipedia.org/wiki/Cassidy Gifford,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Priscilla Frederick-Loomis,https://fr.wikipedia.org/?curid=9342782,https://fr.wikipedia.org/wiki/Priscilla Frederick-Loomis,Wikip\u00e9dia:\u00e9bauche athl\u00e8te
Ruby Muir,https://fr.wikipedia.org/?curid=9342829,https://fr.wikipedia.org/wiki/Ruby Muir,Page utilisant P569
Guilty (album de Barbra Streisand),https://fr.wikipedia.org/?curid=9346187,https://fr.wikipedia.org/wiki/Guilty (album de Barbra Streisand),Article utilisant une Infobox
Katrin Thoma,https://fr.wikipedia.org/?curid=9396867,https://fr.wikipedia.org/wiki/Katrin Thoma,Wikip\u00e9dia:\u00e9bauche aviron
Lena M\u00fcller,https://fr.wikipedia.org/?curid=9396906,https://fr.wikipedia.org/wiki/Lena M\u00fcller,Wikip\u00e9dia:\u00e9bauche aviron
Rebecca Holden,https://fr.wikipedia.org/?curid=9397174,https://fr.wikipedia.org/wiki/Rebecca Holden,Wikip\u00e9dia:\u00e9bauche acteur am\u00e9ricain
Zoe McBride,https://fr.wikipedia.org/?curid=9398160,https://fr.wikipedia.org/wiki/Zoe McBride,Wikip\u00e9dia:\u00e9bauche aviron
Julia Edward,https://fr.wikipedia.org/?curid=9398176,https://fr.wikipedia.org/wiki/Julia Edward,Wikip\u00e9dia:\u00e9bauche aviron
Grace Prendergast,https://fr.wikipedia.org/?curid=9398183,https://fr.wikipedia.org/wiki/Grace Prendergast,Wikip\u00e9dia:\u00e9bauche aviron
Kerri Gowler,https://fr.wikipedia.org/?curid=9398204,https://fr.wikipedia.org/wiki/Kerri Gowler,Wikip\u00e9dia:\u00e9bauche aviron
