Name,URL1,URL2,First Category
Anice Das,https://fr.wikipedia.org/?curid=11501556,https://fr.wikipedia.org/wiki/Anice Das,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Natalya Voronina,https://fr.wikipedia.org/?curid=11497861,https://fr.wikipedia.org/wiki/Natalya Voronina,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Marjolein Decroix,https://fr.wikipedia.org/?curid=11498365,https://fr.wikipedia.org/wiki/Marjolein Decroix,Wikip\u00e9dia:\u00e9bauche personnalit\u00e9 belge
Champions olympiques mexicains,https://fr.wikipedia.org/?curid=11509643,https://fr.wikipedia.org/wiki/Champions olympiques mexicains,Portail:Jeux olympiques/Articles li\u00e9s
Han Hye-rin,https://fr.wikipedia.org/?curid=11509909,https://fr.wikipedia.org/wiki/Han Hye-rin,Wikip\u00e9dia:\u00e9bauche acteur sud-cor\u00e9en
Marie Le Net,https://fr.wikipedia.org/?curid=11507783,https://fr.wikipedia.org/wiki/Marie Le Net,Page utilisant P569
Min Yu-ra,https://fr.wikipedia.org/?curid=11505238,https://fr.wikipedia.org/wiki/Min Yu-ra,Wikip\u00e9dia:\u00e9bauche sportif sud-cor\u00e9en
Mark\u00e9ta Davidov\u00e1,https://fr.wikipedia.org/?curid=11505458,https://fr.wikipedia.org/wiki/Mark\u00e9ta Davidov\u00e1,Article utilisant une Infobox
Ouliana Nigmatoullina,https://fr.wikipedia.org/?curid=11505508,https://fr.wikipedia.org/wiki/Ouliana Nigmatoullina,Wikip\u00e9dia:\u00e9bauche sportif russe
Katia Piccolini,https://fr.wikipedia.org/?curid=1150604,https://fr.wikipedia.org/wiki/Katia Piccolini,Article \u00e0 illustrer Joueur de tennis
Carlijn Achtereekte,https://fr.wikipedia.org/?curid=11484439,https://fr.wikipedia.org/wiki/Carlijn Achtereekte,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Yvonne Daldossi,https://fr.wikipedia.org/?curid=11492566,https://fr.wikipedia.org/wiki/Yvonne Daldossi,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Gabriele Hirschbichler,https://fr.wikipedia.org/?curid=11492569,https://fr.wikipedia.org/wiki/Gabriele Hirschbichler,Wikip\u00e9dia:\u00e9bauche patinage de vitesse
Kajsa Vickhoff Lie,https://fr.wikipedia.org/?curid=11491192,https://fr.wikipedia.org/wiki/Kajsa Vickhoff Lie,Article utilisant une Infobox
Julia Scheib,https://fr.wikipedia.org/?curid=11491248,https://fr.wikipedia.org/wiki/Julia Scheib,Article utilisant une Infobox
Liang Xiaojing,https://fr.wikipedia.org/?curid=11467069,https://fr.wikipedia.org/wiki/Liang Xiaojing,Wikip\u00e9dia:\u00e9bauche athl\u00e8te chinois
Tiril Udnes Weng,https://fr.wikipedia.org/?curid=11471397,https://fr.wikipedia.org/wiki/Tiril Udnes Weng,Wikip\u00e9dia:\u00e9bauche ski de fond
Thekla Brun-Lie,https://fr.wikipedia.org/?curid=11474997,https://fr.wikipedia.org/wiki/Thekla Brun-Lie,Article utilisant une Infobox
Bernadette Sz\u0151cs,https://fr.wikipedia.org/?curid=11474619,https://fr.wikipedia.org/wiki/Bernadette Sz\u0151cs,Article utilisant une Infobox
Alice Canepa,https://fr.wikipedia.org/?curid=1151553,https://fr.wikipedia.org/wiki/Alice Canepa,Article \u00e0 illustrer Joueur de tennis
Ramona Theresia Hofmeister,https://fr.wikipedia.org/?curid=11515754,https://fr.wikipedia.org/wiki/Ramona Theresia Hofmeister,Wikip\u00e9dia:\u00e9bauche sportif allemand
Irene Schouten,https://fr.wikipedia.org/?curid=11515809,https://fr.wikipedia.org/wiki/Irene Schouten,Page utilisant P569
