Similarity,QAS_File,Text_File
0.13333333333333333,qas_74_table_1.txt,section_7.txt
0.1,qas_74_table_1.txt,section_2.txt
0.13333333333333333,qas_74_table_1.txt,section_6.txt
0.13333333333333333,qas_74_table_1.txt,section_5.txt
0.13333333333333333,qas_74_table_1.txt,section_11.txt
0.13333333333333333,qas_74_table_1.txt,section_10.txt
0.13333333333333333,qas_74_table_1.txt,section_9.txt
0.13333333333333333,qas_74_table_1.txt,section_1.txt
0.1,qas_74_table_1.txt,section_4.txt
0.13333333333333333,qas_74_table_1.txt,section_8.txt
0.13333333333333333,qas_74_table_1.txt,section_3.txt
