Similarity,QAS_File,Text_File
0.9988298811131237,qas_29_table_5.txt,section_14.txt
0.997550338362176,qas_29_table_5.txt,section_17.txt
0.9989695833197435,qas_29_table_5.txt,section_21.txt
0.9958166194408578,qas_29_table_5.txt,section_41.txt
0.998829495704264,qas_29_table_5.txt,section_18.txt
0.9981348897300669,qas_29_table_5.txt,section_24.txt
0.9990072996799142,qas_29_table_5.txt,section_3.txt
0.9977384973736136,qas_29_table_5.txt,section_20.txt
0.996279868155603,qas_29_table_5.txt,section_12.txt
0.997788643831784,qas_29_table_5.txt,section_26.txt
0.999019873509847,qas_29_table_5.txt,section_8.txt
0.998834727270108,qas_29_table_5.txt,section_11.txt
0.9982038625594214,qas_29_table_5.txt,section_16.txt
0.9974672914644055,qas_29_table_5.txt,section_33.txt
0.9989327595662325,qas_29_table_5.txt,section_15.txt
0.9988664526930804,qas_29_table_5.txt,section_40.txt
0.9985928794814639,qas_29_table_5.txt,section_1.txt
0.9985187926010776,qas_29_table_5.txt,section_39.txt
0.9973112949761448,qas_29_table_5.txt,section_23.txt
0.9988481292198548,qas_29_table_5.txt,section_27.txt
0.9987880730115694,qas_29_table_5.txt,section_2.txt
0.9976492117967679,qas_29_table_5.txt,section_10.txt
0.9985042921329621,qas_29_table_5.txt,section_7.txt
0.998441743272716,qas_29_table_5.txt,section_19.txt
0.9988653601892408,qas_29_table_5.txt,section_31.txt
0.9986107716495948,qas_29_table_5.txt,section_9.txt
0.9983798121156771,qas_29_table_5.txt,section_5.txt
0.9989846585166573,qas_29_table_5.txt,section_13.txt
0.9981497424055078,qas_29_table_5.txt,section_43.txt
0.9989242510355756,qas_29_table_5.txt,section_22.txt
0.9986632661531835,qas_29_table_5.txt,section_6.txt
0.9948988677060686,qas_29_table_5.txt,section_30.txt
0.9988604606909226,qas_29_table_5.txt,section_28.txt
0.998688132028577,qas_29_table_5.txt,section_37.txt
0.998860556674442,qas_29_table_5.txt,section_42.txt
0.9988867294937205,qas_29_table_5.txt,section_29.txt
0.9985785601874558,qas_29_table_5.txt,section_38.txt
0.9987667141023154,qas_29_table_5.txt,section_25.txt
0.9988881898024501,qas_29_table_5.txt,section_35.txt
0.9990067830979469,qas_29_table_5.txt,section_36.txt
0.9988091773550176,qas_29_table_5.txt,section_34.txt
0.9975919030601551,qas_29_table_5.txt,section_4.txt
0.997512945246488,qas_29_table_5.txt,section_32.txt
0.9987300826929661,qas_29_table_2.txt,section_14.txt
0.9981846181056836,qas_29_table_2.txt,section_17.txt
0.9988619241442035,qas_29_table_2.txt,section_21.txt
0.9967710513279917,qas_29_table_2.txt,section_41.txt
0.9990242777308941,qas_29_table_2.txt,section_18.txt
0.9986335000707796,qas_29_table_2.txt,section_24.txt
0.9989725833186616,qas_29_table_2.txt,section_3.txt
0.9983292278991946,qas_29_table_2.txt,section_20.txt
0.9971651108251133,qas_29_table_2.txt,section_12.txt
0.9973203787129129,qas_29_table_2.txt,section_26.txt
0.9989769946009941,qas_29_table_2.txt,section_8.txt
0.9990902824375305,qas_29_table_2.txt,section_11.txt
0.9986378894750844,qas_29_table_2.txt,section_16.txt
0.9970627911519473,qas_29_table_2.txt,section_33.txt
0.9988100374507358,qas_29_table_2.txt,section_15.txt
0.9987997282429503,qas_29_table_2.txt,section_40.txt
0.9989303265300676,qas_29_table_2.txt,section_1.txt
0.9988524279417976,qas_29_table_2.txt,section_39.txt
0.9980016530017312,qas_29_table_2.txt,section_23.txt
0.9989068038463887,qas_29_table_2.txt,section_27.txt
0.9987875095464547,qas_29_table_2.txt,section_2.txt
0.998263769452533,qas_29_table_2.txt,section_10.txt
0.9988843213416476,qas_29_table_2.txt,section_7.txt
0.9988530282814375,qas_29_table_2.txt,section_19.txt
0.9987713643160488,qas_29_table_2.txt,section_31.txt
0.9988226469287546,qas_29_table_2.txt,section_9.txt
0.9988013135338494,qas_29_table_2.txt,section_5.txt
0.9991300056090232,qas_29_table_2.txt,section_13.txt
0.9977640227881471,qas_29_table_2.txt,section_43.txt
0.9989785957026377,qas_29_table_2.txt,section_22.txt
0.9989599328861515,qas_29_table_2.txt,section_6.txt
0.9940032755982906,qas_29_table_2.txt,section_30.txt
0.9989283717642579,qas_29_table_2.txt,section_28.txt
0.9989791549216925,qas_29_table_2.txt,section_37.txt
0.9990923238352003,qas_29_table_2.txt,section_42.txt
0.9988639936129043,qas_29_table_2.txt,section_29.txt
0.9989440889191072,qas_29_table_2.txt,section_38.txt
0.9990119524804948,qas_29_table_2.txt,section_25.txt
0.9990716752860637,qas_29_table_2.txt,section_35.txt
0.9991387609731683,qas_29_table_2.txt,section_36.txt
0.9987787128041773,qas_29_table_2.txt,section_34.txt
0.9982177213381702,qas_29_table_2.txt,section_4.txt
0.9981112329077657,qas_29_table_2.txt,section_32.txt
0.997919038453526,qas_29_table_4.txt,section_14.txt
0.9976735307131516,qas_29_table_4.txt,section_17.txt
0.9980796737405743,qas_29_table_4.txt,section_21.txt
0.9963267114084247,qas_29_table_4.txt,section_41.txt
0.9982846625217018,qas_29_table_4.txt,section_18.txt
0.9979951599317851,qas_29_table_4.txt,section_24.txt
0.9981975276678727,qas_29_table_4.txt,section_3.txt
0.9977928936491736,qas_29_table_4.txt,section_20.txt
0.9966969942021155,qas_29_table_4.txt,section_12.txt
0.9964000717483277,qas_29_table_4.txt,section_26.txt
0.9982109877434224,qas_29_table_4.txt,section_8.txt
0.9984043926641906,qas_29_table_4.txt,section_11.txt
0.9980421778689772,qas_29_table_4.txt,section_16.txt
0.9962563163492711,qas_29_table_4.txt,section_33.txt
0.9980157540423005,qas_29_table_4.txt,section_15.txt
0.9979907085608927,qas_29_table_4.txt,section_40.txt
0.9982423466407061,qas_29_table_4.txt,section_1.txt
