Similarity,QAS_File,Text_File
0.09220083266380052,qas_76_table_5.txt,section_7.txt
0.10156016863048957,qas_76_table_5.txt,section_19.txt
0.09989026385792613,qas_76_table_5.txt,section_2.txt
0.07413880786320078,qas_76_table_5.txt,section_16.txt
0.08374919934240196,qas_76_table_5.txt,section_12.txt
0.1124572225683119,qas_76_table_5.txt,section_18.txt
0.11151484663201358,qas_76_table_5.txt,section_6.txt
0.09699864594003758,qas_76_table_5.txt,section_5.txt
0.08928101566306079,qas_76_table_5.txt,section_11.txt
0.08687431826461486,qas_76_table_5.txt,section_14.txt
0.09873429291555091,qas_76_table_5.txt,section_10.txt
0.08734323324681655,qas_76_table_5.txt,section_9.txt
0.08730506108253878,qas_76_table_5.txt,section_17.txt
0.10324381628995939,qas_76_table_5.txt,section_1.txt
0.08527906649596821,qas_76_table_5.txt,section_15.txt
0.10957843106783509,qas_76_table_5.txt,section_4.txt
0.094124863164148,qas_76_table_5.txt,section_13.txt
0.0840642959346391,qas_76_table_5.txt,section_8.txt
0.09477590695728069,qas_76_table_5.txt,section_3.txt
0.11923858311051769,qas_76_table_12.txt,section_7.txt
0.12910595929318056,qas_76_table_12.txt,section_19.txt
0.11861514452559349,qas_76_table_12.txt,section_2.txt
0.09848548382140969,qas_76_table_12.txt,section_16.txt
0.10701343281941135,qas_76_table_12.txt,section_12.txt
0.14057556773340013,qas_76_table_12.txt,section_18.txt
0.1370815251576214,qas_76_table_12.txt,section_6.txt
0.11908385987054926,qas_76_table_12.txt,section_5.txt
0.11107694648303709,qas_76_table_12.txt,section_11.txt
0.10791919405289853,qas_76_table_12.txt,section_14.txt
0.12475787791005556,qas_76_table_12.txt,section_10.txt
0.11462788682125646,qas_76_table_12.txt,section_9.txt
0.10954221799917069,qas_76_table_12.txt,section_17.txt
0.1283384170371187,qas_76_table_12.txt,section_1.txt
0.10820809673481135,qas_76_table_12.txt,section_15.txt
0.13805089495735418,qas_76_table_12.txt,section_4.txt
0.11943345323612697,qas_76_table_12.txt,section_13.txt
0.10700053855786684,qas_76_table_12.txt,section_8.txt
0.1199578961043972,qas_76_table_12.txt,section_3.txt
0.09095271883504191,qas_76_table_7.txt,section_7.txt
0.10161242732875288,qas_76_table_7.txt,section_19.txt
0.07242310305093048,qas_76_table_7.txt,section_2.txt
0.08849302164814263,qas_76_table_7.txt,section_16.txt
0.08567870594294072,qas_76_table_7.txt,section_12.txt
0.09797824296821561,qas_76_table_7.txt,section_18.txt
0.09421813113877524,qas_76_table_7.txt,section_6.txt
0.09468784080620625,qas_76_table_7.txt,section_5.txt
0.0907818755085935,qas_76_table_7.txt,section_11.txt
0.09100597123260071,qas_76_table_7.txt,section_14.txt
0.08168892326294071,qas_76_table_7.txt,section_10.txt
0.08254978726597614,qas_76_table_7.txt,section_9.txt
0.08850110002694564,qas_76_table_7.txt,section_17.txt
0.10646549328853341,qas_76_table_7.txt,section_1.txt
0.09074938962556944,qas_76_table_7.txt,section_15.txt
0.09074084930470369,qas_76_table_7.txt,section_4.txt
0.0846323151466066,qas_76_table_7.txt,section_13.txt
0.0921285014837061,qas_76_table_7.txt,section_8.txt
0.10762858973824652,qas_76_table_7.txt,section_3.txt
0.09824235709567083,qas_76_table_11.txt,section_7.txt
0.10841462857322286,qas_76_table_11.txt,section_19.txt
0.1159243578278103,qas_76_table_11.txt,section_2.txt
0.08323294841458145,qas_76_table_11.txt,section_16.txt
0.08827222925906814,qas_76_table_11.txt,section_12.txt
0.11475387112708335,qas_76_table_11.txt,section_18.txt
0.12310801410651348,qas_76_table_11.txt,section_6.txt
0.09797066769891152,qas_76_table_11.txt,section_5.txt
0.09176836840708691,qas_76_table_11.txt,section_11.txt
0.08948899468116066,qas_76_table_11.txt,section_14.txt
0.10848334954140407,qas_76_table_11.txt,section_10.txt
0.10422000083897767,qas_76_table_11.txt,section_9.txt
0.08963255341576072,qas_76_table_11.txt,section_17.txt
0.11357766935503955,qas_76_table_11.txt,section_1.txt
0.08984703318035742,qas_76_table_11.txt,section_15.txt
0.11529587619270679,qas_76_table_11.txt,section_4.txt
0.1058266018446132,qas_76_table_11.txt,section_13.txt
0.09220869819022308,qas_76_table_11.txt,section_8.txt
0.10193992444215003,qas_76_table_11.txt,section_3.txt
0.12299720819082693,qas_76_table_14.txt,section_7.txt
0.1094543389732211,qas_76_table_14.txt,section_19.txt
0.09550412686858938,qas_76_table_14.txt,section_2.txt
0.10555763065041915,qas_76_table_14.txt,section_16.txt
0.11822368641408688,qas_76_table_14.txt,section_12.txt
0.10832535385280237,qas_76_table_14.txt,section_18.txt
0.1260274298036913,qas_76_table_14.txt,section_6.txt
0.13200311566120138,qas_76_table_14.txt,section_5.txt
0.1226538568087056,qas_76_table_14.txt,section_11.txt
0.11836053639472094,qas_76_table_14.txt,section_14.txt
0.11059443751486449,qas_76_table_14.txt,section_10.txt
0.09762922920328539,qas_76_table_14.txt,section_9.txt
0.11978225321439981,qas_76_table_14.txt,section_17.txt
0.10839384731821429,qas_76_table_14.txt,section_1.txt
0.11929843616765157,qas_76_table_14.txt,section_15.txt
0.11882266516875405,qas_76_table_14.txt,section_4.txt
0.1121368368332828,qas_76_table_14.txt,section_13.txt
0.11606594280445548,qas_76_table_14.txt,section_8.txt
0.12770884669723523,qas_76_table_14.txt,section_3.txt
0.08694746884228857,qas_76_table_1.txt,section_7.txt
0.08971486807693851,qas_76_table_1.txt,section_19.txt
0.06354773422877488,qas_76_table_1.txt,section_2.txt
0.08434725100884802,qas_76_table_1.txt,section_16.txt
0.08232103405670678,qas_76_table_1.txt,section_12.txt
0.09413964321136628,qas_76_table_1.txt,section_18.txt
0.08678718097528666,qas_76_table_1.txt,section_6.txt
0.08755216675613511,qas_76_table_1.txt,section_5.txt
0.08720754061055991,qas_76_table_1.txt,section_11.txt
0.08863222234337947,qas_76_table_1.txt,section_14.txt
0.07700544948298989,qas_76_table_1.txt,section_10.txt
0.07702371583344525,qas_76_table_1.txt,section_9.txt
0.08095884626647154,qas_76_table_1.txt,section_17.txt
0.09863658849446053,qas_76_table_1.txt,section_1.txt
0.08704147575475016,qas_76_table_1.txt,section_15.txt
0.08381400731743271,qas_76_table_1.txt,section_4.txt
0.08182952396238943,qas_76_table_1.txt,section_13.txt
0.08760244128638037,qas_76_table_1.txt,section_8.txt
0.09795718826394353,qas_76_table_1.txt,section_3.txt
0.09737205436622189,qas_76_table_8.txt,section_7.txt
0.11029567344095291,qas_76_table_8.txt,section_19.txt
0.09574213472174864,qas_76_table_8.txt,section_2.txt
0.08263561428867137,qas_76_table_8.txt,section_16.txt
0.08643516645110509,qas_76_table_8.txt,section_12.txt
0.11336517698849763,qas_76_table_8.txt,section_18.txt
0.11713453129910187,qas_76_table_8.txt,section_6.txt
0.09568526618913807,qas_76_table_8.txt,section_5.txt
0.09142622987246013,qas_76_table_8.txt,section_11.txt
0.08936135204407683,qas_76_table_8.txt,section_14.txt
0.10370195949112465,qas_76_table_8.txt,section_10.txt
0.09847361918293224,qas_76_table_8.txt,section_9.txt
0.08521833521917566,qas_76_table_8.txt,section_17.txt
0.10858375576615947,qas_76_table_8.txt,section_1.txt
0.08756202741612204,qas_76_table_8.txt,section_15.txt
