Similarity,QAS_File,Text_File
0.20686535264162587,qas_53_table_1,section_24
0.3997798640857173,qas_53_table_1,section_40
0.2627634928467667,qas_53_table_1,section_18
0.388275325044504,qas_53_table_1,section_32
0.23401377119034694,qas_53_table_1,section_15
0.2365568924565801,qas_53_table_1,section_38
0.10164342430051046,qas_53_table_1,section_37
0.3968103933433721,qas_53_table_1,section_27
0.1635040897381207,qas_53_table_1,section_17
0.3067174635322655,qas_53_table_1,section_34
0.39832150130934196,qas_53_table_1,section_14
0.2360580009726121,qas_53_table_1,section_23
0.18868393508615933,qas_53_table_1,section_3
0.4319888090414149,qas_53_table_1,section_29
0.3818183255991159,qas_53_table_1,section_44
0.2966717280429881,qas_53_table_1,section_36
0.28679421029167135,qas_53_table_1,section_31
0.3528011921234425,qas_53_table_1,section_5
0.2511504854903541,qas_53_table_1,section_9
0.35594821957865563,qas_53_table_1,section_30
0.33512059652093973,qas_53_table_1,section_6
0.21771056086671461,qas_53_table_1,section_11
0.40931801745910334,qas_53_table_1,section_7
0.2228335525788681,qas_53_table_1,section_41
0.26928139756432434,qas_53_table_1,section_8
0.3590254676209966,qas_53_table_1,section_19
0.30611399024769637,qas_53_table_1,section_28
0.15717345975200273,qas_53_table_1,section_43
0.20683841699315786,qas_53_table_1,section_13
0.1890444449625966,qas_53_table_1,section_10
0.3126593835432847,qas_53_table_1,section_39
0.18339303375478785,qas_53_table_1,section_16
0.20005478194799511,qas_53_table_1,section_42
0.10087733789917487,qas_53_table_1,section_12
0.3743054130851299,qas_53_table_1,section_1
0.4073782890236221,qas_53_table_1,section_33
0.302076723134419,qas_53_table_1,section_25
0.38169671436168817,qas_53_table_1,section_35
0.46068110362531256,qas_53_table_1,section_26
0.3759998465349563,qas_53_table_1,section_21
0.25946115135922754,qas_53_table_1,section_4
0.19884922937422744,qas_53_table_1,section_20
0.22633648664618583,qas_53_table_1,section_22
0.1913436204388279,qas_53_table_1,section_2
0.26028501613856125,qas_53_table_2,section_8
0.2349848886358996,qas_53_table_2,section_19
0.20815023532693083,qas_53_table_2,section_28
0.16212359231469528,qas_53_table_2,section_43
0.22879666441379437,qas_53_table_2,section_6
0.17452309831485707,qas_53_table_2,section_11
0.3228433291837365,qas_53_table_2,section_7
0.1957791684857142,qas_53_table_2,section_41
0.334353244690767,qas_53_table_2,section_30
0.18952734353225692,qas_53_table_2,section_9
0.255188041921866,qas_53_table_2,section_5
0.19271646520632424,qas_53_table_2,section_31
0.2733121924764725,qas_53_table_2,section_15
0.16159105383951283,qas_53_table_2,section_38
0.21105385329155635,qas_53_table_2,section_37
0.2602970458602506,qas_53_table_2,section_27
0.16495319590669583,qas_53_table_2,section_24
0.32924733288693325,qas_53_table_2,section_40
0.23379411904208514,qas_53_table_2,section_18
0.22696683799038586,qas_53_table_2,section_32
0.20716085182173888,qas_53_table_2,section_25
0.3035410815779259,qas_53_table_2,section_35
0.3840712679662382,qas_53_table_2,section_26
0.3318087946170185,qas_53_table_2,section_21
0.2578421726930853,qas_53_table_2,section_33
0.19758588933812898,qas_53_table_2,section_1
0.09185855500416164,qas_53_table_2,section_12
0.25231283680084804,qas_53_table_2,section_42
0.1577502276530136,qas_53_table_2,section_4
0.1253546325483213,qas_53_table_2,section_20
0.19746205378964832,qas_53_table_2,section_22
0.0791504324160421,qas_53_table_2,section_2
0.18175031392128554,qas_53_table_2,section_17
0.25967132852090186,qas_53_table_2,section_34
0.2415422942525987,qas_53_table_2,section_14
0.2406377544240626,qas_53_table_2,section_23
0.24110017413555557,qas_53_table_2,section_36
0.27614975288852633,qas_53_table_2,section_44
0.30756054688034007,qas_53_table_2,section_29
0.12331795468267877,qas_53_table_2,section_3
0.147649879568169,qas_53_table_2,section_16
0.3464780252690822,qas_53_table_2,section_39
0.18286538783306608,qas_53_table_2,section_10
0.13542670237205512,qas_53_table_2,section_13
