Similarity,QAS_File,Text_File
0.3101834967496663,qas_8_table_1,section_6
0.2565668672150859,qas_8_table_1,section_2
0.354780140694685,qas_8_table_1,section_4
0.39332734586366613,qas_8_table_1,section_3
0.21649867264603043,qas_8_table_1,section_5
0.20214102798533712,qas_8_table_1,section_1
0.24382430598843247,qas_8_table_2,section_6
0.2870746188306089,qas_8_table_2,section_2
0.2339202954244594,qas_8_table_2,section_1
0.19126837207928266,qas_8_table_2,section_5
0.2954966714261673,qas_8_table_2,section_3
0.2668071036947389,qas_8_table_2,section_4
